YAL023C	YAL026C	YBL005W	YBR005W	YBR113W	YBR115C	YBR164C	YBR200W	YBR248C	YBR266C	YBR289W	YCR028C-A	YCR044C	YCR053W	YCR071C	YDL001W	YDL002C	YDL006W	YDL012C	YDL013W	YDL020C	YDL119C	YDL142C	YDR004W	YDR006C	YDR007W	YDR019C	YDR024W	YDR108W	YDR126W	YDR146C	YDR276C	YDR378C	YDR393W	YDR452W	YDR455C	YDR503C	YEL053C	YEL063C	YER083C	YER092W	YER151C	YFL001W	YFL025C	YGL004C	YGL005C	YGL007W	YGL009C	YGL010W	YGL017W	YGL054C	YGL105W	YGL154C	YGR022C	YGR032W	YGR089W	YGR101W	YGR157W	YGR170W	YGR184C	YGR224W	YHL025W	YHL031C	YHR018C	YIL020C	YIL094C	YIL160C	YJL004C	YJL046W	YJL071W	YJL101C	YJL120W	YJR059W	YJR066W	YJR073C	YKL046C	YKL050C	YKL211C	YKL212W	YLL025W	YLR182W	YLR239C	YLR262C	YLR292C	YLR315W	YLR371W	YLR426W	YML001W	YML016C	YML048W	YML071C	YML097C	YML121W	YMR039C	YMR143W	YMR202W	YMR307W	YNL003C	YNL081C	YNL140C	YNL147W	YNL153C	YNL273W	YNL293W	YNL323W	YNR041C	YOL095C	YOL112W	YOL116W	YOL129W	YOR068C	YOR069W	YOR070C	YOR125C	YOR132W	YOR221C	YPL051W	YPL095C	YPL120W	YPL178W	YPR119W	YPR141C	YPR173C	YPR191W
YMR202W	0.352941176470588	0.466666666666667	0.166666666666667	0.285714285714286	0.15	0.391304347826087	0.458333333333333	0.2	0.304347826086957	0.346153846153846	0.35	0.24	0.375	0.142857142857143	0.19047619047619	0.318181818181818	0.208333333333333	0.260869565217391	0.277777777777778	0.32	0.277777777777778	0.275862068965517	0.1	0.391304347826087	0.363636363636364	0.32	0.28	0.263157894736842	0.263157894736842	0.157894736842105	0.0952380952380952	0.24	0.181818181818182	0.291666666666667	0.0476190476190476	0.0952380952380952	0.157894736842105	0.571428571428571	0.24	0.294117647058824	0.210526315789474	0.25	0.173913043478261	0.388888888888889	0.19047619047619	0.217391304347826	0.263157894736842	0.208333333333333	0.307692307692308	0.153846153846154	0.352941176470588	0.304347826086957	0.333333333333333	0.4	0.347826086956522	0.210526315789474	0.347826086956522	0.192307692307692	0.444444444444444	0.238095238095238	0.0952380952380952	0.347826086956522	0.32	0.391304347826087	0.28	0.269230769230769	0.173913043478261	0.555555555555556	0.260869565217391	0.4	0.0909090909090909	0.185185185185185	0.375	0.15	0.4	0.3	0.15	0	0.4	0.0476190476190476	0.181818181818182	0.363636363636364	0.277777777777778	0.222222222222222	0.166666666666667	0.388888888888889	0.210526315789474	0.391304347826087	0.0476190476190476	0.333333333333333	0.28	0.375	0.210526315789474	0.142857142857143	0.166666666666667	NA	0.130434782608696	0.208333333333333	0.333333333333333	0.157894736842105	0.0952380952380952	0.1	0.217391304347826	0.210526315789474	0.529411764705882	0.185185185185185	0.347826086956522	0.1	0.0454545454545455	0.0909090909090909	0.533333333333333	0.352941176470588	0.466666666666667	0.173913043478261	0.375	0.130434782608696	0.5	0.222222222222222	0.294117647058824	0.291666666666667	0.1	0.294117647058824	0.24	0.304347826086957
YMR307W	0.0869565217391304	0.2	0.304347826086957	0.16	0.136363636363636	0.259259259259259	0.193548387096774	0.130434782608696	0.230769230769231	0.275862068965517	0.208333333333333	0.222222222222222	0.2	0.3	0.173913043478261	0.192307692307692	0.192307692307692	0.24	0.19047619047619	0.346153846153846	0.19047619047619	0.258064516129032	0.411764705882353	0.172413793103448	0.230769230769231	0.25	0.214285714285714	0.130434782608696	0.130434782608696	0.2	0.388888888888889	0.269230769230769	0.217391304347826	0.222222222222222	0.333333333333333	0.25	0.142857142857143	0.0909090909090909	0.32	0.333333333333333	0.388888888888889	0.285714285714286	0.380952380952381	0.227272727272727	0.227272727272727	0.25	0.130434782608696	0.24	0.285714285714286	0.333333333333333	0.0416666666666667	0.28	0.214285714285714	0.233333333333333	0.178571428571429	0.315789473684211	0.222222222222222	0.222222222222222	0.166666666666667	0.333333333333333	0.25	0.222222222222222	0.25	0.259259259259259	0.259259259259259	0.206896551724138	0.208333333333333	0.25	0.148148148148148	0.275862068965517	0.238095238095238	0.36	0.0909090909090909	0.25	0.111111111111111	0.166666666666667	0.19047619047619	0.263157894736842	0.25	0.142857142857143	0.272727272727273	0.185185185185185	0.0869565217391304	0.142857142857143	0.304347826086957	0.173913043478261	0.19047619047619	0.214285714285714	0.2	0.25	0.214285714285714	0.142857142857143	0.136363636363636	0.238095238095238	0.363636363636364	0.130434782608696	NA	0.192307692307692	0.214285714285714	0.263157894736842	0.0869565217391304	0.333333333333333	0.304347826086957	0.136363636363636	0.166666666666667	0.307692307692308	0.178571428571429	0.263157894736842	0.136363636363636	0.181818181818182	0.0869565217391304	0.19047619047619	0.2	0.208333333333333	0.2	0.166666666666667	0.260869565217391	0.263157894736842	0.142857142857143	0.222222222222222	0.2	0.333333333333333	0.269230769230769	0.230769230769231
YNL003C	0.12	0.35	0.65	0.777777777777778	0.333333333333333	0.608695652173913	0.538461538461538	0.260869565217391	0.521739130434783	0.666666666666667	0.333333333333333	0.714285714285714	0.227272727272727	0.208333333333333	0.5	0.619047619047619	0.7	0.7	0.555555555555556	0.652173913043478	0.272727272727273	0.4	0.285714285714286	0.681818181818182	0.75	0.727272727272727	0.681818181818182	0.318181818181818	0.45	0.588235294117647	0.272727272727273	0.8	0.148148148148148	0.8	0.173913043478261	0.333333333333333	0.125	0.285714285714286	0.565217391304348	0.285714285714286	0.333333333333333	0.304347826086957	0.230769230769231	0.2	0.5	0.736842105263158	0.45	0.789473684210526	0.695652173913043	0.666666666666667	0.272727272727273	0.590909090909091	0.681818181818182	0.666666666666667	0.714285714285714	0.473684210526316	0.636363636363636	0.161290322580645	0.148148148148148	0.476190476190476	0.272727272727273	0.241379310344828	0.583333333333333	0.681818181818182	0.681818181818182	0.727272727272727	0.391304347826087	0.375	0.7	0.666666666666667	0.208333333333333	0.37037037037037	0.285714285714286	0.217391304347826	0.222222222222222	0.24	0.217391304347826	0.125	0.222222222222222	0.227272727272727	0.291666666666667	0.590909090909091	0.0769230769230769	0.173913043478261	0.178571428571429	0.304347826086957	0.333333333333333	0.541666666666667	0.173913043478261	0.178571428571429	0.48	0.285714285714286	0.333333333333333	0.318181818181818	0.571428571428571	0.208333333333333	0.192307692307692	NA	0.608695652173913	0.227272727272727	0.166666666666667	0.227272727272727	0.571428571428571	0.333333333333333	0.291666666666667	0.681818181818182	0.714285714285714	0.173913043478261	0.272727272727273	0.260869565217391	0.272727272727273	0.272727272727273	0.227272727272727	0.6	0.173913043478261	0.722222222222222	0.454545454545455	0.5	0.5	0.714285714285714	0.35	0.227272727272727	0.8	0.666666666666667
YNL081C	0.24	0.304347826086957	0.714285714285714	0.590909090909091	0.347826086956522	0.739130434782609	0.535714285714286	0.142857142857143	0.652173913043478	0.72	0.4	0.695652173913043	0.304347826086957	0.103448275862069	0.65	0.681818181818182	0.681818181818182	0.761904761904762	0.55	0.708333333333333	0.192307692307692	0.40625	0.153846153846154	0.818181818181818	0.652173913043478	0.782608695652174	0.818181818181818	0.333333333333333	0.391304347826087	0.363636363636364	0.24	0.772727272727273	0.307692307692308	0.772727272727273	0.153846153846154	0.24	0.111111111111111	0.428571428571429	0.344827586206897	0.25	0.24	0.269230769230769	0.206896551724138	0.269230769230769	0.571428571428571	0.636363636363636	0.333333333333333	0.681818181818182	0.75	0.583333333333333	0.291666666666667	0.461538461538462	0.818181818181818	0.791666666666667	0.857142857142857	0.291666666666667	0.857142857142857	0.258064516129032	0.259259259259259	0.36	0.291666666666667	0.258064516129032	0.464285714285714	0.739130434782609	0.739130434782609	0.708333333333333	0.25	0.44	0.761904761904762	0.72	0.28	0.25	0.428571428571429	0.148148148148148	0.333333333333333	0.259259259259259	0.148148148148148	0.111111111111111	0.333333333333333	0.2	0.307692307692308	0.727272727272727	0.107142857142857	0.25	0.285714285714286	0.269230769230769	0.148148148148148	0.818181818181818	0.111111111111111	0.241379310344828	0.333333333333333	0.304347826086957	0.24	0.185185185185185	0.333333333333333	0.333333333333333	0.214285714285714	0.608695652173913	NA	0.153846153846154	0.192307692307692	0.111111111111111	0.714285714285714	0.148148148148148	0.307692307692308	0.666666666666667	0.857142857142857	0.111111111111111	0.107142857142857	0.142857142857143	0.409090909090909	0.347826086956522	0.2	0.590909090909091	0.304347826086957	0.619047619047619	0.521739130434783	0.304347826086957	0.363636363636364	0.857142857142857	0.153846153846154	0.304347826086957	0.772727272727273	0.9
YNL140C	0.105263157894737	0.176470588235294	0.130434782608696	0.19047619047619	0.166666666666667	0.153846153846154	0.178571428571429	0.222222222222222	0.12	0.178571428571429	0.19047619047619	0.260869565217391	0.25	0.157894736842105	0.15	0.173913043478261	0.173913043478261	0.173913043478261	0.105263157894737	0.192307692307692	0.166666666666667	0.206896551724138	0.176470588235294	0.153846153846154	0.166666666666667	0.192307692307692	0.153846153846154	0.0476190476190476	0.222222222222222	0.176470588235294	0.3125	0.208333333333333	0.0909090909090909	0.208333333333333	0.25	0.235294117647059	0.25	0.176470588235294	0.260869565217391	0.111111111111111	0.166666666666667	0.210526315789474	0.388888888888889	0.15	0.15	0.181818181818182	0.157894736842105	0.173913043478261	0.185185185185185	0.217391304347826	0.105263157894737	0.272727272727273	0.2	0.222222222222222	0.16	0.166666666666667	0.208333333333333	0.208333333333333	0.142857142857143	0.142857142857143	0.235294117647059	0.260869565217391	0.24	0.2	0.153846153846154	0.192307692307692	0.388888888888889	0.130434782608696	0.173913043478261	0.178571428571429	0.222222222222222	0.304347826086957	0.111111111111111	0.3125	0.130434782608696	0.2	0.105263157894737	0.25	0.130434782608696	0.25	0.333333333333333	0.166666666666667	0.235294117647059	0.176470588235294	0.3	0.277777777777778	0.166666666666667	0.2	0.176470588235294	0.181818181818182	0.2	0.111111111111111	0.3125	0.375	0.238095238095238	0.157894736842105	0.263157894736842	0.227272727272727	0.153846153846154	NA	0.105263157894737	0.333333333333333	0.238095238095238	0.235294117647059	0.2	0.25	0.16	0.333333333333333	0.166666666666667	0.157894736842105	0.105263157894737	0.05	0.111111111111111	0.136363636363636	0.111111111111111	0.142857142857143	0.136363636363636	0.176470588235294	0.176470588235294	0.16	0.333333333333333	0.25	0.208333333333333	0.166666666666667
YNL147W	0.157894736842105	0.05	0.173913043478261	0.238095238095238	0.0476190476190476	0.148148148148148	0.133333333333333	0.210526315789474	0.16	0.214285714285714	0.130434782608696	0.2	0.05	0.0952380952380952	0.2	0.166666666666667	0.217391304347826	0.166666666666667	0.157894736842105	0.230769230769231	0.222222222222222	0.285714285714286	0.235294117647059	0.192307692307692	0.208333333333333	0.185185185185185	0.24	0.15	0.15	0.105263157894737	0.157894736842105	0.153846153846154	0.5625	0.2	0.105263157894737	0.0476190476190476	0.166666666666667	0.235294117647059	0.111111111111111	0.105263157894737	0.0476190476190476	0.2	0.368421052631579	0.142857142857143	0.0909090909090909	0.227272727272727	0	0.217391304347826	0.178571428571429	0.16	0.1	0.115384615384615	0.192307692307692	0.172413793103448	0.2	0.0476190476190476	0.2	0.304347826086957	0.19047619047619	0.0416666666666667	0.222222222222222	0.304347826086957	0.142857142857143	0.192307692307692	0.192307692307692	0.230769230769231	0.181818181818182	0.08	0.217391304347826	0.172413793103448	0.15	0.148148148148148	0.105263157894737	0.294117647058824	0.227272727272727	0.25	0.294117647058824	0.166666666666667	0.227272727272727	0.105263157894737	0.25	0.208333333333333	0.294117647058824	0.166666666666667	0.285714285714286	0.0909090909090909	0.1	0.192307692307692	0.4	0.285714285714286	0.107142857142857	0.05	0.222222222222222	0.15	0.173913043478261	0.0952380952380952	0.0869565217391304	0.166666666666667	0.192307692307692	0.105263157894737	NA	0.235294117647059	0.08	0.0476190476190476	0.0869565217391304	0.192307692307692	0.2	0.105263157894737	0.222222222222222	0.210526315789474	0.1	0.157894736842105	0.166666666666667	0.238095238095238	0	0.19047619047619	0.04	0.05	0	0.2	0.105263157894737	0.105263157894737	0.2	0.208333333333333
YNL153C	0	0.176470588235294	0.181818181818182	0.19047619047619	0.166666666666667	0.153846153846154	0.222222222222222	0.222222222222222	0.166666666666667	0.178571428571429	0.0869565217391304	0.16	0.0526315789473684	0.222222222222222	0.0952380952380952	0.125	0.173913043478261	0.125	0.166666666666667	0.24	0.166666666666667	0.25	0.25	0.111111111111111	0.217391304347826	0.148148148148148	0.111111111111111	0.0476190476190476	0.157894736842105	0.176470588235294	0.235294117647059	0.16	0.142857142857143	0.16	0.333333333333333	0.235294117647059	0.176470588235294	0.111111111111111	0.260869565217391	0.25	0.166666666666667	0.210526315789474	0.388888888888889	0.0952380952380952	0.15	0.181818181818182	0.1	0.173913043478261	0.185185185185185	0.217391304347826	0.105263157894737	0.272727272727273	0.111111111111111	0.137931034482759	0.115384615384615	0.3125	0.115384615384615	0.208333333333333	0.2	0.142857142857143	0.3125	0.318181818181818	0.291666666666667	0.2	0.153846153846154	0.148148148148148	0.388888888888889	0.181818181818182	0.125	0.178571428571429	0.157894736842105	0.304347826086957	0.0526315789473684	0.3125	0.130434782608696	0.0909090909090909	0.3125	0.333333333333333	0.181818181818182	0.176470588235294	0.333333333333333	0.12	0.235294117647059	0.176470588235294	0.368421052631579	0.15	0.3125	0.153846153846154	0.176470588235294	0.238095238095238	0.2	0.176470588235294	0.235294117647059	0.466666666666667	0.3	0.1	0.333333333333333	0.227272727272727	0.111111111111111	0.333333333333333	0.235294117647059	NA	0.130434782608696	0.235294117647059	0.0909090909090909	0.2	0.115384615384615	0.25	0.3125	0.222222222222222	0.105263157894737	0.05	0.111111111111111	0.19047619047619	0.0526315789473684	0.0909090909090909	0.136363636363636	0.25	0.176470588235294	0.115384615384615	0.538461538461538	0.25	0.16	0.12
YNL273W	0.125	0.3	0.684210526315789	0.476190476190476	0.35	0.5	0.392857142857143	0.166666666666667	0.478260869565217	0.5	0.409090909090909	0.590909090909091	0.368421052631579	0.12	0.526315789473684	0.571428571428571	0.5	0.736842105263158	0.588235294117647	0.541666666666667	0.285714285714286	0.28125	0.130434782608696	0.565217391304348	0.478260869565217	0.608695652173913	0.636363636363636	0.4	0.4	0.368421052631579	0.35	0.666666666666667	0.2	0.590909090909091	0.181818181818182	0.35	0.0833333333333333	0.238095238095238	0.4	0.3	0.35	0.260869565217391	0.192307692307692	0.260869565217391	0.611111111111111	0.523809523809524	0.333333333333333	0.571428571428571	0.583333333333333	0.545454545454545	0.173913043478261	0.416666666666667	0.636363636363636	0.56	0.590909090909091	0.35	0.666666666666667	0.25	0.153846153846154	0.363636363636364	0.285714285714286	0.129032258064516	0.423076923076923	0.5	0.5	0.541666666666667	0.291666666666667	0.333333333333333	0.571428571428571	0.5	0.272727272727273	0.285714285714286	0.238095238095238	0.125	0.230769230769231	0.304347826086957	0.125	0.130434782608696	0.185185185185185	0.181818181818182	0.363636363636364	0.545454545454545	0.0384615384615385	0.130434782608696	0.230769230769231	0.318181818181818	0.173913043478261	0.565217391304348	0.0833333333333333	0.103448275862069	0.333333333333333	0.181818181818182	0.285714285714286	0.217391304347826	0.391304347826087	0.217391304347826	0.304347826086957	0.571428571428571	0.714285714285714	0.238095238095238	0.08	0.130434782608696	NA	0.173913043478261	0.25	0.636363636363636	0.590909090909091	0.130434782608696	0.08	0.12	0.285714285714286	0.285714285714286	0.181818181818182	0.55	0.3	0.578947368421053	0.409090909090909	0.368421052631579	0.444444444444444	0.666666666666667	0.181818181818182	0.368421052631579	0.666666666666667	0.7
YNL293W	0.1	0.235294117647059	0.125	0.238095238095238	0.1	0.24	0.416666666666667	0.352941176470588	0.208333333333333	0.307692307692308	0.181818181818182	0.25	0.166666666666667	0.4375	0.0909090909090909	0.166666666666667	0.217391304347826	0.217391304347826	0.1	0.230769230769231	0.1	0.285714285714286	0.235294117647059	0.24	0.260869565217391	0.28	0.192307692307692	0.0952380952380952	0.15	0.235294117647059	0.1	0.25	0	0.25	0.3125	0.222222222222222	0.235294117647059	0.105263157894737	0.25	0.166666666666667	0.375	0.142857142857143	0.3	0.142857142857143	0.142857142857143	0.173913043478261	0.352941176470588	0.217391304347826	0.269230769230769	0.208333333333333	0.222222222222222	0.318181818181818	0.192307692307692	0.259259259259259	0.2	0.294117647058824	0.153846153846154	0.2	0.19047619047619	0.25	0.157894736842105	0.2	0.454545454545455	0.24	0.192307692307692	0.230769230769231	0.368421052631579	0.285714285714286	0.217391304347826	0.36	0.0952380952380952	0.409090909090909	0.105263157894737	0.294117647058824	0.227272727272727	0.19047619047619	0.1	0.105263157894737	0.125	0.235294117647059	0.25	0.16	0.222222222222222	0.235294117647059	0.125	0.2	0.466666666666667	0.192307692307692	0.105263157894737	0.125	0.409090909090909	0.235294117647059	0.157894736842105	0.4375	0.285714285714286	0.210526315789474	0.136363636363636	0.333333333333333	0.148148148148148	0.235294117647059	0.0476190476190476	0.235294117647059	0.173913043478261	NA	0.19047619047619	0.24	0.2	0.235294117647059	0.294117647058824	0.210526315789474	0.157894736842105	0.157894736842105	0.235294117647059	0.181818181818182	0.235294117647059	0.25	0.238095238095238	0.3125	0.235294117647059	0.2	0.4	0.166666666666667	0.25	0.16
YNL323W	0.388888888888889	0.5	0.2	0.318181818181818	0.19047619047619	0.307692307692308	0.37037037037037	0.181818181818182	0.28	0.275862068965517	0.318181818181818	0.222222222222222	0.333333333333333	0.238095238095238	0.227272727272727	0.291666666666667	0.192307692307692	0.291666666666667	0.315789473684211	0.25	0.315789473684211	0.3	0.0434782608695652	0.36	0.28	0.346153846153846	0.307692307692308	0.368421052631579	0.368421052631579	0.2	0.25	0.269230769230769	0.217391304347826	0.32	0.0909090909090909	0.19047619047619	0.2	0.333333333333333	0.375	0.333333333333333	0.136363636363636	0.227272727272727	0.16	0.35	0.285714285714286	0.25	0.444444444444444	0.24	0.285714285714286	0.185185185185185	0.19047619047619	0.28	0.36	0.37037037037037	0.32	0.19047619047619	0.375	0.269230769230769	0.4	0.217391304347826	0.136363636363636	0.375	0.296296296296296	0.307692307692308	0.307692307692308	0.296296296296296	0.16	0.304347826086957	0.291666666666667	0.321428571428571	0.0833333333333333	0.214285714285714	0.411764705882353	0.25	0.428571428571429	0.333333333333333	0.0869565217391304	0.0909090909090909	0.304347826086957	0.0909090909090909	0.217391304347826	0.391304347826087	0.136363636363636	0.263157894736842	0.0714285714285714	0.421052631578947	0.136363636363636	0.307692307692308	0.2	0.25	0.259259259259259	0.263157894736842	0.315789473684211	0.130434782608696	0.25	0.529411764705882	0.166666666666667	0.291666666666667	0.307692307692308	0.2	0.0869565217391304	0.0909090909090909	0.25	0.19047619047619	NA	0.214285714285714	0.32	0.2	0.0869565217391304	0.181818181818182	0.388888888888889	0.315789473684211	0.263157894736842	0.208333333333333	0.2	0.166666666666667	0.45	0.2	0.411764705882353	0.32	0.0909090909090909	0.2	0.269230769230769	0.333333333333333
YNR041C	0.148148148148148	0.25	0.714285714285714	0.666666666666667	0.409090909090909	0.666666666666667	0.433333333333333	0.142857142857143	0.583333333333333	0.653846153846154	0.346153846153846	0.857142857142857	0.304347826086957	0.142857142857143	0.65	0.608695652173913	0.761904761904762	0.761904761904762	0.476190476190476	0.708333333333333	0.192307692307692	0.40625	0.25	0.666666666666667	0.652173913043478	0.782608695652174	0.739130434782609	0.230769230769231	0.391304347826087	0.428571428571429	0.24	0.772727272727273	0.172413793103448	0.772727272727273	0.153846153846154	0.291666666666667	0.0714285714285714	0.304347826086957	0.444444444444444	0.2	0.347826086956522	0.269230769230769	0.296296296296296	0.222222222222222	0.5	0.714285714285714	0.28	0.761904761904762	0.75	0.727272727272727	0.291666666666667	0.52	0.739130434782609	0.72	0.695652173913043	0.409090909090909	0.695652173913043	0.258064516129032	0.172413793103448	0.416666666666667	0.24	0.21875	0.464285714285714	0.666666666666667	0.666666666666667	0.708333333333333	0.346153846153846	0.333333333333333	0.761904761904762	0.653846153846154	0.28	0.333333333333333	0.304347826086957	0.192307692307692	0.241379310344828	0.307692307692308	0.192307692307692	0.153846153846154	0.285714285714286	0.2	0.259259259259259	0.583333333333333	0.0689655172413793	0.2	0.333333333333333	0.32	0.24	0.666666666666667	0.111111111111111	0.2	0.379310344827586	0.2	0.192307692307692	0.28	0.44	0.185185185185185	0.307692307692308	0.681818181818182	0.666666666666667	0.25	0.192307692307692	0.2	0.636363636363636	0.24	0.214285714285714	NA	0.695652173913043	0.153846153846154	0.192307692307692	0.185185185185185	0.24	0.24	0.2	0.666666666666667	0.153846153846154	0.619047619047619	0.4	0.363636363636364	0.304347826086957	0.772727272727273	0.25	0.363636363636364	0.857142857142857	0.727272727272727
YOL095C	0.25	0.318181818181818	0.666666666666667	0.7	0.428571428571429	0.772727272727273	0.555555555555556	0.148148148148148	0.761904761904762	0.826086956521739	0.416666666666667	0.80952380952381	0.318181818181818	0.107142857142857	0.6	0.8	0.8	0.8	0.578947368421053	0.739130434782609	0.2	0.419354838709677	0.208333333333333	0.95	0.761904761904762	0.818181818181818	0.857142857142857	0.291666666666667	0.409090909090909	0.45	0.25	0.80952380952381	0.269230769230769	0.9	0.115384615384615	0.2	0.115384615384615	0.45	0.407407407407407	0.260869565217391	0.25	0.28	0.214285714285714	0.230769230769231	0.6	0.75	0.409090909090909	0.8	0.782608695652174	0.608695652173913	0.363636363636364	0.541666666666667	0.857142857142857	0.826086956521739	1	0.363636363636364	0.80952380952381	0.1875	0.269230769230769	0.434782608695652	0.25	0.266666666666667	0.538461538461538	0.857142857142857	0.857142857142857	0.818181818181818	0.307692307692308	0.458333333333333	0.894736842105263	0.826086956521739	0.24	0.258064516129032	0.45	0.153846153846154	0.296296296296296	0.269230769230769	0.153846153846154	0.115384615384615	0.4	0.208333333333333	0.269230769230769	0.761904761904762	0.111111111111111	0.260869565217391	0.296296296296296	0.28	0.2	0.772727272727273	0.115384615384615	0.25	0.392857142857143	0.318181818181818	0.25	0.24	0.4	0.347826086956522	0.178571428571429	0.714285714285714	0.857142857142857	0.16	0.2	0.115384615384615	0.590909090909091	0.2	0.32	0.695652173913043	NA	0.115384615384615	0.153846153846154	0.148148148148148	0.428571428571429	0.363636363636364	0.260869565217391	0.7	0.260869565217391	0.736842105263158	0.545454545454545	0.380952380952381	0.380952380952381	0.9	0.208333333333333	0.260869565217391	0.80952380952381	0.85
YOL112W	0.05	0.176470588235294	0.130434782608696	0.136363636363636	0.05	0.153846153846154	0.222222222222222	0.222222222222222	0.037037037037037	0.137931034482759	0.0869565217391304	0.16	0.176470588235294	0.222222222222222	0.0952380952380952	0.125	0.125	0.125	0.05	0.148148148148148	0.166666666666667	0.206896551724138	0.25	0.153846153846154	0.12	0.192307692307692	0.111111111111111	0.1	0.294117647058824	0.111111111111111	0.235294117647059	0.16	0.142857142857143	0.16	0.428571428571429	0.4	0.538461538461538	0	0.260869565217391	0.0526315789473684	0.166666666666667	0.277777777777778	0.315789473684211	0.210526315789474	0.0454545454545455	0.181818181818182	0.157894736842105	0.173913043478261	0.142857142857143	0.166666666666667	0.105263157894737	0.272727272727273	0.111111111111111	0.178571428571429	0.115384615384615	0.105263157894737	0.115384615384615	0.318181818181818	0.2	0.142857142857143	0.5	0.208333333333333	0.192307692307692	0.153846153846154	0.153846153846154	0.148148148148148	0.25	0.130434782608696	0.08	0.178571428571429	0.294117647058824	0.304347826086957	0.111111111111111	0.166666666666667	0.181818181818182	0.0434782608695652	0.105263157894737	0.176470588235294	0.130434782608696	0.428571428571429	0.263157894736842	0.166666666666667	0.105263157894737	0.25	0.238095238095238	0.210526315789474	0.235294117647059	0.0714285714285714	0.176470588235294	0.130434782608696	0.304347826086957	0.176470588235294	0.166666666666667	0.294117647058824	0.238095238095238	0.1	0.263157894736842	0.173913043478261	0.111111111111111	0.333333333333333	0.105263157894737	0.25	0.130434782608696	0.235294117647059	0.2	0.153846153846154	0.115384615384615	NA	0.4	0.466666666666667	0.105263157894737	0.05	0.0526315789473684	0.0869565217391304	0.111111111111111	0.142857142857143	0.136363636363636	0.111111111111111	0.176470588235294	0.115384615384615	0.25	0.0526315789473684	0.16	0.12
YOL116W	0.0476190476190476	0.166666666666667	0.125	0.238095238095238	0.157894736842105	0.192307692307692	0.307692307692308	0.277777777777778	0.115384615384615	0.172413793103448	0.0833333333333333	0.2	0.166666666666667	0.277777777777778	0.0909090909090909	0.166666666666667	0.217391304347826	0.166666666666667	0.1	0.230769230769231	0.222222222222222	0.285714285714286	0.235294117647059	0.148148148148148	0.208333333333333	0.185185185185185	0.148148148148148	0.15	0.210526315789474	0.235294117647059	0.222222222222222	0.2	0.136363636363636	0.2	0.3125	0.222222222222222	0.235294117647059	0.05	0.304347826086957	0.05	0.157894736842105	0.333333333333333	0.368421052631579	0.2	0.0909090909090909	0.227272727272727	0.210526315789474	0.217391304347826	0.178571428571429	0.208333333333333	0.375	0.318181818181818	0.148148148148148	0.172413793103448	0.153846153846154	0.222222222222222	0.111111111111111	0.25	0.315789473684211	0.19047619047619	0.222222222222222	0.25	0.28	0.192307692307692	0.192307692307692	0.185185185185185	0.368421052631579	0.173913043478261	0.166666666666667	0.172413793103448	0.210526315789474	0.291666666666667	0.105263157894737	0.222222222222222	0.227272727272727	0.0869565217391304	0.294117647058824	0.166666666666667	0.227272727272727	0.4	0.19047619047619	0.115384615384615	0.222222222222222	0.235294117647059	0.173913043478261	0.2	0.294117647058824	0.107142857142857	0.235294117647059	0.227272727272727	0.291666666666667	0.235294117647059	0.294117647058824	0.352941176470588	0.35	0.0454545454545455	0.136363636363636	0.272727272727273	0.107142857142857	0.166666666666667	0.222222222222222	0.3125	0.08	0.294117647058824	0.0869565217391304	0.192307692307692	0.153846153846154	0.4	NA	0.533333333333333	0.0476190476190476	0.1	0.105263157894737	0.238095238095238	0	0.19047619047619	0.130434782608696	0.235294117647059	0.105263157894737	0.153846153846154	0.5	0	0.2	0.115384615384615
YOL129W	0.0952380952380952	0.157894736842105	0.166666666666667	0.227272727272727	0.0952380952380952	0.230769230769231	0.296296296296296	0.411764705882353	0.0714285714285714	0.166666666666667	0.08	0.148148148148148	0.1	0.142857142857143	0.136363636363636	0.16	0.16	0.208333333333333	0.0952380952380952	0.222222222222222	0.15	0.233333333333333	0.222222222222222	0.142857142857143	0.2	0.222222222222222	0.230769230769231	0.263157894736842	0.263157894736842	0.222222222222222	0.0952380952380952	0.24	0.181818181818182	0.192307692307692	0.375	0.4375	0.375	0.0476190476190476	0.291666666666667	0.1	0.210526315789474	0.25	0.227272727272727	0.136363636363636	0.0416666666666667	0.217391304347826	0.2	0.208333333333333	0.214285714285714	0.25	0.210526315789474	0.304347826086957	0.185185185185185	0.206896551724138	0.148148148148148	0.210526315789474	0.148148148148148	0.24	0.181818181818182	0.130434782608696	0.352941176470588	0.347826086956522	0.269230769230769	0.185185185185185	0.185185185185185	0.222222222222222	0.285714285714286	0.166666666666667	0.115384615384615	0.166666666666667	0.142857142857143	0.28	0.157894736842105	0.210526315789474	0.166666666666667	0.04	0.210526315789474	0.1	0.166666666666667	0.466666666666667	0.3	0.111111111111111	0.15	0.157894736842105	0.12	0.19047619047619	0.277777777777778	0.103448275862069	0.294117647058824	0.166666666666667	0.333333333333333	0.157894736842105	0.277777777777778	0.263157894736842	0.272727272727273	0.0909090909090909	0.181818181818182	0.260869565217391	0.142857142857143	0.157894736842105	0.210526315789474	0.222222222222222	0.12	0.210526315789474	0.181818181818182	0.185185185185185	0.148148148148148	0.466666666666667	0.533333333333333	NA	0.0952380952380952	0.15	0.157894736842105	0.125	0.0476190476190476	0.181818181818182	0.173913043478261	0.222222222222222	0.222222222222222	0.192307692307692	0.294117647058824	0.0476190476190476	0.24	0.153846153846154
