"gene"	"GVL"
"671"	"YDR222W"	-3.0060477740695
"672"	"YDR223W"	-1.09837119844041
"673"	"YDR229W"	-0.555258887075698
"674"	"YDR233C"	-0.892488586574897
"675"	"YDR239C"	-0.656771792161817
"676"	"YDR241W"	-0.827994916925617
"677"	"YDR242W"	-0.566547300864074
"678"	"YDR244W"	0.0694578382717382
"679"	"YDR245W"	-0.220546772443457
"680"	"YDR247W"	0.148601653579229
"681"	"YDR248C"	-0.939276003652095
"682"	"YDR249C"	-0.738156664095547
"683"	"YDR250C"	-0.643158772829061
"684"	"YDR251W"	-0.551170532054245
"685"	"YDR252W"	-10.0643627921305
"686"	"YDR253C"	0.306154840141252
"687"	"YDR254W"	-0.986107164927254
"688"	"YDR255C"	-0.979825706755515
"689"	"YDR256C"	-1.17802659267893
"690"	"YDR257C"	-0.495764216689157
"691"	"YDR258C"	-0.227959142195779
"692"	"YDR259C"	-0.28749245370069
"693"	"YDR260C"	-1.62712526264489
"694"	"YDR261C"	-0.363724772960398
"695"	"YDR262W"	-0.542435811690066
"696"	"YDR263C"	-0.415083609148528
"697"	"YDR265W"	0.168253832095209
"698"	"YDR266C"	-0.193648501492871
"699"	"YDR269C"	0.637691924391731
"700"	"YDR272W"	0.222180940821763
"701"	"YDR273W"	0.326399971550581
"702"	"YDR275W"	-0.588553790149146
"703"	"YDR276C"	-1.06976795530005
"704"	"YDR277C"	0.623557808307841
"705"	"YDR278C"	-0.552805648154627
"706"	"YDR281C"	0.229569054285629
"707"	"YDR285W"	0.595722571199052
"708"	"YDR289C"	-1.35846292047284
"709"	"YDR290W"	0.728669347359894
"710"	"YDR291W"	-0.76725553550404
"711"	"YDR293C"	-4.82085796876288
"712"	"YDR294C"	-1.35775119648294
"713"	"YDR297W"	-0.35451126250672
"714"	"YDR304C"	0.203439535038851
"715"	"YDR305C"	0.3258281584928
"716"	"YDR306C"	0.306516580583838
"717"	"YDR307W"	-1.28819538637289
"718"	"YDR309C"	-1.14683533978311
"719"	"YDR310C"	-0.722277832120183
"720"	"YDR312W"	-0.396610416403986
"721"	"YDR313C"	-0.516099708176874
"722"	"YDR314C"	-0.501488844080791
"723"	"YDR316W"	-0.193341747062397
"724"	"YDR317W"	-0.660231058120127
"725"	"YDR319C"	-0.462064221830429
"726"	"YDR320C"	-0.430631724355842
"727"	"YDR321W"	-0.286089376219858
"728"	"YDR326C"	-0.905996778916816
"729"	"YDR329C"	-0.380171956575406
"730"	"YDR330W"	0.0887819215911683
"731"	"YDR333C"	0.184506858774442
"732"	"YDR334W"	-0.695208927769565
"733"	"YDR335W"	-0.854749889400117
"734"	"YDR336W"	0.911143481639148
"735"	"YDR338C"	-0.463771223423194
"736"	"YDR340W"	0.776229034639332
"737"	"YDR344C"	-0.092745609150405
"738"	"YDR345C"	0.0637733443600431
"739"	"YDR346C"	-0.722272586806161
"740"	"YDR349C"	1.07805298664434
"741"	"YDR351W"	-0.773294095969958
"742"	"YDR352W"	0.134174097193793
"743"	"YDR354W"	-4.10871831542869
"744"	"YDR358W"	2.24495153616191
"745"	"YDR359C"	0.00895642250390522
"746"	"YDR360W"	0.510919360100312
"747"	"YDR363W"	0.144183562357512
"748"	"YDR368W"	-0.261878116156139
"749"	"YDR370C"	0.0121528405039005
"750"	"YDR371W"	-0.292362404341525
"751"	"YDR372C"	-1.20030029733207
"752"	"YDR375C"	-0.357643140080126
"753"	"YDR378C"	0.382173095151455
"754"	"YDR383C"	-0.824840837720988
"755"	"YDR385W"	-1.58511259210224
"756"	"YDR386W"	-0.225935502584902
"757"	"YDR388W"	1.24478165612517
"758"	"YDR389W"	0.444801334470799
"759"	"YDR393W"	-0.707668638521689
"760"	"YDR395W"	0.401130709263011
"761"	"YDR400W"	0.0925792246881382
"762"	"YDR402C"	0.118020029825378
"763"	"YDR403W"	0.196381986482377
"764"	"YDR406W"	-0.343301692884564
"765"	"YDR408C"	-2.2430682522354
"766"	"YDR409W"	-0.274219471638831
"767"	"YDR411C"	0.182947526061283
"768"	"YDR414C"	0.868214302421734
"769"	"YDR415C"	-0.106338449137031
"770"	"YDR421W"	-0.368915538380316
"771"	"YDR423C"	0.124183596838203
"772"	"YDR424C"	-1.59903644179342
"773"	"YDR425W"	-1.04248295045225
"774"	"YDR426C"	0.582342542314236
"775"	"YDR428C"	0.0664898229485413
"776"	"YDR430C"	-0.158116768255321
"777"	"YDR431W"	-0.444377178032974
"778"	"YDR435C"	-4.96991663478828
"779"	"YDR436W"	-0.313990235239445
"780"	"YDR440W"	0.332741304970455
"781"	"YDR441C"	0.535869484757096
"782"	"YDR445C"	0.820892881327614
"783"	"YDR451C"	-0.270410027598753
"784"	"YDR452W"	-4.64641817108997
"785"	"YDR455C"	-3.70532131481748
"786"	"YDR458C"	-0.310209357509369
"787"	"YDR459C"	-1.36795990662287
"788"	"YDR461W"	0.914753960007378
"789"	"YDR463W"	0.168172271605043
"790"	"YDR465C"	-0.108852997551644
"791"	"YDR467C"	-1.06754117729385
"792"	"YDR474C"	0.0889394684623745
"793"	"YDR475C"	-0.302643419708633
"794"	"YDR476C"	0.28966419260349
"795"	"YDR477W"	-0.33069391253094
"796"	"YDR479C"	1.5698742384124
"797"	"YDR480W"	0.47408227160667
"798"	"YDR481C"	0.745522125443459
"799"	"YDR482C"	0.966675422774754
"800"	"YDR483W"	-0.000427797234742476
"801"	"YDR485C"	-1.05914678596391
"802"	"YDR486C"	0.265641346088937
"803"	"YDR488C"	-1.35297066105924
"804"	"YDR490C"	0.351573467148392
"805"	"YDR491C"	0.323851705607334
"806"	"YDR492W"	-0.177035195667406
"807"	"YDR493W"	-0.467428301669501
"808"	"YDR497C"	-0.45066566254775
"809"	"YDR501W"	-0.114103208440897
"810"	"YDR502C"	-0.317559022845568
"811"	"YDR503C"	-6.27891252043038
"812"	"YDR504C"	0.137461084194681
"813"	"YDR505C"	0.781465757082627
"814"	"YDR508C"	0.02528952060956
"815"	"YDR509W"	0.361197994800324
"816"	"YDR511W"	-0.422326908474574
"817"	"YDR512C"	-0.627329835708175
"818"	"YDR513W"	-0.643271311964649
"819"	"YDR514C"	-0.943398548182404
"820"	"YDR515W"	-0.086744781981568
"821"	"YDR516C"	0.49840136581815
"822"	"YDR517W"	0.137140479233877
"823"	"YDR519W"	-0.312869927800931
"824"	"YDR520C"	0.214047780507125
"825"	"YDR522C"	0.780951015854257
"826"	"YDR524C"	0.00932007040102945
"827"	"YDR525W-A"	0.669868754791504
"828"	"YDR525W"	0.169407668479904
"829"	"YDR528W"	-0.0307215670105992
"830"	"YDR530C"	0.130565161195982
"831"	"YDR533C"	1.00504882365391
"832"	"YDR534C"	0.00230821448694933
"833"	"YDR535C"	-0.393678546923193
"834"	"YDR536W"	-0.141811306748785
"835"	"YDR537C"	0.0815909124075078
"836"	"YDR538W"	0.227071902723977
"837"	"YDR539W"	0.281592483652244
"838"	"YDR540C"	-0.0152236284992771
"839"	"YDR541C"	0.0898662671967597
"840"	"YEL001C"	0.396376172104002
"841"	"YEL003W"	-0.878826504667036
"842"	"YEL004W"	0.733890399206987
"843"	"YEL005C"	0.634153434460421
"844"	"YEL006W"	-0.0649692830584423
"845"	"YEL007W"	-0.00214528083108772
"846"	"YEL008W"	0.183479847569206
"847"	"YEL010W"	0.597085410124745
"848"	"YEL011W"	-0.550881098533472
"849"	"YEL012W"	-1.27837299003986
"850"	"YEL013W"	-0.347050908389137
"851"	"YEL014C"	0.763678417534095
"852"	"YEL015W"	-0.779762236632414
"853"	"YEL016C"	0.253385222568753
"854"	"YEL017C-A"	0.202656994098577
"855"	"YEL017W"	0.356264017551247
"856"	"YEL020C"	-0.180573146684977
"857"	"YEL023C"	0.338729202743305
"858"	"YEL025C"	0.0731762542136001
"859"	"YEL028W"	0.646723465070766
"860"	"YEL031W"	0.782573852337587
"861"	"YEL033W"	0.254684837681665
"862"	"YEL037C"	0.398417809746635
"863"	"YEL038W"	-0.0623739831995973
"864"	"YEL039C"	0.479567509716839
"865"	"YEL042W"	-0.183682495897402
"866"	"YEL043W"	-0.154524916032945
"867"	"YEL047C"	-0.321760765147458
"868"	"YEL048C"	0.321960266491278
"869"	"YEL049W"	0.70337580273255
"870"	"YEL052W"	0.326537263181479
"871"	"YEL053C"	-0.0833275517760416
"872"	"YEL056W"	-0.0192662901706522
"873"	"YEL059W"	0.355004644249195
"874"	"YEL061C"	-4.56283609745168
"875"	"YEL063C"	-1.50682509780647
"876"	"YEL065W"	-0.593245912667253
"877"	"YEL066W"	-0.0214881282513185
"878"	"YEL067C"	-0.234662646317055
"879"	"YEL068C"	0.298841997163443
"880"	"YEL071W"	-0.148754634530672
"881"	"YER001W"	-0.112901220451323
"882"	"YER005W"	-0.398207436525947
"883"	"YER007C-A"	0.404710359330856
"884"	"YER007W"	-0.448684952117512
"885"	"YER010C"	0.321364823019992
"886"	"YER011W"	0.950925584281574
"887"	"YER016W"	-0.282452470891743
"888"	"YER019C-A"	0.346498653772618
"889"	"YER019W"	0.195991602723865
"890"	"YER020W"	1.17719503291035
"891"	"YER024W"	0.0349574623029411
"892"	"YER027C"	0.083360921877975
"893"	"YER028C"	0.190584154284653
"894"	"YER030W"	0.57838897605696
"895"	"YER032W"	0.371925072112092
"896"	"YER033C"	-1.35360769523006
"897"	"YER034W"	0.480869956307895
"898"	"YER035W"	-0.0838929141688714
"899"	"YER038W-A"	0.144234566013645
"900"	"YER039C-A"	0.0435654120793399
"901"	"YER041W"	-0.443354579988838
"902"	"YER042W"	-0.150682930026649
"903"	"YER045C"	-0.0584160347051572
"904"	"YER046W-A"	2.70650974551626
"905"	"YER046W"	0.792987271380501
"906"	"YER047C"	0.362311813686143
"907"	"YER048C"	0.173697122791174
"908"	"YER052C"	-2.09924411480375
"909"	"YER053C"	0.040146831661534
"910"	"YER054C"	-0.160852147884979
"911"	"YER056C-A"	0.207485834640271
"912"	"YER056C"	0.742653486019362
"913"	"YER057C"	-1.02961015431362
"914"	"YER059W"	0.216111565139853
"915"	"YER060W-A"	-0.028562576496183
"916"	"YER060W"	-0.143027315684868
"917"	"YER062C"	-0.610036649027637
"918"	"YER063W"	0.388153976653183
"919"	"YER064C"	-0.121499215789714
"920"	"YER065C"	0.0443588810876871
"921"	"YER066C-A"	0.200279603554561
"922"	"YER066W"	0.241503915775052
"923"	"YER067C-A"	-0.0611299104228748
"924"	"YER067W"	-0.0193159257057901
"925"	"YER071C"	-0.25735832796356
"926"	"YER072W"	-0.0423665902867043
"927"	"YER073W"	0.733947370228749
"928"	"YER074W"	-0.726025724951073
"929"	"YER075C"	0.598733912685883
"930"	"YER078C"	0.0811526529609677
"931"	"YER079W"	0.840740773212296
"932"	"YER080W"	0.150894969533527
"933"	"YER081W"	0.153638029965016
"934"	"YER083C"	-2.90412134944143
"935"	"YER084W"	0.748044632722326
"936"	"YER085C"	0.115807995823017
"937"	"YER087C-A"	-0.309882668745059
"938"	"YER088C"	-0.490011222588178
"939"	"YER089C"	0.045669710690162
"940"	"YER090W"	-3.54093809603851
"941"	"YER091C-A"	1.0088999233346
"942"	"YER091C"	-3.80241704045602
"943"	"YER092W"	0.471102381785591
"944"	"YER093C-A"	-0.264355497176516
"945"	"YER095W"	-0.991503232740293
"946"	"YER096W"	0.177978735641819
"947"	"YER097W"	0.952281412958996
"948"	"YER098W"	0.0911902616402045
"949"	"YER106W"	0.296879344466113
"950"	"YER108C"	0.0695912722045419
"951"	"YER109C"	0.788551801055584
"952"	"YER111C"	-4.2958191322838
"953"	"YER113C"	0.752373374692746
"954"	"YER114C"	-0.283409529688113
"955"	"YER115C"	-0.167976190243108
"956"	"YER116C"	2.29457188899197
"957"	"YER118C"	0.267560501034163
"958"	"YER119C-A"	-0.494607916188315
"959"	"YER119C"	0.871710012525519
"960"	"YER120W"	-0.199874061004405
"961"	"YER121W"	-0.0285135691859714
"962"	"YER123W"	-0.171342870065388
"963"	"YER124C"	0.616888734629649
"964"	"YER128W"	-0.0289084424726355
"965"	"YER129W"	-0.517392624342
"966"	"YER130C"	1.77935145283067
"967"	"YER131W"	0.581560983390607
"968"	"YER132C"	0.352360973302819
"969"	"YER134C"	-0.215506769497776
"970"	"YER135C"	-0.326885933587194
"971"	"YER137C"	-0.55374410190937
"972"	"YER139C"	-1.08620342207797
"973"	"YER140W"	-0.0503012048915709
"974"	"YER142C"	-0.0541828623014114
"975"	"YER143W"	-0.0358359158521277
"976"	"YER144C"	0.967534744707013
"977"	"YER145C"	-0.0963272953129092
"978"	"YER149C"	-0.221131573437774
"979"	"YER150W"	0.677064227192628
"980"	"YER151C"	-0.881157534925349
"981"	"YER152C"	-0.542670143831761
"982"	"YER153C"	-0.0570271874170997
"983"	"YER155C"	-4.51857965055231
"984"	"YER156C"	0.385143534348057
"985"	"YER158C"	-0.144433784152846
"986"	"YER161C"	0.779040283332205
"987"	"YER162C"	0.1152067239667
"988"	"YER163C"	0.377245379807038
"989"	"YER164W"	-1.20913889803119
"990"	"YER166W"	-0.186569305309005
"991"	"YER167W"	-1.05580793127442
"992"	"YER170W"	0.204526128326228
"993"	"YER173W"	1.39418045243538
"994"	"YER174C"	0.0594297081216477
"995"	"YER175C"	0.0665656027339368
"996"	"YER176W"	0.93324305574193
"997"	"YER177W"	-0.344977443537407
"998"	"YER178W"	-2.06297545035307
"999"	"YER179W"	0.422310399191256
"1000"	"YER180C"	-0.0772071673564163
"1001"	"YER181C"	0.352276978159901
"1002"	"YER182W"	0.563767337370482
"1003"	"YER183C"	-0.108577090816866
"1004"	"YER184C"	-0.229128103859733
"1005"	"YER185W"	-0.0858229630373864
"1006"	"YER186C"	-0.15348503312677
"1007"	"YER187W"	0.0315995765353266
"1008"	"YER188W"	-0.0735696114779281
"1009"	"YFL001W"	-4.22430508601111
"1010"	"YFL003C"	-0.194166166291206
"1011"	"YFL004W"	0.379629085352429
"1012"	"YFL006W"	-0.281378126998106
"1013"	"YFL007W"	-0.441239185884683
"1014"	"YFL010C"	-0.124771933562681
"1015"	"YFL010W-A"	-0.207387782549353
"1016"	"YFL011W"	0.994565827692293
"1017"	"YFL012W"	-0.821044956018583
"1018"	"YFL013C"	0.695329503746033
"1019"	"YFL013W-A"	0.365713313240242
"1020"	"YFL014W"	0.88868908639206
"1021"	"YFL015C"	-0.225063587807629
"1022"	"YFL018C"	0.0887835653440856
"1023"	"YFL019C"	0.347255405877233
"1024"	"YFL021W"	0.097592552401917
"1025"	"YFL025C"	0.110543334975761
"1026"	"YFL027C"	0.731462581716328
"1027"	"YFL028C"	-0.680104601745351
"1028"	"YFL030W"	0.307452560442646
"1029"	"YFL031W"	-3.47191271452098
"1030"	"YFL032W"	-2.9479236493092
"1031"	"YFL033C"	0.143007117633111
"1032"	"YFL034W"	0.278662128371804
"1033"	"YFL035C-B"	-0.296402391426712
"1034"	"YFL040W"	-0.175890061658463
"1035"	"YFL041W"	0.411066383075963
"1036"	"YFL042C"	0.543232032775554
"1037"	"YFL043C"	0.144365646621365
"1038"	"YFL044C"	-0.210522853728795
"1039"	"YFL046W"	0.555478718081786
"1040"	"YFL047W"	0.617128955469404
"1041"	"YFL048C"	-0.259850700689605
"1042"	"YFL049W"	0.266662034977758
"1043"	"YFL050C"	-0.0169027436893537
"1044"	"YFL051C"	-0.127432185300497
"1045"	"YFL052W"	0.187965102064113
"1046"	"YFL053W"	0.646266594619785
"1047"	"YFL054C"	-0.232808776146972
"1048"	"YFL055W"	0.131823788899318
"1049"	"YFL056C"	0.0790778018464905
"1050"	"YFL063W"	-0.350146696182909
"1051"	"YFR006W"	0.809153806335733
"1052"	"YFR007W"	0.642161416269795
"1053"	"YFR008W"	0.0740456244327632
"1054"	"YFR009W"	1.98210273261347
"1055"	"YFR010W"	0.0773948498045886
"1056"	"YFR011C"	-2.86895119654599
"1057"	"YFR012W"	0.0495843218553098
"1058"	"YFR013W"	0.309872486054994
"1059"	"YFR014C"	0.0284372327222342
"1060"	"YFR016C"	-0.337148378597063
"1061"	"YFR017C"	-0.0746926990885712
"1062"	"YFR018C"	-0.153970668829229
"1063"	"YFR021W"	0.178353557905584
"1064"	"YFR022W"	-0.150517765936278
"1065"	"YFR023W"	-0.011004929085283
"1066"	"YFR024C-A"	-2.64151869951225
"1067"	"YFR024C"	0.232701376287413
"1068"	"YFR026C"	0.73088844507273
"1069"	"YFR031C-A"	1.13357291944581
"1070"	"YFR032C-A"	0.689376932721722
"1071"	"YFR032C"	-0.198584104388348
"1072"	"YFR033C"	-0.106546452382361
"1073"	"YFR034C"	0.264067557782337
"1074"	"YFR038W"	0.0274144870154416
"1075"	"YFR039C"	0.694795245582748
"1076"	"YFR040W"	-1.65702863710621
"1077"	"YFR041C"	-0.337493225116518
"1078"	"YFR044C"	-0.278351656263129
"1079"	"YFR045W"	-0.334980335180049
"1080"	"YFR046C"	-0.372958355029585
"1081"	"YFR047C"	-0.282143749224819
"1082"	"YFR048W"	-0.895425837893638
"1083"	"YFR053C"	-0.118541743075743
"1084"	"YFR054C"	-0.12245290479651
"1085"	"YFR056C"	-1.28497311693454
"1086"	"YGL002W"	0.237256192659969
"1087"	"YGL004C"	-0.524133463776298
"1088"	"YGL005C"	-1.13235456935029
"1089"	"YGL006W"	0.172901272311301
"1090"	"YGL007W"	-0.211114635770717
"1091"	"YGL009C"	-0.481824489574784
"1092"	"YGL010W"	-0.61069282891566
"1093"	"YGL015C"	-0.648898871460701
"1094"	"YGL016W"	0.831897413903143
"1095"	"YGL017W"	-0.607827369045987
"1096"	"YGL019W"	1.43714048099563
"1097"	"YGL020C"	-1.91287162574124
"1098"	"YGL021W"	-0.228477626609972
"1099"	"YGL023C"	-2.12651867455635
"1100"	"YGL027C"	-1.45843530188467
"1101"	"YGL028C"	-0.850888560050325
"1102"	"YGL029W"	0.391158240349176
"1103"	"YGL031C"	0.141205355218164
"1104"	"YGL032C"	-0.272597351501967
"1105"	"YGL035C"	-0.0889825714982215
"1106"	"YGL036W"	-0.525291938584827
"1107"	"YGL037C"	-0.342407847819843
"1108"	"YGL039W"	-0.0638527728310112
"1109"	"YGL043W"	-1.50552713018234
"1110"	"YGL045W"	0.180864092132791
"1111"	"YGL046W"	-0.0889426455835623
"1112"	"YGL049C"	0.23564839567635
"1113"	"YGL050W"	-0.128481468748741
"1114"	"YGL051W"	-0.296605342042576
"1115"	"YGL053W"	0.0802561665099338
"1116"	"YGL054C"	-2.96139243708128
"1117"	"YGL056C"	-0.349262043433959
"1118"	"YGL057C"	-0.225411861639925
"1119"	"YGL059W"	-0.0740590064175207
"1120"	"YGL060W"	-0.0959316394411503
"1121"	"YGL062W"	0.448312736392554
"1122"	"YGL063W"	0.888439779926634
"1123"	"YGL066W"	-0.745655859295858
"1124"	"YGL067W"	-0.0937456876341254
"1125"	"YGL077C"	0.262819010934891
"1126"	"YGL078C"	0.754451815676664
"1127"	"YGL079W"	0.213783773819044
"1128"	"YGL080W"	0.725885573470301
"1129"	"YGL081W"	-0.358353704757627
"1130"	"YGL082W"	0.378329195613149
"1131"	"YGL083W"	-0.29772334620021
"1132"	"YGL084C"	-0.0279601996366762
"1133"	"YGL085W"	0.772432951678887
"1134"	"YGL086W"	0.418838470429177
"1135"	"YGL087C"	-0.291476333508299
"1136"	"YGL089C"	0.270379990083905
"1137"	"YGL090W"	0.154304768844878
"1138"	"YGL094C"	-0.339787200839899
"1139"	"YGL096W"	0.333047462452229
"1140"	"YGL101W"	1.11159181800625
"1141"	"YGL105W"	-1.56256193454483
"1142"	"YGL108C"	-0.27110997263771
"1143"	"YGL109W"	0.00899228063395202
"1144"	"YGL110C"	-0.967918233456676
"1145"	"YGL114W"	-0.454275708272049
"1146"	"YGL115W"	-0.394573452967347
"1147"	"YGL117W"	-0.620657679526423
"1148"	"YGL121C"	0.799037411083764
"1149"	"YGL124C"	0.142371906128982
"1150"	"YGL125W"	3.23631238203525
"1151"	"YGL126W"	0.218954386801936
"1152"	"YGL131C"	0.111854514006609
"1153"	"YGL132W"	1.56993924759495
"1154"	"YGL136C"	-1.02576465557566
"1155"	"YGL138C"	0.152716654075592
"1156"	"YGL139W"	-0.191382352537599
"1157"	"YGL140C"	0.670998764970928
"1158"	"YGL141W"	0.0418049951352149
"1159"	"YGL144C"	0.130801513597714
"1160"	"YGL146C"	0.337857808831711
"1161"	"YGL147C"	0.850290575335406
"1162"	"YGL148W"	-7.22352387855937
"1163"	"YGL149W"	0.613616401312239
"1164"	"YGL151W"	0.101125669230352
"1165"	"YGL152C"	0.665156316918971
"1166"	"YGL153W"	-0.0242657469197785
"1167"	"YGL154C"	0.0517913784668298
"1168"	"YGL156W"	0.0517234506206487
"1169"	"YGL157W"	0.0772789757614023
"1170"	"YGL158W"	0.0362618701907262
"1171"	"YGL159W"	0.467622023155828
"1172"	"YGL160W"	-0.00415440820170434
"1173"	"YGL161C"	0.0958425142879946
"1174"	"YGL162W"	0.345617381938821
"1175"	"YGL163C"	-1.10982729975431
"1176"	"YGL164C"	0.535647396114979
"1177"	"YGL165C"	0.266899340072458
"1178"	"YGL166W"	-0.0269565330607939
"1179"	"YGL167C"	0.0631964434687413
"1180"	"YGL170C"	-0.110719146625998
"1181"	"YGL173C"	-1.7549305988445
"1182"	"YGL175C"	1.03456615945255
"1183"	"YGL177W"	0.0454244786599567
"1184"	"YGL179C"	-0.396896680410099
"1185"	"YGL180W"	0.0271459972194654
"1186"	"YGL181W"	0.393845937346835
"1187"	"YGL194C"	-1.36359723287728
"1188"	"YGL195W"	1.35230071792129
"1189"	"YGL196W"	-0.179358938230393
"1190"	"YGL197W"	-0.916005033536455
"1191"	"YGL198W"	-0.372519327086286
"1192"	"YGL199C"	-0.0225350268142869
"1193"	"YGL202W"	0.479980780662844
"1194"	"YGL205W"	0.892907101779083
"1195"	"YGL208W"	0.95176775133292
"1196"	"YGL209W"	0.726856153201647
"1197"	"YGL210W"	0.731354467913782
"1198"	"YGL211W"	-0.847118372303102
"1199"	"YGL212W"	-0.650965358317519
"1200"	"YGL213C"	0.186059630627631
"1201"	"YGL214W"	0.0778899471639467
"1202"	"YGL215W"	0.484174695766987
"1203"	"YGL216W"	0.607118931985189
"1204"	"YGL217C"	-0.39553307437248
"1205"	"YGL219C"	-3.01307385071682
"1206"	"YGL221C"	0.574287130459604
"1207"	"YGL222C"	0.355523616706525
"1208"	"YGL224C"	0.380671601582015
"1209"	"YGL226C-A"	0.295725541982154
"1210"	"YGL226W"	2.63456635766586
"1211"	"YGL228W"	0.381288755930257
"1212"	"YGL230C"	0.711177189587645
"1213"	"YGL231C"	-0.135189773634735
"1214"	"YGL232W"	0.504896014337395
"1215"	"YGL234W"	0.705927478957899
"1216"	"YGL235W"	-0.570195845125935
"1217"	"YGL237C"	0.107804280042143
"1218"	"YGL241W"	0.836865346361242
"1219"	"YGL242C"	-0.142899921363506
"1220"	"YGL243W"	0.246781425362636
"1221"	"YGL244W"	-3.0998638297068
"1222"	"YGL248W"	0.176616249459759
"1223"	"YGL249W"	0.168888450487129
"1224"	"YGL250W"	-2.44991812911274
"1225"	"YGL251C"	-0.126968360745928
"1226"	"YGL252C"	-0.733858483564931
"1227"	"YGL253W"	-0.447492632688581
"1228"	"YGL254W"	0.671176179222634
"1229"	"YGL255W"	0.124055241075768
"1230"	"YGL256W"	0.455735705653375
"1231"	"YGL257C"	0.574570904492573
"1232"	"YGL258W"	0.491067066134318
"1233"	"YGL259W"	0.18020942736113
"1234"	"YGL260W"	0.190733098935596
"1235"	"YGL261C"	0.614256866725021
"1236"	"YGL262W"	0.650333770109897
"1237"	"YGL263W"	0.190745776523869
"1238"	"YGR001C"	0.763671219210295
"1239"	"YGR003W"	0.541291126295287
"1240"	"YGR004W"	-0.672931024062477
"1241"	"YGR008C"	0.76294159526375
"1242"	"YGR010W"	-0.656681459490567
"1243"	"YGR011W"	0.611590709395636
"1244"	"YGR012W"	-0.517928299131603
"1245"	"YGR014W"	0.0102811977383479
"1246"	"YGR015C"	-1.23120952708244
"1247"	"YGR016W"	-0.0458876752680294
"1248"	"YGR017W"	-0.726202471223228
"1249"	"YGR018C"	-0.757520175614296
"1250"	"YGR019W"	-1.1086716252148
"1251"	"YGR021W"	-0.477805348126463
"1252"	"YGR022C"	-0.225066332487604
"1253"	"YGR023W"	-1.06064029254267
"1254"	"YGR025W"	-0.135346848499997
"1255"	"YGR026W"	0.207114153978183
"1256"	"YGR028W"	0.682828812978336
"1257"	"YGR031W"	-0.931518452879445
"1258"	"YGR032W"	-0.755888549293365
"1259"	"YGR033C"	-0.261497898084537
"1260"	"YGR034W"	0.602117978314238
"1261"	"YGR035C"	-0.139644517478237
"1262"	"YGR037C"	-1.70928184212727
"1263"	"YGR038W"	0.476937511806429
"1264"	"YGR040W"	0.953352636616031
"1265"	"YGR042W"	0.16657646412965
"1266"	"YGR043C"	0.949515819903138
"1267"	"YGR044C"	-1.29896389797265
"1268"	"YGR045C"	0.314797166872505
"1269"	"YGR049W"	0.507272685279869
"1270"	"YGR050C"	0.678282753156132
"1271"	"YGR051C"	-0.202231358803806
"1272"	"YGR052W"	-1.62712526264489
"1273"	"YGR053C"	0.126359178128573
"1274"	"YGR055W"	-3.1556716787801
"1275"	"YGR058W"	-3.10677160834783
"1276"	"YGR059W"	1.2061071489759
"1277"	"YGR061C"	0.366504907686223
"1278"	"YGR066C"	0.0276728332115925
"1279"	"YGR067C"	-0.07881835936166
"1280"	"YGR068C"	0.175919320714483
"1281"	"YGR069W"	-0.606559997776456
"1282"	"YGR070W"	0.654139809299486
"1283"	"YGR071C"	-0.194124353877864
"1284"	"YGR072W"	0.185146153297194
"1285"	"YGR077C"	-0.0327757531470296
"1286"	"YGR078C"	-4.03523324821837
"1287"	"YGR079W"	0.732868901439951
"1288"	"YGR080W"	0.79348659457008
"1289"	"YGR084C"	-0.95008606076744
"1290"	"YGR085C"	1.05714839721787
"1291"	"YGR086C"	0.295603405056029
"1292"	"YGR087C"	0.441703582499069
"1293"	"YGR088W"	0.817346520120454
"1294"	"YGR089W"	-1.08035272538203
"1295"	"YGR092W"	-1.73552389162959
"1296"	"YGR093W"	0.0440275410223891
"1297"	"YGR096W"	-0.943398548182404
"1298"	"YGR097W"	0.516751698414323
"1299"	"YGR100W"	0.335139658986175
"1300"	"YGR101W"	-0.763403343109413
"1301"	"YGR106C"	-0.357102323877663
"1302"	"YGR107W"	0.295425135344621
"1303"	"YGR108W"	0.538666884173258
"1304"	"YGR109C"	0.502550499106556
"1305"	"YGR111W"	0.310002038551894
"1306"	"YGR117C"	0.20962728241706
"1307"	"YGR118W"	0.793886734673638
"1308"	"YGR121C"	0.348395749183886
"1309"	"YGR122C-A"	-0.168696563483882
"1310"	"YGR122W"	0.903660778195094
"1311"	"YGR123C"	-0.123695914431818
"1312"	"YGR125W"	0.709117415858467
"1313"	"YGR126W"	-0.0743908995485462
"1314"	"YGR127W"	0.282475161776443
"1315"	"YGR129W"	0.194157584250678
"1316"	"YGR130C"	0.679023561109502
"1317"	"YGR131W"	-0.545450610513026
"1318"	"YGR133W"	0.0914144963396899
"1319"	"YGR134W"	0.745826571872664
"1320"	"YGR136W"	-0.401144450048191
"1321"	"YGR137W"	0.670432029503784
"1322"	"YGR141W"	-0.255466663747859
"1323"	"YGR142W"	0.483729368983866
"1324"	"YGR143W"	0.18787047046502
"1325"	"YGR144W"	0.0293249411017668
"1326"	"YGR146C"	-0.14462403865714
"1327"	"YGR148C"	0.23495347230094
"1328"	"YGR149W"	0.674137989633268
"1329"	"YGR151C"	-0.966664084948325
"1330"	"YGR152C"	-0.974735592504275
"1331"	"YGR153W"	0.771971307492368
"1332"	"YGR157W"	-3.36857656567981
"1333"	"YGR163W"	-0.139337716659306
"1334"	"YGR164W"	0.178685011699002
"1335"	"YGR168C"	0.616939895710046
