"gene"	"LevulinicAcid"
"1962"	"YKL103C"	-0.0471505114474861
"1963"	"YKL105C"	0.0765500269704905
"1964"	"YKL106W"	-0.100643785424962
"1965"	"YKL107W"	-0.605852969824767
"1966"	"YKL109W"	-0.675233308483718
"1967"	"YKL110C"	0.202407885108624
"1968"	"YKL113C"	0.180183082521822
"1969"	"YKL114C"	0.072612514364326
"1970"	"YKL116C"	0.0819352979752187
"1971"	"YKL117W"	-0.152728994386007
"1972"	"YKL120W"	-0.0255725278889138
"1973"	"YKL121W"	-0.0870597350260684
"1974"	"YKL123W"	-0.199829169898746
"1975"	"YKL124W"	0.000375166551841226
"1976"	"YKL127W"	-0.110164455114802
"1977"	"YKL130C"	0.0520540914654227
"1978"	"YKL131W"	-0.758203476246478
"1979"	"YKL132C"	-0.0280025509748986
"1980"	"YKL133C"	0.0378782871768481
"1981"	"YKL137W"	-1.79888172443052
"1982"	"YKL139W"	1.1925642369918
"1983"	"YKL140W"	0.0500517075148788
"1984"	"YKL146W"	-0.239176579466765
"1985"	"YKL147C"	0.127897905801671
"1986"	"YKL148C"	0.00835898987720456
"1987"	"YKL149C"	-0.0810308953843438
"1988"	"YKL150W"	-0.181555657804924
"1989"	"YKL151C"	0.104681361331244
"1990"	"YKL156W"	-0.0314724512169379
"1991"	"YKL157W"	-0.34343769329778
"1992"	"YKL159C"	-1.20754929699983
"1993"	"YKL160W"	1.17444573061218
"1994"	"YKL161C"	0.162367548503069
"1995"	"YKL162C"	0.228988087615584
"1996"	"YKL163W"	0.0331015851438561
"1997"	"YKL164C"	0.245938865421954
"1998"	"YKL166C"	-0.99753203035797
"1999"	"YKL167C"	0.152388433891217
"2000"	"YKL168C"	-0.141053963688044
"2001"	"YKL171W"	-0.00134180919465346
"2002"	"YKL176C"	1.26168423755025
"2003"	"YKL177W"	-0.0239675505974932
"2004"	"YKL178C"	-0.0149255108281755
"2005"	"YKL179C"	-0.0336686948322783
"2006"	"YKL183W"	0.0557923081548142
"2007"	"YKL184W"	0.045702170762684
"2008"	"YKL185W"	0.251503763104812
"2009"	"YKL187C"	-0.0498933578067384
"2010"	"YKL190W"	-0.00912419834167478
"2011"	"YKL191W"	-0.0860444152261694
"2012"	"YKL197C"	-0.159202106454913
"2013"	"YKL198C"	0.153394443660936
"2014"	"YKL199C"	0.0747312195775439
"2015"	"YKL200C"	1.50881227324622
"2016"	"YKL201C"	-0.0951662483049958
"2017"	"YKL202W"	0.0748215003324637
"2018"	"YKL205W"	0.1784910452132
"2019"	"YKL206C"	0.0793011050327013
"2020"	"YKL207W"	-0.20975836292796
"2021"	"YKL211C"	-0.893580843013132
"2022"	"YKL212W"	-0.783176980160398
"2023"	"YKL214C"	0.108223647999251
"2024"	"YKL215C"	0.162930676825702
"2025"	"YKL216W"	-0.830487742007997
"2026"	"YKL217W"	-0.149211685039424
"2027"	"YKL220C"	-0.103495141312504
"2028"	"YKL221W"	0.0316246416796473
"2029"	"YKL222C"	0.103295261184685
"2030"	"YKR003W"	0.088117626541579
"2031"	"YKR005C"	1.00834641938916
"2032"	"YKR007W"	0.157499901866492
"2033"	"YKR009C"	0.225607625176402
"2034"	"YKR011C"	-0.103272013053788
"2035"	"YKR012C"	0.151185139058355
"2036"	"YKR014C"	0.0303287492102344
"2037"	"YKR016W"	0.0331531524608323
"2038"	"YKR017C"	1.87548860855957
"2039"	"YKR018C"	0.129913651802973
"2040"	"YKR019C"	-0.0407731654441514
"2041"	"YKR020W"	-0.487237412689257
"2042"	"YKR021W"	-0.0405707583074779
"2043"	"YKR023W"	-0.158172618856069
"2044"	"YKR024C"	0.141181141720762
"2045"	"YKR026C"	0.293004737366214
"2046"	"YKR027W"	0.00631255567297262
"2047"	"YKR029C"	0.0425427042923986
"2048"	"YKR030W"	0.096638402300801
"2049"	"YKR031C"	-1.79888172443052
"2050"	"YKR033C"	0.145167099601936
"2051"	"YKR034W"	2.27878059212736
"2052"	"YKR035C"	-0.126076800974476
"2053"	"YKR035W-A"	-0.188184642810885
"2054"	"YKR036C"	-0.094765688515543
"2055"	"YKR039W"	0.149070066283539
"2056"	"YKR040C"	0.162964856480964
"2057"	"YKR041W"	0.299799473652996
"2058"	"YKR043C"	0.269266689281873
"2059"	"YKR044W"	0.00396448204676911
"2060"	"YKR045C"	0.0753459868161991
"2061"	"YKR046C"	-1.79947850568625
"2062"	"YKR047W"	0.0200617740165701
"2063"	"YKR048C"	0.265946342134083
"2064"	"YKR049C"	-0.0214467062066549
"2065"	"YKR050W"	-0.115326152535015
"2066"	"YKR051W"	-0.0910190810063692
"2067"	"YKR052C"	0.198373229450304
"2068"	"YKR053C"	0.311513787097652
"2069"	"YKR054C"	0.142295058161272
"2070"	"YKR055W"	0.26088969541164
"2071"	"YKR056W"	-0.093488370603097
"2072"	"YKR057W"	0.30500973718244
"2073"	"YKR058W"	0.0593035962551375
"2074"	"YKR061W"	0.0369769313136175
"2075"	"YKR064W"	-0.256983281120829
"2076"	"YKR065C"	0.301774701181514
"2077"	"YKR066C"	-0.607596959765105
"2078"	"YKR067W"	0.0996632141012436
"2079"	"YKR069W"	-0.17176985578063
"2080"	"YKR070W"	-0.0708839671578588
"2081"	"YKR072C"	0.0242243604638827
"2082"	"YKR074W"	0.257274693490004
"2083"	"YKR076W"	-0.0367365413915529
"2084"	"YKR077W"	0.51091214904209
"2085"	"YKR078W"	0.16933636589518
"2086"	"YKR080W"	-0.116685659897044
"2087"	"YKR082W"	0.587881561897326
"2088"	"YKR084C"	0.180874901723928
"2089"	"YKR087C"	-0.276794562929796
"2090"	"YKR088C"	-0.0146560047547807
"2091"	"YKR089C"	-0.0560206787524522
"2092"	"YKR090W"	-0.128719194293092
"2093"	"YKR091W"	0.0312132972374137
"2094"	"YKR092C"	0.16730535110174
"2095"	"YKR093W"	-0.159479823676803
"2096"	"YKR095W"	-0.134789541174671
"2097"	"YKR096W"	0.0163955984298745
"2098"	"YKR097W"	-0.207434019649547
"2099"	"YKR098C"	0.00246125470260785
"2100"	"YKR099W"	0.0311403566467528
"2101"	"YKR100C"	0.984387562301574
"2102"	"YKR101W"	0.0957950135458875
"2103"	"YKR102W"	0.0277073671310129
"2104"	"YKR103W"	0.0902489005489048
"2105"	"YKR104W"	-0.025555881613105
"2106"	"YKR105C"	0.183475297983807
"2107"	"YKR106W"	0.134636353649815
"2108"	"YLL001W"	-0.0816409281596068
"2109"	"YLL002W"	-0.323000940037673
"2110"	"YLL005C"	0.00132161239209803
"2111"	"YLL009C"	0.0571113523185612
"2112"	"YLL010C"	0.678201439796679
"2113"	"YLL012W"	-0.105838559399531
"2114"	"YLL013C"	-0.0721430460632355
"2115"	"YLL014W"	-0.042432115562896
"2116"	"YLL015W"	0.219232745682836
"2117"	"YLL016W"	-0.0773200420287735
"2118"	"YLL017W"	0.148860625832236
"2119"	"YLL019C"	0.0278793417986344
"2120"	"YLL020C"	0.0110869049631653
"2121"	"YLL024C"	0.137061782730484
"2122"	"YLL025W"	-0.382117013123869
"2123"	"YLL026W"	-0.00761757751965204
"2124"	"YLL028W"	-0.201624876366461
"2125"	"YLL029W"	0.117272108607709
"2126"	"YLL032C"	0.000342415436991368
"2127"	"YLL038C"	-0.0705775458080408
"2128"	"YLL040C"	-0.234647166226674
"2129"	"YLL041C"	-0.161096305286422
"2130"	"YLL042C"	0.125513475314759
"2131"	"YLL043W"	-0.0224146288180762
"2132"	"YLL045C"	0.435449143349975
"2133"	"YLL046C"	0.0794568673906869
"2134"	"YLL047W"	0.192992462868081
"2135"	"YLL048C"	-0.102744556507746
"2136"	"YLL049W"	-0.0816444336452759
"2137"	"YLL051C"	-0.0268263496702424
"2138"	"YLL052C"	-0.300912251387624
"2139"	"YLL053C"	0.0410163683253744
"2140"	"YLL054C"	0.0588895218757008
"2141"	"YLL055W"	0.297656627626312
"2142"	"YLL056C"	-0.0587646549348522
"2143"	"YLL057C"	0.2025463070867
"2144"	"YLL058W"	-0.151305518065827
"2145"	"YLL059C"	0.0530751050443055
"2146"	"YLL060C"	0.0449297947697675
"2147"	"YLL061W"	0.123136359619709
"2148"	"YLL062C"	0.293242856785455
"2149"	"YLL063C"	-0.0806285949361679
"2150"	"YLR001C"	-0.380812522925333
"2151"	"YLR003C"	-0.145179299324479
"2152"	"YLR004C"	0.135381876463645
"2153"	"YLR006C"	0.15217293390632
"2154"	"YLR011W"	0.0266364367221223
"2155"	"YLR012C"	0.151957625944697
"2156"	"YLR013W"	0.146584421145608
"2157"	"YLR014C"	-0.372988596579683
"2158"	"YLR015W"	-0.209933773614888
"2159"	"YLR016C"	0.151241019968285
"2160"	"YLR017W"	0.180942132145592
"2161"	"YLR018C"	-0.730321783700391
"2162"	"YLR019W"	0.0543174744263457
"2163"	"YLR020C"	-0.19105399648586
"2164"	"YLR021W"	-0.102101394912443
"2165"	"YLR023C"	0.388067184236345
"2166"	"YLR024C"	0.170885040005541
"2167"	"YLR028C"	-0.0129859283022196
"2168"	"YLR030W"	0.0657484671554807
"2169"	"YLR031W"	-0.0289896284175032
"2170"	"YLR032W"	0.0587008995877514
"2171"	"YLR034C"	-0.0954426614980707
"2172"	"YLR035C"	1.53437136444689
"2173"	"YLR036C"	-0.794110146153935
"2174"	"YLR037C"	-0.403324949538779
"2175"	"YLR038C"	-0.0308860600222918
"2176"	"YLR039C"	-0.301376219530678
"2177"	"YLR041W"	0.173889427162901
"2178"	"YLR042C"	-0.251685509944886
"2179"	"YLR043C"	-0.098977202663594
"2180"	"YLR044C"	-0.288656830575138
"2181"	"YLR046C"	-0.175384565577754
"2182"	"YLR047C"	0.119214243945772
"2183"	"YLR048W"	-0.209673028635396
"2184"	"YLR049C"	-0.133412646465756
"2185"	"YLR050C"	-0.00893421657594225
"2186"	"YLR053C"	-0.450044551329467
"2187"	"YLR054C"	0.308139249054636
"2188"	"YLR055C"	0.228920695874825
"2189"	"YLR056W"	-0.357493883766428
"2190"	"YLR057W"	-0.153147080644602
"2191"	"YLR058C"	0.362948876939617
"2192"	"YLR061W"	-0.00560352192999304
"2193"	"YLR062C"	0.270829373140291
"2194"	"YLR063W"	-0.0563106795313705
"2195"	"YLR064W"	-0.572598053751583
"2196"	"YLR070C"	0.140252880133591
"2197"	"YLR072W"	-0.0535532375273597
"2198"	"YLR073C"	0.227812453196827
"2199"	"YLR077W"	-0.0732648874806277
"2200"	"YLR080W"	-0.0687547451625996
"2201"	"YLR081W"	-1.17706939771394
"2202"	"YLR082C"	0.076714735567373
"2203"	"YLR083C"	-0.0990628589512787
"2204"	"YLR084C"	0.0285783333219291
"2205"	"YLR085C"	-0.120406964151124
"2206"	"YLR087C"	-0.0928177839444247
"2207"	"YLR089C"	0.314180730363393
"2208"	"YLR090W"	-0.11388160157561
"2209"	"YLR093C"	-0.190133627877812
"2210"	"YLR094C"	-0.69466665146127
"2211"	"YLR095C"	0.0889290614668004
"2212"	"YLR096W"	-0.0362676667870203
"2213"	"YLR097C"	0.0314302969120744
"2214"	"YLR098C"	-0.0768835339529238
"2215"	"YLR099C"	-0.307665919974355
"2216"	"YLR102C"	0.19366745714628
"2217"	"YLR104W"	-0.111536772737538
"2218"	"YLR107W"	-0.0116803006358863
"2219"	"YLR109W"	-0.0430985668034621
"2220"	"YLR110C"	0.0335899211100301
"2221"	"YLR111W"	0.614668242997559
"2222"	"YLR112W"	-0.0844068936431203
"2223"	"YLR113W"	-0.559675730747266
"2224"	"YLR114C"	-0.137320160989992
"2225"	"YLR120C"	-0.96280306452513
"2226"	"YLR121C"	0.259539634112599
"2227"	"YLR122C"	-0.203030247701163
"2228"	"YLR123C"	-0.0798350333913055
"2229"	"YLR125W"	-0.0654329135197824
"2230"	"YLR126C"	-0.0857922269693805
"2231"	"YLR128W"	-0.377542194502304
"2232"	"YLR130C"	0.236011624631603
"2233"	"YLR131C"	-0.752305540949051
"2234"	"YLR134W"	0.106074746860183
"2235"	"YLR135W"	0.118472641222871
"2236"	"YLR136C"	-0.355783017679432
"2237"	"YLR137W"	-0.000644140899156005
"2238"	"YLR142W"	-0.270799911533547
"2239"	"YLR144C"	0.066053579010682
"2240"	"YLR146C"	-0.108100386973775
"2241"	"YLR149C"	-0.0275655044752781
"2242"	"YLR150W"	-0.410138454528172
"2243"	"YLR151C"	-0.133937472447083
"2244"	"YLR152C"	0.0581954820598661
"2245"	"YLR154C"	0.0855778701576728
"2246"	"YLR164W"	-0.0618245138081817
"2247"	"YLR165C"	-0.173449027201831
"2248"	"YLR168C"	0.077258987737213
"2249"	"YLR169W"	-0.143958261016343
"2250"	"YLR171W"	-0.393186828561538
"2251"	"YLR172C"	-0.754208172598038
"2252"	"YLR174W"	-0.385361977040735
"2253"	"YLR176C"	-0.083288539773612
"2254"	"YLR177W"	-0.0842964237256238
"2255"	"YLR178C"	-0.237347086198136
"2256"	"YLR180W"	0.0260509788582174
"2257"	"YLR181C"	0.0959870176056579
"2258"	"YLR182W"	-0.461970950607011
"2259"	"YLR183C"	1.61686411559455
"2260"	"YLR184W"	-0.229028435111858
"2261"	"YLR187W"	-0.376956581637286
"2262"	"YLR188W"	-0.114683099975383
"2263"	"YLR189C"	-0.159253593332527
"2264"	"YLR190W"	0.0870928447504549
"2265"	"YLR191W"	0.698155609516888
"2266"	"YLR193C"	0.0336375931104228
"2267"	"YLR194C"	-0.199748668556492
"2268"	"YLR205C"	-0.184684646968502
"2269"	"YLR206W"	-0.0739689463137177
"2270"	"YLR207W"	-0.177859053252083
"2271"	"YLR209C"	-0.0491455818072675
"2272"	"YLR210W"	0.0421394145948478
"2273"	"YLR211C"	0.151212524224059
"2274"	"YLR213C"	-0.104664674538003
"2275"	"YLR216C"	-0.111527687156277
"2276"	"YLR217W"	-0.336785482118452
"2277"	"YLR218C"	0.20301933716475
"2278"	"YLR219W"	-0.163954811179413
"2279"	"YLR220W"	0.00268302469436735
"2280"	"YLR221C"	0.229151748858683
"2281"	"YLR224W"	0.12813814271705
"2282"	"YLR225C"	0.294337943945123
"2283"	"YLR227C"	0.187092971253999
"2284"	"YLR228C"	-0.256438871393957
"2285"	"YLR231C"	-0.378446732979624
"2286"	"YLR232W"	-1.03358750731662
"2287"	"YLR234W"	-0.377159093518937
"2288"	"YLR236C"	0.150959391269596
"2289"	"YLR237W"	-0.280489585987614
"2290"	"YLR238W"	0.26471269224105
"2291"	"YLR239C"	0.539364038111226
"2292"	"YLR241W"	-0.158608389590195
"2293"	"YLR242C"	-0.14219401086025
"2294"	"YLR246W"	-0.132597234929325
"2295"	"YLR247C"	0.0538383778566074
"2296"	"YLR248W"	-0.214432100494569
"2297"	"YLR250W"	0.0939402708803283
"2298"	"YLR252W"	-0.36195639870151
"2299"	"YLR253W"	-0.0607027033251812
"2300"	"YLR254C"	-0.0558235940225068
"2301"	"YLR255C"	-0.104866862924735
"2302"	"YLR257W"	-0.690497994386061
"2303"	"YLR258W"	-0.365628756250573
"2304"	"YLR261C"	-0.68433787428357
"2305"	"YLR262C-A"	-2.17824007136109
"2306"	"YLR262C"	-0.87511914553011
"2307"	"YLR263W"	-0.383606862311902
"2308"	"YLR264W"	0.165483424180415
"2309"	"YLR265C"	-0.0813125585413845
"2310"	"YLR266C"	-0.017844638761947
"2311"	"YLR267W"	0.152568252976424
"2312"	"YLR268W"	-0.275491498227847
"2313"	"YLR269C"	0.32861468838581
"2314"	"YLR271W"	-0.2688199715206
"2315"	"YLR273C"	-0.00624349512854412
"2316"	"YLR278C"	0.0922384373715734
"2317"	"YLR279W"	0.0995488689576631
"2318"	"YLR280C"	-0.0500121578919517
"2319"	"YLR281C"	-0.606250210260923
"2320"	"YLR283W"	1.78592550961529
"2321"	"YLR284C"	-0.233170982544204
"2322"	"YLR285W"	0.189326079235661
"2323"	"YLR286C"	-0.235669264743904
"2324"	"YLR287C-A"	-0.290819479287933
"2325"	"YLR287C"	0.0822115262493197
"2326"	"YLR289W"	0.0327243255370123
"2327"	"YLR290C"	-0.0847433255046216
"2328"	"YLR292C"	-0.285446776702136
"2329"	"YLR294C"	0.0237744491513314
"2330"	"YLR296W"	0.100662343242272
"2331"	"YLR297W"	0.00345155413828676
"2332"	"YLR299W"	-0.137721886532902
"2333"	"YLR303W"	-0.163754678212895
"2334"	"YLR306W"	-0.222940201024162
"2335"	"YLR307W"	0.226482102036575
"2336"	"YLR309C"	0.0685680917082856
"2337"	"YLR311C"	0.00703573920608652
"2338"	"YLR312C"	0.0058013226601425
"2339"	"YLR313C"	-0.0256718865112102
"2340"	"YLR315W"	0.76002196763893
"2341"	"YLR319C"	-0.000767374168918902
"2342"	"YLR320W"	0.265816166692701
"2343"	"YLR324W"	0.264794202664553
"2344"	"YLR325C"	0.0563786657771623
"2345"	"YLR326W"	-0.102807491530927
"2346"	"YLR327C"	-0.158319488966172
"2347"	"YLR328W"	0.260312046007654
"2348"	"YLR334C"	2.14775851460458
"2349"	"YLR335W"	0.0462951920095573
"2350"	"YLR337C"	0.00179951728262156
"2351"	"YLR338W"	-1.02080963442349
"2352"	"YLR341W"	0.119314856547551
"2353"	"YLR343W"	-0.148621671353866
"2354"	"YLR344W"	0.113770041760569
"2355"	"YLR345W"	0.311703289835763
"2356"	"YLR346C"	-0.00415299670115516
"2357"	"YLR348C"	-0.994182415815732
"2358"	"YLR349W"	-0.137910793420552
"2359"	"YLR350W"	-0.0909240690212948
"2360"	"YLR351C"	-0.07636816259771
"2361"	"YLR352W"	-0.059487896129351
"2362"	"YLR353W"	0.188642367707334
"2363"	"YLR356W"	0.0710675206412877
"2364"	"YLR357W"	0.419228503703637
"2365"	"YLR360W"	-0.609198335414816
"2366"	"YLR361C"	-0.172525921675238
"2367"	"YLR363C"	-0.0200708040089183
"2368"	"YLR364W"	0.179806620356758
"2369"	"YLR367W"	0.116244606248275
"2370"	"YLR368W"	0.207373120077945
"2371"	"YLR371W"	-0.591654481102807
"2372"	"YLR372W"	0.395454060094779
"2373"	"YLR373C"	0.044049108262858
"2374"	"YLR374C"	-0.147640886811704
"2375"	"YLR375W"	0.0536432465465995
"2376"	"YLR376C"	0.223915099237737
"2377"	"YLR377C"	-0.1713948584227
"2378"	"YLR380W"	-0.723053153461959
"2379"	"YLR381W"	-0.36017834321666
"2380"	"YLR384C"	0.721048641782605
"2381"	"YLR385C"	-0.0785054659721123
"2382"	"YLR386W"	0.390841064289842
"2383"	"YLR387C"	-0.333973382446148
"2384"	"YLR388W"	0.0841593913420762
"2385"	"YLR390W-A"	-0.00688311627220872
"2386"	"YLR390W"	1.11317369180143
"2387"	"YLR391W"	-0.00937931831140394
"2388"	"YLR392C"	0.762634351411165
"2389"	"YLR393W"	0.100741225836971
"2390"	"YLR394W"	-0.240484922163214
"2391"	"YLR398C"	-0.00708706537420253
"2392"	"YLR400W"	0.228095682261429
"2393"	"YLR401C"	0.0124104611301052
"2394"	"YLR402W"	-0.24941323474598
"2395"	"YLR404W"	0.29053572034395
"2396"	"YLR405W"	-0.18421712332956
"2397"	"YLR406C"	0.0155100237694111
"2398"	"YLR407W"	0.212340061215954
"2399"	"YLR408C"	-0.165788690223465
"2400"	"YLR410W"	-0.584455123184388
"2401"	"YLR412W"	-0.0686847346637043
"2402"	"YLR413W"	-0.390394875607557
"2403"	"YLR414C"	0.196225260155157
"2404"	"YLR415C"	-0.0975034667119812
"2405"	"YLR416C"	-0.0766185329334737
"2406"	"YLR420W"	-0.188615643133428
"2407"	"YLR421C"	-0.0143377137846152
"2408"	"YLR422W"	0.0766284343267366
"2409"	"YLR425W"	0.202822193145057
"2410"	"YLR426W"	-0.319094014485516
"2411"	"YLR427W"	-0.222462116456698
"2412"	"YLR428C"	0.149329113731472
"2413"	"YLR431C"	0.0233004330233614
"2414"	"YLR432W"	0.0185534488860979
"2415"	"YLR433C"	0.0452241643635485
"2416"	"YLR434C"	-0.0242295544606072
"2417"	"YLR435W"	-0.217689178611041
"2418"	"YLR436C"	-0.309401390072134
"2419"	"YLR437C"	0.0641749251186376
"2420"	"YLR438W"	0.118300918639542
"2421"	"YLR443W"	-0.533683851319585
"2422"	"YLR445W"	-0.13782004439906
"2423"	"YLR446W"	-0.180390842442682
"2424"	"YLR448W"	-0.0723787867241435
"2425"	"YLR449W"	0.115410250255462
"2426"	"YLR451W"	-0.150543132305568
"2427"	"YLR453C"	0.0041267730375009
"2428"	"YLR454W"	-0.142307646728832
"2429"	"YLR455W"	0.0964428840228515
"2430"	"YLR460C"	-0.0650112179180612
"2431"	"YLR461W"	0.128709055087358
"2432"	"YML001W"	0.568780746848999
"2433"	"YML002W"	-0.102619923072686
"2434"	"YML003W"	-0.524922049076573
"2435"	"YML004C"	-0.96280306452513
"2436"	"YML005W"	0.0465457909686708
"2437"	"YML006C"	-0.283284793793463
"2438"	"YML007W"	-0.162496491667127
"2439"	"YML009C"	-0.0701421011488584
"2440"	"YML010C-B"	0.139121631727204
"2441"	"YML011C"	-0.0765052123522043
"2442"	"YML012W"	0.224597539944935
"2443"	"YML013C-A"	0.233375886907397
"2444"	"YML013W"	0.299963080614435
"2445"	"YML016C"	-0.371611921502321
"2446"	"YML017W"	0.390489930455574
"2447"	"YML018C"	-0.199063109561527
"2448"	"YML019W"	-0.213541622085857
"2449"	"YML020W"	-0.0363734268857651
"2450"	"YML021C"	5.4408922112351e-05
"2451"	"YML022W"	0.0615857016247277
"2452"	"YML026C"	-0.063410500220901
"2453"	"YML027W"	-0.691305452321922
"2454"	"YML028W"	0.223611657788865
"2455"	"YML029W"	-0.111652118128372
"2456"	"YML030W"	-0.0207852034037114
"2457"	"YML032C"	-0.326430710266872
"2458"	"YML033W"	0.177632281387557
"2459"	"YML035C-A"	-0.254559114435331
"2460"	"YML035C"	-1.09877301831081
"2461"	"YML036W"	-0.0122805682921136
"2462"	"YML037C"	-0.258009111067082
"2463"	"YML038C"	0.0193080655229227
"2464"	"YML041C"	-0.461835068480466
"2465"	"YML042W"	0.0427365864776487
"2466"	"YML047C"	-0.246933227236442
"2467"	"YML048W-A"	-0.600377981969091
"2468"	"YML048W"	-0.534411206724928
"2469"	"YML051W"	-0.0964631320369912
"2470"	"YML052W"	0.204305888652715
"2471"	"YML053C"	0.0635582055125884
"2472"	"YML055W"	0.0709481237582369
"2473"	"YML057W"	-0.0448822070359036
"2474"	"YML058C-A"	0.250872278571458
"2475"	"YML058W"	-0.142270156826499
"2476"	"YML059C"	-0.0782628060897503
"2477"	"YML060W"	0.0308173915104067
"2478"	"YML062C"	-0.894072204469101
"2479"	"YML063W"	0.163658334875611
"2480"	"YML066C"	-0.0347499107160592
"2481"	"YML067C"	-0.273330140685492
"2482"	"YML068W"	0.0820509207910038
"2483"	"YML071C"	0.116451110746922
"2484"	"YML072C"	0.155463503251981
"2485"	"YML074C"	0.0851130194239839
"2486"	"YML075C"	-0.0547785954721285
"2487"	"YML076C"	-1.15227960278881
"2488"	"YML081C-A"	0.203218208554602
"2489"	"YML090W"	0.0607809330899533
"2490"	"YML095C"	0.105604564882903
"2491"	"YML097C"	-0.0379150086829289
"2492"	"YML099C"	-0.199998187910859
"2493"	"YML100W-A"	0.0313670131349208
"2494"	"YML100W"	0.00311670168895329
"2495"	"YML101C"	-0.100316731641418
"2496"	"YML102W"	0.443215228397878
"2497"	"YML103C"	-0.45310045002316
"2498"	"YML104C"	-0.0531139775506307
"2499"	"YML106W"	-0.500748138807068
"2500"	"YML107C"	0.0924185728998692
"2501"	"YML108W"	-0.0638929319654259
"2502"	"YML109W"	-0.107104413538607
"2503"	"YML111W"	-0.218881544819814
"2504"	"YML113W"	0.076319574855776
"2505"	"YML116W"	-0.0640678908020455
"2506"	"YML117W-A"	-0.178623050000941
"2507"	"YML117W"	-1.78789464790357
"2508"	"YML118W"	0.163592699048583
"2509"	"YML119W"	0.014019459754337
"2510"	"YML120C"	-0.0545541006928483
"2511"	"YML121W"	-0.500868788138483
"2512"	"YML123C"	-0.0200227448482324
"2513"	"YML124C"	0.0594594242791828
"2514"	"YML128C"	0.659723405786069
"2515"	"YML129C"	0.0915733179457226
"2516"	"YML131W"	0.0650156322223581
"2517"	"YMR003W"	-0.154673675545576
"2518"	"YMR004W"	-0.26756296632824
"2519"	"YMR006C"	0.183568669796705
"2520"	"YMR007W"	0.163347773743972
"2521"	"YMR008C"	0.00749698208728859
"2522"	"YMR009W"	-0.183207791734375
"2523"	"YMR010W"	0.116419665244882
"2524"	"YMR011W"	-0.0351734503660508
"2525"	"YMR012W"	-0.116371855700119
"2526"	"YMR015C"	-0.119784205182843
"2527"	"YMR016C"	-0.0739882724805634
"2528"	"YMR017W"	-0.0574157657257562
"2529"	"YMR018W"	0.0691493917272847
"2530"	"YMR019W"	0.170371408545555
"2531"	"YMR020W"	-0.379167194943722
"2532"	"YMR021C"	-0.31552965590437
"2533"	"YMR022W"	0.484354247470436
"2534"	"YMR023C"	-0.0278780824213651
"2535"	"YMR025W"	0.417757773823944
"2536"	"YMR027W"	0.0844910496435718
"2537"	"YMR029C"	-0.106827069634827
"2538"	"YMR030W"	-0.11216481019905
"2539"	"YMR031C"	-0.19170638211628
"2540"	"YMR031W-A"	-0.301948116012474
"2541"	"YMR034C"	-0.122698646580871
"2542"	"YMR036C"	-0.211954095446371
"2543"	"YMR037C"	-0.18583166619948
"2544"	"YMR039C"	-0.00663465058087344
"2545"	"YMR040W"	-1.20754929699983
"2546"	"YMR042W"	0.344652934059669
"2547"	"YMR044W"	-0.978219189034749
"2548"	"YMR048W"	-0.141598724590749
"2549"	"YMR052C-A"	0.0085986414140909
"2550"	"YMR052W"	0.13990100821865
"2551"	"YMR053C"	0.154223857337077
"2552"	"YMR054W"	0.107009983520201
"2553"	"YMR055C"	-0.0202911094260773
"2554"	"YMR056C"	-0.0458113449843951
"2555"	"YMR057C"	0.0534679113921194
"2556"	"YMR058W"	0.0186089708750758
"2557"	"YMR060C"	0.971402162605357
"2558"	"YMR063W"	0.306204276894675
"2559"	"YMR065W"	0.115083522618993
"2560"	"YMR067C"	0.107594859508795
"2561"	"YMR068W"	-0.426140534095369
"2562"	"YMR070W"	-0.352713886868114
"2563"	"YMR073C"	-0.141345416542605
"2564"	"YMR074C"	-0.0384748055763889
"2565"	"YMR075C-A"	0.197142422725283
"2566"	"YMR075W"	-0.271106411314428
"2567"	"YMR078C"	0.0126903119067108
"2568"	"YMR080C"	0.263846334239612
"2569"	"YMR085W"	0.200153271797132
"2570"	"YMR086C-A"	0.0528849365604933
"2571"	"YMR086W"	0.0540490018669144
"2572"	"YMR087W"	-0.114051877326169
"2573"	"YMR088C"	0.03620400186761
"2574"	"YMR092C"	-0.190077139575749
"2575"	"YMR095C"	-0.0672437685267053
"2576"	"YMR099C"	0.290929541559128
"2577"	"YMR100W"	0.654459170776641
"2578"	"YMR101C"	0.0452324824217609
"2579"	"YMR102C"	0.060467456764848
"2580"	"YMR103C"	-0.193340993251795
"2581"	"YMR104C"	-0.0240718526793156
"2582"	"YMR105C"	-0.432057911640329
"2583"	"YMR106C"	-0.0755166168425216
"2584"	"YMR107W"	1.61686411559455
"2585"	"YMR109W"	-0.269163349363293
"2586"	"YMR110C"	-0.0564796886528795
"2587"	"YMR111C"	-0.471694237873222
"2588"	"YMR114C"	0.156919155591948
"2589"	"YMR116C"	-0.883368782857312
"2590"	"YMR118C"	-0.116825955096798
"2591"	"YMR119W-A"	0.23418594305417
"2592"	"YMR119W"	0.0784964618553174
"2593"	"YMR120C"	0.225712050921843
"2594"	"YMR121C"	-0.265148480665102
"2595"	"YMR122C"	-0.146614248436132
"2596"	"YMR124W"	-0.446779074054545
"2597"	"YMR126C"	-0.0192643714402347
"2598"	"YMR127C"	1.06828976874275
"2599"	"YMR129W"	0.355264028878409
"2600"	"YMR130W"	-0.0180159158557852
"2601"	"YMR132C"	-0.272551347596514
"2602"	"YMR133W"	-0.0915841022325863
