"gene"	"AzelaicAcid"
"1342"	"YGR170W"	-2.84956612896069
"1343"	"YGR174C"	0.280616274524911
"1344"	"YGR177C"	-0.0588832473426275
"1345"	"YGR178C"	-0.104529131564487
"1346"	"YGR181W"	-0.445539176627533
"1347"	"YGR182C"	-0.497612310152692
"1348"	"YGR183C"	0.742973443726357
"1349"	"YGR184C"	-0.534845511807035
"1350"	"YGR187C"	-0.0551949651498861
"1351"	"YGR188C"	0.0528358179192004
"1352"	"YGR189C"	-0.0269405610795411
"1353"	"YGR192C"	-0.364512682019041
"1354"	"YGR193C"	-0.418988662718119
"1355"	"YGR194C"	-0.317333472739363
"1356"	"YGR197C"	-0.165787226246142
"1357"	"YGR199W"	-0.584758334727849
"1358"	"YGR200C"	0.437175309354778
"1359"	"YGR201C"	-0.322391688494958
"1360"	"YGR202C"	0.357368936334104
"1361"	"YGR203W"	-0.477836997970558
"1362"	"YGR205W"	-0.241296324865013
"1363"	"YGR206W"	-0.526889638200838
"1364"	"YGR207C"	-0.0310901582297711
"1365"	"YGR208W"	0.069345144422756
"1366"	"YGR209C"	-0.861418940128782
"1367"	"YGR210C"	-0.0630682094356418
"1368"	"YGR212W"	-0.29386429876287
"1369"	"YGR213C"	-0.152366564897289
"1370"	"YGR214W"	-0.358017621742727
"1371"	"YGR221C"	-0.219160614750693
"1372"	"YGR223C"	-0.471893257024305
"1373"	"YGR224W"	0.618906195113101
"1374"	"YGR225W"	-0.0330543953119229
"1375"	"YGR226C"	0.301722530552911
"1376"	"YGR227W"	-0.477774453556804
"1377"	"YGR228W"	-0.81320784851967
"1378"	"YGR229C"	-0.119135871517715
"1379"	"YGR230W"	-0.045153429480686
"1380"	"YGR232W"	-0.27486124463744
"1381"	"YGR233C"	0.113723525650411
"1382"	"YGR235C"	-0.0609495091970108
"1383"	"YGR236C"	-0.0950549914201055
"1384"	"YGR237C"	0.314456235875945
"1385"	"YGR238C"	-0.15432781045346
"1386"	"YGR239C"	-0.0142665378580254
"1387"	"YGR241C"	-0.149782612371893
"1388"	"YGR242W"	-0.233641810750092
"1389"	"YGR243W"	-2.18828037651749
"1390"	"YGR244C"	0.449022676214208
"1391"	"YGR247W"	-0.0388824348004493
"1392"	"YGR249W"	0.0586067614805285
"1393"	"YGR250C"	-0.00337883008292259
"1394"	"YGR256W"	0.282717000188077
"1395"	"YGR259C"	0.143232093604674
"1396"	"YGR260W"	-0.371739958744452
"1397"	"YGR263C"	-0.151243041713514
"1398"	"YGR266W"	-0.104866388835177
"1399"	"YGR268C"	-0.166087045001786
"1400"	"YGR271W"	-1.90014829198538
"1401"	"YGR273C"	-0.423089929447995
"1402"	"YGR275W"	0.486337887517677
"1403"	"YGR276C"	0.174082696134402
"1404"	"YGR279C"	-0.671288146484448
"1405"	"YGR281W"	-0.243658628259509
"1406"	"YGR283C"	-0.320515458513158
"1407"	"YGR284C"	-0.217018686352534
"1408"	"YGR287C"	-0.110078794484539
"1409"	"YGR288W"	-0.414939145714081
"1410"	"YGR289C"	1.05742868502928
"1411"	"YGR291C"	-0.38354726763985
"1412"	"YGR292W"	0.399676628284838
"1413"	"YGR295C"	0.0642879678826498
"1414"	"YHL002W"	0.475656666363285
"1415"	"YHL003C"	-0.552450810592888
"1416"	"YHL005C"	-0.373254869045702
"1417"	"YHL006C"	0.0950707851555882
"1418"	"YHL008C"	-0.233776983520171
"1419"	"YHL009C"	-0.308604580318052
"1420"	"YHL010C"	-0.360525619106994
"1421"	"YHL012W"	-0.253113710620233
"1422"	"YHL013C"	-0.208643679026929
"1423"	"YHL014C"	-0.134618824890822
"1424"	"YHL016C"	0.161462189819141
"1425"	"YHL017W"	-0.056136240036425
"1426"	"YHL019C"	0.0876799313536987
"1427"	"YHL020C"	-0.102359733474262
"1428"	"YHL021C"	0.0295813475711844
"1429"	"YHL022C"	-0.300818175917089
"1430"	"YHL024W"	-0.278482095333788
"1431"	"YHL025W"	-6.10199443123252
"1432"	"YHL026C"	1.16117997846933
"1433"	"YHL027W"	-0.722813092880394
"1434"	"YHL028W"	-0.558830112201566
"1435"	"YHL029C"	-0.362191405548013
"1436"	"YHL030W"	-0.165021839213626
"1437"	"YHL031C"	-1.4294477800756
"1438"	"YHL032C"	-0.483607406039827
"1439"	"YHL033C"	0.415122039057223
"1440"	"YHL034C"	-0.155251074603594
"1441"	"YHL035C"	0.461894222323374
"1442"	"YHL036W"	-0.152124136143035
"1443"	"YHL039W"	0.585281341518484
"1444"	"YHL040C"	-0.0984369243776284
"1445"	"YHL043W"	0.339732222240994
"1446"	"YHL045W"	-0.179733418544761
"1447"	"YHL047C"	-0.215004581662558
"1448"	"YHR001W-A"	0.10985868916879
"1449"	"YHR003C"	0.322679579547911
"1450"	"YHR004C"	-2.05551673326354
"1451"	"YHR006W"	-0.0751821177251706
"1452"	"YHR009C"	-0.182764411207287
"1453"	"YHR014W"	-0.669732145371916
"1454"	"YHR016C"	0.239405368896065
"1455"	"YHR017W"	-0.0655108584473893
"1456"	"YHR018C"	1.4621675098921
"1457"	"YHR021C"	0.411862630788874
"1458"	"YHR021W-A"	0.491502259089527
"1459"	"YHR022C"	-0.0139028041310335
"1460"	"YHR025W"	0.101743804488267
"1461"	"YHR028C"	0.269084420393081
"1462"	"YHR031C"	-0.308138342145412
"1463"	"YHR032W"	0.19323329498086
"1464"	"YHR033W"	0.113292505257368
"1465"	"YHR034C"	0.323021831030778
"1466"	"YHR035W"	0.295095281978644
"1467"	"YHR037W"	0.0360468389367818
"1468"	"YHR039C"	0.0662727499753524
"1469"	"YHR041C"	-1.73545562477371
"1470"	"YHR043C"	-0.159050537451467
"1471"	"YHR044C"	0.0168620754798112
"1472"	"YHR045W"	-0.0802290447188431
"1473"	"YHR047C"	-0.255903006981989
"1474"	"YHR049C-A"	0.336418608326088
"1475"	"YHR049W"	0.366139180039438
"1476"	"YHR057C"	0.11939802450486
"1477"	"YHR061C"	0.136166601197725
"1478"	"YHR066W"	0.198591654041346
"1479"	"YHR067W"	0.502518241615032
"1480"	"YHR073W"	0.584461904877652
"1481"	"YHR075C"	0.257948124623294
"1482"	"YHR076W"	0.342536145181531
"1483"	"YHR077C"	-0.428369717373229
"1484"	"YHR078W"	-0.208140856747871
"1485"	"YHR079C-B"	0.336398089718544
"1486"	"YHR079C"	-1.39829669562163
"1487"	"YHR080C"	0.0585259624976529
"1488"	"YHR081W"	0.778304289438424
"1489"	"YHR082C"	0.648746498809311
"1490"	"YHR087W"	0.25585303012141
"1491"	"YHR092C"	0.081406061662697
"1492"	"YHR093W"	-0.556714568906242
"1493"	"YHR094C"	-0.664241578052606
"1494"	"YHR095W"	-0.206965090347365
"1495"	"YHR096C"	-0.468231939825227
"1496"	"YHR097C"	0.154178010790308
"1497"	"YHR103W"	0.296129583614821
"1498"	"YHR104W"	-0.0818284760187489
"1499"	"YHR105W"	0.263103196466694
"1500"	"YHR106W"	0.203612331472983
"1501"	"YHR108W"	0.207931385371494
"1502"	"YHR109W"	0.198703785973323
"1503"	"YHR110W"	-0.178098212022604
"1504"	"YHR111W"	2.93335844260371
"1505"	"YHR112C"	-0.0944010241421328
"1506"	"YHR113W"	-0.328417910601328
"1507"	"YHR114W"	0.0694891016796758
"1508"	"YHR115C"	0.024888426510142
"1509"	"YHR116W"	0.185415749827028
"1510"	"YHR121W"	-0.11764585492397
"1511"	"YHR123W"	-0.0440024985225982
"1512"	"YHR124W"	-0.0736849379496888
"1513"	"YHR125W"	0.12067327776148
"1514"	"YHR126C"	-0.225063122455066
"1515"	"YHR127W"	-0.578091467024461
"1516"	"YHR129C"	-0.41867734101084
"1517"	"YHR130C"	0.163750912546094
"1518"	"YHR131C"	0.311189103143942
"1519"	"YHR132C"	-0.234790308438639
"1520"	"YHR132W-A"	-0.0276832929939653
"1521"	"YHR133C"	0.476817998067605
"1522"	"YHR134W"	0.361449751343901
"1523"	"YHR135C"	-0.144735816622908
"1524"	"YHR136C"	0.0704481082143214
"1525"	"YHR137W"	0.0831652696883829
"1526"	"YHR138C"	0.357877462678146
"1527"	"YHR139C-A"	0.300564706888323
"1528"	"YHR139C"	0.172393267978829
"1529"	"YHR140W"	0.681642115066537
"1530"	"YHR142W"	0.411163947865875
"1531"	"YHR143W"	0.712440262577245
"1532"	"YHR150W"	0.0468347957544862
"1533"	"YHR151C"	0.23444287696351
"1534"	"YHR153C"	0.125275296339274
"1535"	"YHR155W"	-0.571009976669985
"1536"	"YHR156C"	-0.0479726448627104
"1537"	"YHR157W"	0.864187505056755
"1538"	"YHR158C"	0.383617326233166
"1539"	"YHR161C"	0.337153119414409
"1540"	"YHR162W"	-0.026858251132964
"1541"	"YHR163W"	-0.0476217012184098
"1542"	"YHR167W"	-1.07020727570342
"1543"	"YHR171W"	-0.0398452560827225
"1544"	"YHR178W"	-0.431465363205417
"1545"	"YHR179W"	0.338677959209692
"1546"	"YHR180W"	0.249045508754272
"1547"	"YHR181W"	-0.526872492766675
"1548"	"YHR182W"	-0.433264780596394
"1549"	"YHR184W"	-0.126391158007164
"1550"	"YHR185C"	-0.202203819656146
"1551"	"YHR189W"	-0.0801656867776223
"1552"	"YHR191C"	0.121610476856647
"1553"	"YHR193C"	-0.0215393217268853
"1554"	"YHR195W"	0.303860283397045
"1555"	"YHR198C"	-0.161365056870233
"1556"	"YHR199C"	-0.286218463128988
"1557"	"YHR200W"	-0.287888337909385
"1558"	"YHR202W"	-0.163757626703128
"1559"	"YHR206W"	-0.0828808081991049
"1560"	"YHR207C"	0.306937333155646
"1561"	"YHR209W"	0.0742884340730513
"1562"	"YHR210C"	-0.348647066159362
"1563"	"YIL001W"	0.143219836602028
"1564"	"YIL005W"	-0.191086953704303
"1565"	"YIL006W"	0.0736634326255394
"1566"	"YIL007C"	-0.262099511407392
"1567"	"YIL008W"	0.824144493835485
"1568"	"YIL009C-A"	0.902545382413886
"1569"	"YIL009W"	0.359021515884636
"1570"	"YIL010W"	-0.023442603214227
"1571"	"YIL012W"	-1.19861112823408
"1572"	"YIL013C"	-0.493638066396581
"1573"	"YIL015C-A"	-0.0342946113074363
"1574"	"YIL016W"	-0.12880482354636
"1575"	"YIL020C"	1.00543013624823
"1576"	"YIL023C"	-0.474815755999604
"1577"	"YIL024C"	0.65756824434048
"1578"	"YIL025C"	0.963973451366978
"1579"	"YIL027C"	-0.216647866597445
"1580"	"YIL028W"	0.18131946189777
"1581"	"YIL030C"	0.522769126380896
"1582"	"YIL036W"	0.147469450948651
"1583"	"YIL037C"	0.00197342635091976
"1584"	"YIL039W"	-0.149991307268575
"1585"	"YIL040W"	-0.586421380823466
"1586"	"YIL041W"	-0.031758135521164
"1587"	"YIL042C"	0.0526250788167472
"1588"	"YIL043C"	0.063607047563894
"1589"	"YIL044C"	-0.155918376923547
"1590"	"YIL045W"	-0.768126952627786
"1591"	"YIL050W"	0.211208791729247
"1592"	"YIL053W"	0.505778526630298
"1593"	"YIL054W"	0.303846846081389
"1594"	"YIL055C"	-0.166761000540058
"1595"	"YIL056W"	-0.0465380785234054
"1596"	"YIL057C"	0.408896290920447
"1597"	"YIL058W"	-0.0123482590167118
"1598"	"YIL059C"	0.195689196000519
"1599"	"YIL060W"	-0.066412180704058
"1600"	"YIL064W"	-0.00440887997696146
"1601"	"YIL065C"	-0.0948129305765968
"1602"	"YIL066C"	0.000748599528094178
"1603"	"YIL067C"	-0.271127574135542
"1604"	"YIL072W"	-0.158024529828755
"1605"	"YIL073C"	-0.187139173107288
"1606"	"YIL074C"	0.143308759658789
"1607"	"YIL076W"	-2.40162500677991
"1608"	"YIL079C"	-0.103576540362949
"1609"	"YIL085C"	-0.103873807187554
"1610"	"YIL086C"	-0.0617511011370383
"1611"	"YIL087C"	0.109549129580859
"1612"	"YIL088C"	-0.695842722599839
"1613"	"YIL089W"	1.18826856119458
"1614"	"YIL090W"	-0.812627712056882
"1615"	"YIL092W"	-0.278046479141328
"1616"	"YIL094C"	0.845681090358277
"1617"	"YIL095W"	0.222015846916262
"1618"	"YIL096C"	0.0451642959117252
"1619"	"YIL097W"	-0.10099447693711
"1620"	"YIL098C"	-0.0864564689423264
"1621"	"YIL099W"	0.213982644916034
"1622"	"YIL100W"	0.157168512064689
"1623"	"YIL101C"	-0.256817548009287
"1624"	"YIL102C"	-0.129108778937803
"1625"	"YIL103W"	-0.134696545184704
"1626"	"YIL105C"	-0.12114151578774
"1627"	"YIL107C"	0.177286990332845
"1628"	"YIL108W"	-0.0611765307906558
"1629"	"YIL110W"	-0.895374752828917
"1630"	"YIL111W"	0.35384365522701
"1631"	"YIL112W"	-0.310910933447576
"1632"	"YIL113W"	-0.393035820451976
"1633"	"YIL114C"	-0.0561410688181065
"1634"	"YIL117C"	-0.431411720864709
"1635"	"YIL119C"	-0.511016909914979
"1636"	"YIL120W"	0.1211505619689
"1637"	"YIL122W"	-0.270156310329656
"1638"	"YIL123W"	0.125302851352371
"1639"	"YIL124W"	0.111297571163093
"1640"	"YIL128W"	-1.48626166971458
"1641"	"YIL130W"	-0.288938746299822
"1642"	"YIL131C"	0.0807788419389055
"1643"	"YIL133C"	-0.250563675394868
"1644"	"YIL134W"	0.342047853872894
"1645"	"YIL135C"	0.134201861792665
"1646"	"YIL136W"	0.141029564870972
"1647"	"YIL137C"	-0.202891274279448
"1648"	"YIL139C"	0.0487504987240026
"1649"	"YIL140W"	0.0437006164937128
"1650"	"YIL141W"	0.0973459125916694
"1651"	"YIL145C"	-0.237562613954865
"1652"	"YIL146C"	0.173850912881386
"1653"	"YIL148W"	0.208601579648979
"1654"	"YIL149C"	0.358968872611123
"1655"	"YIL152W"	-0.255293340724602
"1656"	"YIL153W"	-0.507149976012518
"1657"	"YIL155C"	-0.0800898834491499
"1658"	"YIL156W"	-0.125159198958968
"1659"	"YIL158W"	0.20218411529775
"1660"	"YIL159W"	-0.159249742636386
"1661"	"YIL160C"	-0.305912579903595
"1662"	"YIL161W"	-0.403755120594139
"1663"	"YIL162W"	0.464403737268033
"1664"	"YIL164C"	0.215816156938051
"1665"	"YIL165C"	0.273560180931576
"1666"	"YIL167W"	0.123386148142999
"1667"	"YIL168W"	-0.0475936732770008
"1668"	"YIL170W"	0.119214697818474
"1669"	"YIL173W"	-0.00493407442093205
"1670"	"YIR001C"	0.0579386770481272
"1671"	"YIR002C"	-0.265884956374322
"1672"	"YIR003W"	-0.00580593423129358
"1673"	"YIR005W"	-0.683737556476522
"1674"	"YIR007W"	-0.363504910362604
"1675"	"YIR013C"	0.056000753994373
"1676"	"YIR014W"	-0.37522028676813
"1677"	"YIR016W"	-0.654079201418235
"1678"	"YIR018W"	-0.433975501328508
"1679"	"YIR019C"	-0.820000646941253
"1680"	"YIR020C"	-0.0802761258618171
"1681"	"YIR020W-B"	0.0637841982965041
"1682"	"YIR024C"	0.286291847707774
"1683"	"YIR025W"	0.176091392663293
"1684"	"YIR027C"	-0.349627927970372
"1685"	"YIR028W"	0.428172741493751
"1686"	"YIR029W"	-0.740789752087446
"1687"	"YIR030C"	0.0897492559014874
"1688"	"YIR031C"	-0.505743056024101
"1689"	"YIR032C"	-0.0953019631162766
"1690"	"YIR033W"	-4.72643981464776
"1691"	"YIR035C"	0.0569415620881911
"1692"	"YIR036C"	0.255273410993116
"1693"	"YIR037W"	-0.124221734374951
"1694"	"YIR038C"	0.0803434894814777
"1695"	"YIR039C"	0.198623395787994
"1696"	"YIR043C"	0.0314623602923654
"1697"	"YIR044C"	-1.90014829198538
"1698"	"YJL004C"	-2.11100123113539
"1699"	"YJL007C"	-0.135368287830762
"1700"	"YJL013C"	0.437556864898685
"1701"	"YJL016W"	0.263365054577503
"1702"	"YJL020C"	-0.0752962780394809
"1703"	"YJL021C"	0.0448484543694395
"1704"	"YJL024C"	-1.54254124994461
"1705"	"YJL028W"	0.753673949422436
"1706"	"YJL030W"	0.40769451533774
"1707"	"YJL036W"	-1.941576684602
"1708"	"YJL037W"	0.30628470356939
"1709"	"YJL038C"	0.1423797371785
"1710"	"YJL042W"	-0.104364091166813
"1711"	"YJL043W"	-0.153462614504818
"1712"	"YJL044C"	0.0279241382688842
"1713"	"YJL045W"	0.103713475430784
"1714"	"YJL046W"	0.847180598464364
"1715"	"YJL047C"	-0.641200940422859
"1716"	"YJL048C"	-0.113205090186418
"1717"	"YJL049W"	-0.251930281400497
"1718"	"YJL051W"	0.412948338723184
"1719"	"YJL055W"	0.0487355225518454
"1720"	"YJL057C"	-0.00715738788542472
"1721"	"YJL058C"	0.203493556282208
"1722"	"YJL060W"	-0.17184360989721
"1723"	"YJL062W"	-0.368215573474393
"1724"	"YJL065C"	-0.0843451651121142
"1725"	"YJL067W"	-0.0870468405225764
"1726"	"YJL068C"	-0.0571848196448685
"1727"	"YJL070C"	0.103154913590463
"1728"	"YJL071W"	0.925733734467338
"1729"	"YJL073W"	-0.188004202320707
"1730"	"YJL077C"	-0.606095101585844
"1731"	"YJL079C"	0.0879299933227759
"1732"	"YJL082W"	-0.381821107162478
"1733"	"YJL083W"	-0.0998345173116903
"1734"	"YJL084C"	0.286640057043266
"1735"	"YJL089W"	0.129530487537743
"1736"	"YJL092W"	0.280149053488355
"1737"	"YJL093C"	-0.103924911405749
"1738"	"YJL094C"	-0.0568446856554723
"1739"	"YJL095W"	-0.392981879634905
"1740"	"YJL098W"	-0.72155558561192
"1741"	"YJL099W"	-0.996677908722681
"1742"	"YJL100W"	0.289706084792019
"1743"	"YJL101C"	1.68053248066946
"1744"	"YJL103C"	0.151793409652539
"1745"	"YJL105W"	0.127955184791251
"1746"	"YJL106W"	-0.0614947296776371
"1747"	"YJL107C"	-0.120301506718238
"1748"	"YJL108C"	0.246073582883318
"1749"	"YJL110C"	-0.784266579228662
"1750"	"YJL112W"	0.482608774983894
"1751"	"YJL115W"	-0.165654713306101
"1752"	"YJL116C"	-0.0320067949904888
"1753"	"YJL117W"	0.2933665115127
"1754"	"YJL119C"	0.182204788487249
"1755"	"YJL120W"	0.989195499584455
"1756"	"YJL122W"	0.00875899570281471
"1757"	"YJL123C"	-0.390827126773822
"1758"	"YJL124C"	-0.682646238905472
"1759"	"YJL128C"	-0.439521402617997
"1760"	"YJL130C"	0.0472458369056858
"1761"	"YJL132W"	0.522180878641004
"1762"	"YJL133W"	-0.0999509639787709
"1763"	"YJL134W"	0.0445295974876576
"1764"	"YJL135W"	0.0477258927438829
"1765"	"YJL136C"	-0.313331508463679
"1766"	"YJL137C"	0.0615196210732195
"1767"	"YJL138C"	-0.166963915977004
"1768"	"YJL141C"	0.188219687537518
"1769"	"YJL142C"	-0.027025039631467
"1770"	"YJL144W"	-0.0248388729580934
"1771"	"YJL145W"	0.039112013033768
"1772"	"YJL146W"	-0.134574018676326
"1773"	"YJL148W"	0.0184772282618496
"1774"	"YJL149W"	-0.12415139187838
"1775"	"YJL150W"	-0.384799429543279
"1776"	"YJL151C"	-0.0182294843860869
"1777"	"YJL152W"	0.293973120025588
"1778"	"YJL153C"	-0.0168466582790417
"1779"	"YJL154C"	-0.560252352442656
"1780"	"YJL155C"	0.123178432078925
"1781"	"YJL157C"	0.302367595129214
"1782"	"YJL158C"	0.0389469273781251
"1783"	"YJL160C"	-0.207508942611219
"1784"	"YJL161W"	0.312779619593728
"1785"	"YJL162C"	-0.340205327280875
"1786"	"YJL163C"	0.909578267030908
"1787"	"YJL164C"	0.0670067182931206
"1788"	"YJL165C"	0.174349688038306
"1789"	"YJL168C"	-0.239069928369265
"1790"	"YJL169W"	-0.23851349456568
"1791"	"YJL170C"	0.295233236513774
"1792"	"YJL171C"	0.0126567327523223
"1793"	"YJL172W"	0.338359745702358
"1794"	"YJL175W"	-3.52288641133661
"1795"	"YJL177W"	-0.0999693809713073
"1796"	"YJL178C"	-0.309863129037714
"1797"	"YJL181W"	0.0169858948486973
"1798"	"YJL182C"	-0.216852741892617
"1799"	"YJL185C"	-0.245067718385002
"1800"	"YJL186W"	0.23340988963921
"1801"	"YJL187C"	0.0433992561108864
"1802"	"YJL190C"	0.494977554959259
"1803"	"YJL192C"	-0.415572774315065
"1804"	"YJL193W"	-0.0956994005665266
"1805"	"YJL196C"	-0.0614797247237908
"1806"	"YJL197W"	0.261605640343651
"1807"	"YJL198W"	0.34338616772816
"1808"	"YJL199C"	-0.053088406522638
"1809"	"YJL201W"	0.129156301959562
"1810"	"YJL204C"	-2.77777402964603
"1811"	"YJL206C-A"	-0.386358194080642
"1812"	"YJL206C"	-0.116083677831784
"1813"	"YJL207C"	0.373101168475983
"1814"	"YJL208C"	-0.363104137333109
"1815"	"YJL210W"	-0.231133544751937
"1816"	"YJL211C"	-0.0519886447554994
"1817"	"YJL212C"	-0.742224267454653
"1818"	"YJL213W"	-0.188427435183291
"1819"	"YJL214W"	0.530740019713366
"1820"	"YJL215C"	-0.14930868136857
"1821"	"YJL216C"	-0.413285750691203
"1822"	"YJL217W"	-0.0740615002314004
"1823"	"YJL218W"	-0.255947786727234
"1824"	"YJR001W"	-0.429068555437226
"1825"	"YJR003C"	0.0395046307563206
"1826"	"YJR005W"	-0.100131189650342
"1827"	"YJR008W"	0.0539381934959498
"1828"	"YJR009C"	0.0272707641471628
"1829"	"YJR010W"	0.165171373198247
"1830"	"YJR014W"	-0.406696054935827
"1831"	"YJR015W"	-0.2467501525988
"1832"	"YJR019C"	-0.139135355421611
"1833"	"YJR020W"	1.26260966875037
"1834"	"YJR026W"	-0.156700568074187
"1835"	"YJR031C"	-0.0691203056481772
"1836"	"YJR033C"	-0.481276872485691
"1837"	"YJR036C"	-0.381259144567598
"1838"	"YJR037W"	0.338036857440696
"1839"	"YJR038C"	0.0468336431226778
"1840"	"YJR039W"	0.0755775171275386
"1841"	"YJR040W"	-0.0769654061152781
"1842"	"YJR043C"	-0.195169000429262
"1843"	"YJR044C"	0.40891713112946
"1844"	"YJR047C"	2.0852117967043
"1845"	"YJR050W"	0.240249509492495
"1846"	"YJR051W"	0.559420230470741
"1847"	"YJR052W"	-0.110576083737554
"1848"	"YJR053W"	-0.151260914440316
"1849"	"YJR054W"	0.356159083585112
"1850"	"YJR058C"	-0.111000440236954
"1851"	"YJR059W"	-1.47500025773344
"1852"	"YJR060W"	0.143024031077974
"1853"	"YJR061W"	0.138483925902087
"1854"	"YJR062C"	-0.532817414372921
"1855"	"YJR066W"	-0.555429787364123
"1856"	"YJR069C"	-0.0326204880347096
"1857"	"YJR073C"	-0.850299743957788
"1858"	"YJR075W"	-0.395468838119498
"1859"	"YJR077C"	0.231080965091331
"1860"	"YJR080C"	0.0539541546934528
"1861"	"YJR083C"	-0.397701939453574
"1862"	"YJR087W"	0.369780558580081
"1863"	"YJR088C"	-0.056802107138279
"1864"	"YJR090C"	-0.744135794555369
"1865"	"YJR091C"	-0.221227481537528
"1866"	"YJR092W"	-0.420006453293949
"1867"	"YJR094C"	-0.136730694554473
"1868"	"YJR094W-A"	-0.0264149780599728
"1869"	"YJR096W"	-0.263468747178301
"1870"	"YJR097W"	-3.78981103772196
"1871"	"YJR098C"	-0.566088314458452
"1872"	"YJR099W"	-0.0127667104589927
"1873"	"YJR100C"	0.0172852304913891
"1874"	"YJR103W"	-0.0823752770088382
"1875"	"YJR106W"	-0.130470302773649
"1876"	"YJR108W"	0.156404149568364
"1877"	"YJR109C"	-3.05972366395408
"1878"	"YJR110W"	0.024355044705304
"1879"	"YJR111C"	0.159993901641773
"1880"	"YJR115W"	0.00280629142793205
"1881"	"YJR116W"	-0.574205232520514
"1882"	"YJR117W"	0.561825150593115
"1883"	"YJR118C"	-1.29593724058379
"1884"	"YJR119C"	-0.195002098187774
"1885"	"YJR120W"	-0.349883440922274
"1886"	"YJR126C"	-0.381783404268343
"1887"	"YJR127C"	-0.0591058186346324
"1888"	"YJR128W"	0.0176547936396611
"1889"	"YJR129C"	-0.0834595353239802
"1890"	"YJR130C"	0.380654952405657
"1891"	"YJR131W"	0.133461512103212
"1892"	"YJR133W"	-0.335112878733285
"1893"	"YJR134C"	-0.511438838695294
"1894"	"YJR135C"	-0.512911647373205
"1895"	"YJR137C"	-0.759654797678291
"1896"	"YJR139C"	0.238921213207802
"1897"	"YJR140C"	0.113813663388207
"1898"	"YJR142W"	0.00597070141287688
"1899"	"YJR145C"	0.115851593507969
"1900"	"YJR146W"	0.0289071641667624
"1901"	"YJR147W"	-0.0818112758076284
"1902"	"YJR148W"	-0.459064908456701
"1903"	"YJR149W"	0.435311428894085
"1904"	"YJR150C"	-0.168885627492782
"1905"	"YJR152W"	-0.205366513804147
"1906"	"YJR154W"	0.385347463862577
"1907"	"YKL001C"	-1.18644986629322
"1908"	"YKL005C"	-0.430914106578542
"1909"	"YKL006W"	-0.716741289142659
"1910"	"YKL007W"	0.339005451959622
"1911"	"YKL008C"	0.785389273365288
"1912"	"YKL010C"	0.0519280469215114
"1913"	"YKL015W"	-0.0780341749607446
"1914"	"YKL017C"	-0.17967885301154
"1915"	"YKL020C"	-0.426267682577349
"1916"	"YKL023W"	0.221020628624238
"1917"	"YKL027W"	0.0116959834562399
"1918"	"YKL029C"	-0.107394999619941
"1919"	"YKL030W"	0.0287255167996364
"1920"	"YKL032C"	1.0314673826978
"1921"	"YKL033W-A"	0.274556733021126
"1922"	"YKL038W"	-0.0631784100263632
"1923"	"YKL039W"	-0.147146224729833
"1924"	"YKL040C"	0.0309018010483745
"1925"	"YKL044W"	-0.275032202325698
"1926"	"YKL046C"	0.359018982255351
"1927"	"YKL047W"	-0.613345874246894
"1928"	"YKL048C"	-0.116004860332483
"1929"	"YKL050C"	-0.450784886807504
"1930"	"YKL051W"	-0.415843770331887
"1931"	"YKL053C-A"	-0.671418034478582
"1932"	"YKL053W"	-0.32675066124297
"1933"	"YKL055C"	0.761995556647166
"1934"	"YKL057C"	-0.330417764537563
"1935"	"YKL061W"	0.425871137636458
"1936"	"YKL062W"	0.09596508669241
"1937"	"YKL063C"	-0.115747364325042
"1938"	"YKL064W"	-0.150623715841196
"1939"	"YKL065C"	0.656825495760238
"1940"	"YKL066W"	0.253202051335799
"1941"	"YKL067W"	0.0473290794473321
"1942"	"YKL068W"	0.0429663645301926
"1943"	"YKL070W"	0.292914365551721
"1944"	"YKL071W"	-0.023992548743808
"1945"	"YKL072W"	0.248977353542568
"1946"	"YKL074C"	0.428218226328939
"1947"	"YKL075C"	0.0132518647402211
"1948"	"YKL076C"	0.0867221434225089
"1949"	"YKL077W"	-0.867758868868128
"1950"	"YKL079W"	-0.66482436470976
"1951"	"YKL081W"	0.245610565814807
"1952"	"YKL085W"	0.494847194624453
"1953"	"YKL086W"	0.0231884998088281
"1954"	"YKL090W"	-0.460709550318219
"1955"	"YKL091C"	-0.345167339335371
"1956"	"YKL092C"	-0.571949181160852
"1957"	"YKL093W"	-0.203011886898455
"1958"	"YKL094W"	0.421810236474409
"1959"	"YKL096W-A"	0.238558090855253
"1960"	"YKL096W"	-0.237392827002848
"1961"	"YKL098W"	0.0791556082200491
"1962"	"YKL100C"	0.381168425123403
"1963"	"YKL101W"	-0.165167507282694
"1964"	"YKL102C"	0.2712897601662
"1965"	"YKL103C"	0.222261557580434
"1966"	"YKL105C"	0.21583241827509
"1967"	"YKL106W"	0.00673488257808986
"1968"	"YKL107W"	0.0141935366226835
"1969"	"YKL109W"	0.313969135010919
"1970"	"YKL110C"	0.85324461789063
"1971"	"YKL113C"	0.646083986488108
"1972"	"YKL114C"	0.181853451461077
"1973"	"YKL116C"	0.411406438524431
"1974"	"YKL117W"	0.367097490437621
"1975"	"YKL120W"	0.277651710787337
"1976"	"YKL121W"	-0.0283972157847288
"1977"	"YKL123W"	-0.0393017832757045
"1978"	"YKL124W"	0.311260334164816
"1979"	"YKL127W"	0.641201592626925
"1980"	"YKL130C"	-0.310112879455751
"1981"	"YKL131W"	0.105890267373741
"1982"	"YKL132C"	-0.0999293868776913
