"gene"	"SyringicAcid"
"1335"	"YGR153W"	-2.03218902626253
"1336"	"YGR157W"	-0.896270738996918
"1337"	"YGR163W"	0.441645295793213
"1338"	"YGR164W"	0.488699222767203
"1339"	"YGR168C"	0.347726980663068
"1340"	"YGR169C"	-0.0710982389806663
"1341"	"YGR170W"	-1.29276925652698
"1342"	"YGR174C"	-0.300210276177633
"1343"	"YGR177C"	-0.100886874445305
"1344"	"YGR178C"	0.598488213211236
"1345"	"YGR181W"	0.685098724739931
"1346"	"YGR182C"	0.836891151992687
"1347"	"YGR183C"	-0.326803940270433
"1348"	"YGR184C"	-1.10339642575151
"1349"	"YGR187C"	0.182886342306457
"1350"	"YGR188C"	0.483641587892034
"1351"	"YGR189C"	-0.13479338614151
"1352"	"YGR192C"	-0.042158471403234
"1353"	"YGR193C"	0.29009155142647
"1354"	"YGR194C"	0.484542784693069
"1355"	"YGR197C"	-3.87789946115769
"1356"	"YGR199W"	-0.279122406663463
"1357"	"YGR200C"	0.657487391418671
"1358"	"YGR201C"	1.21059920372997
"1359"	"YGR202C"	-0.364539935199204
"1360"	"YGR203W"	0.206090447149453
"1361"	"YGR205W"	-0.284551113081443
"1362"	"YGR206W"	0.279870589825048
"1363"	"YGR207C"	-0.36269799778385
"1364"	"YGR208W"	0.225454859639447
"1365"	"YGR209C"	0.251627879597572
"1366"	"YGR210C"	0.332287829503819
"1367"	"YGR212W"	-0.195738396635456
"1368"	"YGR213C"	0.26982573539434
"1369"	"YGR214W"	-0.209575690559069
"1370"	"YGR221C"	0.0516104428154121
"1371"	"YGR223C"	0.00542462300739135
"1372"	"YGR224W"	-0.0976593227414805
"1373"	"YGR225W"	0.103745657525739
"1374"	"YGR226C"	-0.0584290837481725
"1375"	"YGR227W"	-0.425315072843741
"1376"	"YGR228W"	0.192263008021587
"1377"	"YGR229C"	-0.590383006742568
"1378"	"YGR230W"	-0.167951872824237
"1379"	"YGR232W"	0.263789092255701
"1380"	"YGR233C"	-0.171128483407504
"1381"	"YGR235C"	-0.210440094940428
"1382"	"YGR236C"	0.481882498772822
"1383"	"YGR237C"	0.169835831757113
"1384"	"YGR238C"	-0.103022750485174
"1385"	"YGR239C"	-0.174424733249999
"1386"	"YGR241C"	-0.31504561914093
"1387"	"YGR242W"	-0.14330184474676
"1388"	"YGR243W"	1.80194486235156
"1389"	"YGR244C"	0.443857889094539
"1390"	"YGR247W"	-0.0565833799652402
"1391"	"YGR249W"	0.0469380061815545
"1392"	"YGR250C"	0.519559580223438
"1393"	"YGR256W"	-0.302290190698449
"1394"	"YGR259C"	0.0471303031398398
"1395"	"YGR260W"	0.362163011538915
"1396"	"YGR263C"	-0.138016379468697
"1397"	"YGR266W"	0.121352430345988
"1398"	"YGR268C"	-0.190998259212207
"1399"	"YGR271W"	-1.8118232494486
"1400"	"YGR273C"	0.0198909650718336
"1401"	"YGR275W"	0.697562029327156
"1402"	"YGR276C"	-0.419785930879391
"1403"	"YGR279C"	0.230542934164896
"1404"	"YGR281W"	-0.350200834737539
"1405"	"YGR283C"	0.256038356173729
"1406"	"YGR284C"	-0.217125869607088
"1407"	"YGR287C"	0.515339225332402
"1408"	"YGR288W"	0.382067839554556
"1409"	"YGR289C"	-1.00807296025203
"1410"	"YGR291C"	0.157107544167573
"1411"	"YGR292W"	-0.048522902163522
"1412"	"YGR295C"	0.0342336419692526
"1413"	"YHL002W"	-0.295557965823792
"1414"	"YHL003C"	-0.130970419610818
"1415"	"YHL005C"	0.604009680081121
"1416"	"YHL006C"	0.500298644960854
"1417"	"YHL008C"	0.438598621506797
"1418"	"YHL009C"	0.189135139873897
"1419"	"YHL010C"	0.15172424092038
"1420"	"YHL012W"	0.345341350957331
"1421"	"YHL013C"	0.0810104632659963
"1422"	"YHL014C"	0.334448622502479
"1423"	"YHL016C"	0.0503059747016134
"1424"	"YHL017W"	0.0741714590819297
"1425"	"YHL019C"	0.460763519161646
"1426"	"YHL020C"	-0.373685032999967
"1427"	"YHL021C"	0.287137388093255
"1428"	"YHL022C"	0.403443704247732
"1429"	"YHL024W"	0.555833408641231
"1430"	"YHL025W"	-2.19334523147823
"1431"	"YHL026C"	-0.842867214187019
"1432"	"YHL027W"	0.456462571403864
"1433"	"YHL028W"	1.55399096397871
"1434"	"YHL029C"	-0.3591233043238
"1435"	"YHL030W"	0.0154675866839579
"1436"	"YHL031C"	-0.664682119593104
"1437"	"YHL032C"	-0.611443678491819
"1438"	"YHL033C"	1.93577282678297
"1439"	"YHL034C"	0.309540508500315
"1440"	"YHL035C"	0.714343221048521
"1441"	"YHL036W"	1.24704259505085
"1442"	"YHL039W"	0.193943533729785
"1443"	"YHL040C"	1.35502067847993
"1444"	"YHL043W"	0.824957645490261
"1445"	"YHL045W"	0.41766061803148
"1446"	"YHL047C"	0.437542806193468
"1447"	"YHR001W-A"	-0.0816136769999716
"1448"	"YHR003C"	-0.1783714721824
"1449"	"YHR004C"	-1.31400119680815
"1450"	"YHR006W"	0.620829594308922
"1451"	"YHR009C"	0.321893439521881
"1452"	"YHR014W"	0.378325642738215
"1453"	"YHR016C"	-0.0942971897862483
"1454"	"YHR017W"	0.278755950404563
"1455"	"YHR018C"	1.02177397102815
"1456"	"YHR021C"	0.128650835282493
"1457"	"YHR021W-A"	0.16810540679357
"1458"	"YHR022C"	0.328773985223947
"1459"	"YHR025W"	-1.13205049268758
"1460"	"YHR028C"	0.173860085008417
"1461"	"YHR031C"	0.351447560716629
"1462"	"YHR032W"	0.0773679462655737
"1463"	"YHR033W"	0.425249751620676
"1464"	"YHR034C"	0.384505790203824
"1465"	"YHR035W"	0.121401742449177
"1466"	"YHR037W"	0.154113076108716
"1467"	"YHR039C"	-0.274271021785608
"1468"	"YHR041C"	-0.47350062374793
"1469"	"YHR043C"	0.284680699889676
"1470"	"YHR044C"	-0.123829315844155
"1471"	"YHR045W"	0.235680410194599
"1472"	"YHR047C"	-0.417878954722609
"1473"	"YHR049C-A"	-0.174567825038324
"1474"	"YHR049W"	0.270767981986665
"1475"	"YHR057C"	-0.254243001573399
"1476"	"YHR061C"	1.67513695204399
"1477"	"YHR066W"	-0.0412118939332212
"1478"	"YHR067W"	0.00372744110879909
"1479"	"YHR073W"	0.00286979806567098
"1480"	"YHR075C"	0.24101092844852
"1481"	"YHR076W"	0.118745201561971
"1482"	"YHR077C"	0.276573365970287
"1483"	"YHR078W"	-0.0306158274995565
"1484"	"YHR079C-B"	-0.283077233645711
"1485"	"YHR079C"	-0.172596355653253
"1486"	"YHR080C"	0.25944966456181
"1487"	"YHR081W"	0.553106189688065
"1488"	"YHR082C"	0.993416193843502
"1489"	"YHR087W"	0.0955349734117129
"1490"	"YHR092C"	-0.124459208056518
"1491"	"YHR093W"	0.50595681672707
"1492"	"YHR094C"	-0.617928380823031
"1493"	"YHR095W"	-0.450525372750815
"1494"	"YHR096C"	1.29159437182324
"1495"	"YHR097C"	-0.0981331924098146
"1496"	"YHR103W"	-0.0343617660352847
"1497"	"YHR104W"	0.299506764196794
"1498"	"YHR105W"	0.105018822484303
"1499"	"YHR106W"	0.112931055899374
"1500"	"YHR108W"	0.508030003981502
"1501"	"YHR109W"	-1.69086651994876
"1502"	"YHR110W"	0.239281422427231
"1503"	"YHR111W"	-0.886182663346197
"1504"	"YHR112C"	0.238192829813485
"1505"	"YHR113W"	0.498240581276196
"1506"	"YHR114W"	0.175633527911687
"1507"	"YHR115C"	0.45978955117333
"1508"	"YHR116W"	-0.160707928700422
"1509"	"YHR121W"	0.160365401899306
"1510"	"YHR123W"	0.321456118023367
"1511"	"YHR124W"	0.161589617055435
"1512"	"YHR125W"	0.161365876458895
"1513"	"YHR126C"	0.347517142801013
"1514"	"YHR127W"	-0.17706094738966
"1515"	"YHR129C"	-0.0254739592629547
"1516"	"YHR130C"	0.155916291069082
"1517"	"YHR131C"	0.564624732460217
"1518"	"YHR132C"	-0.0355111983549544
"1519"	"YHR132W-A"	-0.127809336741685
"1520"	"YHR133C"	-0.0745904078518864
"1521"	"YHR134W"	0.537690422454858
"1522"	"YHR135C"	-0.0277924760860195
"1523"	"YHR136C"	-0.0405974355837788
"1524"	"YHR137W"	0.135258352185036
"1525"	"YHR138C"	0.171987732222247
"1526"	"YHR139C-A"	-0.19583503202625
"1527"	"YHR139C"	-0.231731834915623
"1528"	"YHR140W"	0.449901386947803
"1529"	"YHR142W"	-0.199776833670175
"1530"	"YHR143W"	0.121792792933461
"1531"	"YHR150W"	0.676647717261083
"1532"	"YHR151C"	0.497709593268289
"1533"	"YHR153C"	-0.0785574066705537
"1534"	"YHR155W"	-0.598301847500496
"1535"	"YHR156C"	0.39956716808051
"1536"	"YHR157W"	1.11033973471479
"1537"	"YHR158C"	-0.526074828162687
"1538"	"YHR161C"	0.356126348060329
"1539"	"YHR162W"	-0.380595277254215
"1540"	"YHR163W"	0.329908360973064
"1541"	"YHR167W"	-0.227520952305417
"1542"	"YHR171W"	-0.0856946260510653
"1543"	"YHR178W"	-0.29379079544736
"1544"	"YHR179W"	0.136889752160423
"1545"	"YHR180W"	0.542170537590181
"1546"	"YHR181W"	-0.430532503754381
"1547"	"YHR182W"	0.219112539666871
"1548"	"YHR184W"	-0.0215248177256099
"1549"	"YHR185C"	0.260730324577284
"1550"	"YHR189W"	0.0985799903296567
"1551"	"YHR191C"	-0.351369217919473
"1552"	"YHR193C"	0.597321739137045
"1553"	"YHR195W"	-0.066280174315527
"1554"	"YHR198C"	0.279119711895092
"1555"	"YHR199C"	0.473868118872934
"1556"	"YHR200W"	-0.176332800544491
"1557"	"YHR202W"	0.392818522388387
"1558"	"YHR206W"	0.254657611050896
"1559"	"YHR207C"	-0.0935996515191269
"1560"	"YHR209W"	0.407692666423727
"1561"	"YHR210C"	0.02373349055674
"1562"	"YIL001W"	-0.044452364933038
"1563"	"YIL005W"	0.965449170827411
"1564"	"YIL006W"	0.0179277142320798
"1565"	"YIL007C"	0.348236943089965
"1566"	"YIL008W"	0.5919308833829
"1567"	"YIL009C-A"	-0.24190866264647
"1568"	"YIL009W"	-0.0712462491738912
"1569"	"YIL010W"	0.088771005849917
"1570"	"YIL012W"	0.063012011429674
"1571"	"YIL013C"	-0.426961558308169
"1572"	"YIL015C-A"	0.255140631191925
"1573"	"YIL016W"	0.146181669218816
"1574"	"YIL020C"	1.74299426986215
"1575"	"YIL023C"	0.0646513548917201
"1576"	"YIL024C"	-2.41525004208239
"1577"	"YIL025C"	-0.610435935028337
"1578"	"YIL027C"	-0.208334829266665
"1579"	"YIL028W"	0.883276778989803
"1580"	"YIL030C"	0.0509927057138247
"1581"	"YIL036W"	-0.366188270844997
"1582"	"YIL037C"	0.266125073973378
"1583"	"YIL039W"	0.411128378108157
"1584"	"YIL040W"	0.207752935552079
"1585"	"YIL041W"	0.25883499262533
"1586"	"YIL042C"	-0.242255988075553
"1587"	"YIL043C"	0.0901701020666965
"1588"	"YIL044C"	-0.096652987689696
"1589"	"YIL045W"	0.0620769486640048
"1590"	"YIL050W"	0.14054054426667
"1591"	"YIL053W"	0.709048571008678
"1592"	"YIL054W"	-0.0554151987416189
"1593"	"YIL055C"	0.364829546143983
"1594"	"YIL056W"	-0.4063674807877
"1595"	"YIL057C"	1.53490186297072
"1596"	"YIL058W"	0.341427360626644
"1597"	"YIL059C"	-0.247317656867671
"1598"	"YIL060W"	-0.0714806304605996
"1599"	"YIL064W"	0.0316804409923202
"1600"	"YIL065C"	0.322627536804763
"1601"	"YIL066C"	0.0124444163955781
"1602"	"YIL067C"	-0.512390474055569
"1603"	"YIL072W"	0.207812353088391
"1604"	"YIL073C"	0.358674341518618
"1605"	"YIL074C"	0.0441125295057175
"1606"	"YIL076W"	-1.54848283980766
"1607"	"YIL079C"	-0.315713989746767
"1608"	"YIL085C"	-0.0196191659814163
"1609"	"YIL086C"	0.366260158677917
"1610"	"YIL087C"	-0.191670914565872
"1611"	"YIL088C"	0.248665518140585
"1612"	"YIL089W"	1.58385000157578
"1613"	"YIL090W"	-0.242478136004098
"1614"	"YIL092W"	0.144567942285414
"1615"	"YIL094C"	1.06361048560165
"1616"	"YIL095W"	-0.0900390972518935
"1617"	"YIL096C"	-0.208360659988479
"1618"	"YIL097W"	-0.273676720525646
"1619"	"YIL098C"	-0.245373464063435
"1620"	"YIL099W"	-0.398738319188697
"1621"	"YIL100W"	-0.32208116704746
"1622"	"YIL101C"	0.533573497488847
"1623"	"YIL102C"	-0.122895755787956
"1624"	"YIL103W"	0.168165365031547
"1625"	"YIL105C"	-0.589809925696849
"1626"	"YIL107C"	-0.167819580008681
"1627"	"YIL108W"	0.245073247699339
"1628"	"YIL110W"	-0.337040355287166
"1629"	"YIL111W"	0.16648518315148
"1630"	"YIL112W"	-0.590586875002265
"1631"	"YIL113W"	0.596497602976935
"1632"	"YIL114C"	-0.135017879992213
"1633"	"YIL117C"	0.482143766554204
"1634"	"YIL119C"	0.973477255275181
"1635"	"YIL120W"	-0.184891929888632
"1636"	"YIL122W"	-0.255208796562065
"1637"	"YIL123W"	-0.0889276759261956
"1638"	"YIL124W"	-0.249746765752778
"1639"	"YIL128W"	-2.22965932668393
"1640"	"YIL130W"	-0.068542784896698
"1641"	"YIL131C"	-0.253773692635059
"1642"	"YIL133C"	0.369045125166385
"1643"	"YIL134W"	0.847683884625018
"1644"	"YIL135C"	-0.0643169418301193
"1645"	"YIL136W"	0.429293031675165
"1646"	"YIL137C"	-0.070880484833504
"1647"	"YIL139C"	0.112607498342232
"1648"	"YIL140W"	-0.601090538315225
"1649"	"YIL141W"	-0.406667891440476
"1650"	"YIL145C"	0.510101980882184
"1651"	"YIL146C"	-0.0623034978906797
"1652"	"YIL148W"	0.445006914449789
"1653"	"YIL149C"	-0.155478942430802
"1654"	"YIL152W"	-1.50676787215152
"1655"	"YIL153W"	0.872473968573492
"1656"	"YIL155C"	0.503927665706936
"1657"	"YIL156W"	-0.013173566139832
"1658"	"YIL158W"	-0.275819755059396
"1659"	"YIL159W"	-0.0807056568661615
"1660"	"YIL160C"	-0.37316134349609
"1661"	"YIL161W"	0.0223229907815913
"1662"	"YIL162W"	-0.20426066752804
"1663"	"YIL164C"	-0.0175311507262882
"1664"	"YIL165C"	-0.134791595738034
"1665"	"YIL167W"	0.0250257947733968
"1666"	"YIL168W"	0.438602351582064
"1667"	"YIL170W"	-0.00133427739127494
"1668"	"YIL173W"	0.0851401337242565
"1669"	"YIR001C"	-0.0208206461974043
"1670"	"YIR002C"	0.248200711912706
"1671"	"YIR003W"	0.142113825192529
"1672"	"YIR005W"	-0.664718051167161
"1673"	"YIR007W"	0.05312488176719
"1674"	"YIR013C"	-0.181336868336155
"1675"	"YIR014W"	-0.236265864949779
"1676"	"YIR016W"	0.248645935408479
"1677"	"YIR018W"	0.131075912557095
"1678"	"YIR019C"	0.216708616122357
"1679"	"YIR020C"	0.273592767291209
"1680"	"YIR020W-B"	-0.400343459585997
"1681"	"YIR024C"	0.152236057973126
"1682"	"YIR025W"	-0.169049601381923
"1683"	"YIR027C"	0.488863802420103
"1684"	"YIR028W"	0.0300579060869695
"1685"	"YIR029W"	-0.428127434050202
"1686"	"YIR030C"	0.02738335741002
"1687"	"YIR031C"	-0.268061876570605
"1688"	"YIR032C"	0.14981589658807
"1689"	"YIR033W"	-0.255482088428919
"1690"	"YIR035C"	-0.0848305115063358
"1691"	"YIR036C"	-0.134168704784061
"1692"	"YIR037W"	0.403870538031529
"1693"	"YIR038C"	0.734502831983975
"1694"	"YIR039C"	0.727534222820815
"1695"	"YIR043C"	-0.281637411205742
"1696"	"YIR044C"	-1.8118232494486
"1697"	"YJL004C"	-1.70156131279666
"1698"	"YJL007C"	0.273176230824304
"1699"	"YJL013C"	-0.233271585673091
"1700"	"YJL016W"	-0.106098461421393
"1701"	"YJL020C"	0.111201109338264
"1702"	"YJL021C"	-0.57463730122497
"1703"	"YJL024C"	-0.673316778393336
"1704"	"YJL028W"	0.422576072432907
"1705"	"YJL030W"	-0.00635030181158246
"1706"	"YJL036W"	-0.763376245630081
"1707"	"YJL037W"	-0.227412960599683
"1708"	"YJL038C"	0.0756441447289623
"1709"	"YJL042W"	-0.0264324562660175
"1710"	"YJL043W"	0.361044523580496
"1711"	"YJL044C"	-0.42674312773303
"1712"	"YJL045W"	-0.372847178560756
"1713"	"YJL046W"	1.23274391335606
"1714"	"YJL047C"	-0.00967409428559894
"1715"	"YJL048C"	-0.148589280064371
"1716"	"YJL049W"	-0.57941432110586
"1717"	"YJL051W"	0.297042564101588
"1718"	"YJL055W"	0.436590825613375
"1719"	"YJL057C"	-0.399232519308739
"1720"	"YJL058C"	-0.131216876541787
"1721"	"YJL060W"	-0.465022868276391
"1722"	"YJL062W"	0.0587754955866036
"1723"	"YJL065C"	0.599897833979664
"1724"	"YJL067W"	-0.40431311996134
"1725"	"YJL068C"	-0.374211971602617
"1726"	"YJL070C"	-0.274410276455756
"1727"	"YJL071W"	1.22875784239923
"1728"	"YJL073W"	0.280213734891963
"1729"	"YJL077C"	0.583577448070253
"1730"	"YJL079C"	-0.183987991656039
"1731"	"YJL082W"	0.157908748906766
"1732"	"YJL083W"	-0.0920023107980595
"1733"	"YJL084C"	0.2857349688706
"1734"	"YJL089W"	-0.447817629624614
"1735"	"YJL092W"	-0.0655897792443071
"1736"	"YJL093C"	0.058420284383945
"1737"	"YJL094C"	-0.251840914916106
"1738"	"YJL095W"	-0.0460381943971419
"1739"	"YJL098W"	0.4634010101893
"1740"	"YJL099W"	0.358655718079322
"1741"	"YJL100W"	-0.26981516426059
"1742"	"YJL101C"	0.489239233174867
"1743"	"YJL103C"	-0.195560463789437
"1744"	"YJL105W"	-0.142565441338347
"1745"	"YJL106W"	0.123259465243016
"1746"	"YJL107C"	-0.117441946371079
"1747"	"YJL108C"	-0.0213642340600879
"1748"	"YJL110C"	-0.941406189804954
"1749"	"YJL112W"	-0.103015924947349
"1750"	"YJL115W"	0.480059042975862
"1751"	"YJL116C"	-0.211768784706729
"1752"	"YJL117W"	0.118236129930862
"1753"	"YJL119C"	0.0544024575631001
"1754"	"YJL120W"	0.280960691099234
"1755"	"YJL122W"	-0.0339404420419284
"1756"	"YJL123C"	-0.286570811391126
"1757"	"YJL124C"	-0.595720685868756
"1758"	"YJL128C"	0.23638643539336
"1759"	"YJL130C"	0.238238932027615
"1760"	"YJL132W"	-0.324245663081614
"1761"	"YJL133W"	-0.599244651947177
"1762"	"YJL134W"	0.126807055330842
"1763"	"YJL135W"	-0.251296994919596
"1764"	"YJL136C"	0.180287922305249
"1765"	"YJL137C"	-0.341317908376939
"1766"	"YJL138C"	0.209437968981044
"1767"	"YJL141C"	-0.136507486014275
"1768"	"YJL142C"	-0.245183593139273
"1769"	"YJL144W"	0.53550094244888
"1770"	"YJL145W"	-0.354860490441152
"1771"	"YJL146W"	-0.204406013597244
"1772"	"YJL148W"	-0.263201138964075
"1773"	"YJL149W"	0.594992623494232
"1774"	"YJL150W"	0.29485692288802
"1775"	"YJL151C"	0.0656934602329019
"1776"	"YJL152W"	-0.00569011349920442
"1777"	"YJL153C"	0.294911560508455
"1778"	"YJL154C"	-0.665336792977338
"1779"	"YJL155C"	0.0599102446200274
"1780"	"YJL157C"	0.0471614967905116
"1781"	"YJL158C"	-0.0044700714557131
"1782"	"YJL160C"	0.181635577514641
"1783"	"YJL161W"	-0.170234722946489
"1784"	"YJL162C"	0.371320508747932
"1785"	"YJL163C"	-2.09423687926107
"1786"	"YJL164C"	0.369186007719818
"1787"	"YJL165C"	0.512400027338823
"1788"	"YJL168C"	0.234455139941638
"1789"	"YJL169W"	-0.269130215714857
"1790"	"YJL170C"	-0.206718340575837
"1791"	"YJL171C"	-0.468581186115113
"1792"	"YJL172W"	0.165614490804162
"1793"	"YJL175W"	-0.626011822078966
"1794"	"YJL177W"	0.262720021037756
"1795"	"YJL178C"	0.198555470808939
"1796"	"YJL181W"	0.089117222762294
"1797"	"YJL182C"	0.0540152673823048
"1798"	"YJL185C"	0.124758095473946
"1799"	"YJL186W"	0.272503230615477
"1800"	"YJL187C"	0.0515568913820561
"1801"	"YJL190C"	0.264274661428589
"1802"	"YJL192C"	0.379267318965712
"1803"	"YJL193W"	0.658373802315153
"1804"	"YJL196C"	0.283705403676768
"1805"	"YJL197W"	-0.490813214714877
"1806"	"YJL198W"	-0.177979701064697
"1807"	"YJL199C"	-0.155525096741404
"1808"	"YJL201W"	-0.298923508112081
"1809"	"YJL204C"	-0.724155535706438
"1810"	"YJL206C-A"	-0.310121597889776
"1811"	"YJL206C"	-0.607685787903762
"1812"	"YJL207C"	-0.328390429674224
"1813"	"YJL208C"	1.65546519006693
"1814"	"YJL210W"	0.711055547149849
"1815"	"YJL211C"	0.222034242008326
"1816"	"YJL212C"	0.430451498162902
"1817"	"YJL213W"	-0.0921914861903479
"1818"	"YJL214W"	-0.0327489407391379
"1819"	"YJL215C"	0.494263387073443
"1820"	"YJL216C"	0.252053016717394
"1821"	"YJL217W"	-0.219820255762122
"1822"	"YJL218W"	-0.314649232078597
"1823"	"YJR001W"	0.0588535676984871
"1824"	"YJR003C"	-0.294790820914731
"1825"	"YJR005W"	0.0490004706199624
"1826"	"YJR008W"	-0.133149956988707
"1827"	"YJR009C"	-0.134176854009781
"1828"	"YJR010W"	0.513095978258281
"1829"	"YJR014W"	0.817843069016393
"1830"	"YJR015W"	0.226270714281664
"1831"	"YJR019C"	-0.199124824009904
"1832"	"YJR020W"	-1.40521003221503
"1833"	"YJR026W"	-0.558172516357108
"1834"	"YJR031C"	0.14614353888449
"1835"	"YJR033C"	-0.371084935516421
"1836"	"YJR036C"	1.1310398926698
"1837"	"YJR037W"	0.0671001264466646
"1838"	"YJR038C"	-0.508284576777539
"1839"	"YJR039W"	0.106119256116456
"1840"	"YJR040W"	0.158151712741599
"1841"	"YJR043C"	-0.862105142302772
"1842"	"YJR044C"	-0.178046262550278
"1843"	"YJR047C"	-3.53397976859328
"1844"	"YJR050W"	-1.07138052048295
"1845"	"YJR051W"	0.120735395932361
"1846"	"YJR052W"	1.21121019244108
"1847"	"YJR053W"	1.00802055189849
"1848"	"YJR054W"	-0.0383822720638462
"1849"	"YJR058C"	0.2038964075618
"1850"	"YJR059W"	-1.48333273598323
"1851"	"YJR060W"	0.33585681341638
"1852"	"YJR061W"	-0.145884000762542
"1853"	"YJR062C"	0.217664685993503
"1854"	"YJR066W"	-0.936678753959365
"1855"	"YJR069C"	0.230413368736192
"1856"	"YJR073C"	-1.2448325238308
"1857"	"YJR075W"	-0.637600475656534
"1858"	"YJR077C"	0.0164858963584291
"1859"	"YJR080C"	-0.266323995879731
"1860"	"YJR083C"	0.404660532421737
"1861"	"YJR087W"	0.89893310256471
"1862"	"YJR088C"	1.42079883598063
"1863"	"YJR090C"	-0.854502449922139
"1864"	"YJR091C"	0.401268145510426
"1865"	"YJR092W"	0.130684972311353
"1866"	"YJR094C"	0.0981473910530654
"1867"	"YJR094W-A"	0.58582314002483
"1868"	"YJR096W"	0.0799983677949898
"1869"	"YJR097W"	-0.766939208442636
"1870"	"YJR098C"	0.451705922216223
"1871"	"YJR099W"	0.206623932352621
"1872"	"YJR100C"	0.909040794291998
"1873"	"YJR103W"	0.139807259199779
"1874"	"YJR106W"	-0.279197969959116
"1875"	"YJR108W"	0.427309821135602
"1876"	"YJR109C"	-0.167668237778805
"1877"	"YJR110W"	-0.379476487210717
"1878"	"YJR111C"	-0.352524014685037
"1879"	"YJR115W"	0.168238878340239
"1880"	"YJR116W"	0.763217168439281
"1881"	"YJR117W"	0.240051508042278
"1882"	"YJR118C"	-0.266294325192551
"1883"	"YJR119C"	-0.401289680679703
"1884"	"YJR120W"	-0.546032765709832
"1885"	"YJR126C"	0.178088379444807
"1886"	"YJR127C"	0.364007481721242
"1887"	"YJR128W"	0.658690000587777
"1888"	"YJR129C"	0.414209294483204
"1889"	"YJR130C"	0.484905916405431
"1890"	"YJR131W"	-0.0667556316842427
"1891"	"YJR133W"	0.501974763512946
"1892"	"YJR134C"	0.235124409810757
"1893"	"YJR135C"	0.419171281636411
"1894"	"YJR137C"	-0.401270638299892
"1895"	"YJR139C"	0.68351949306714
"1896"	"YJR140C"	0.551973944536866
"1897"	"YJR142W"	0.0481552800839218
"1898"	"YJR145C"	0.994975134755644
"1899"	"YJR146W"	0.0779741153352572
"1900"	"YJR147W"	-0.0750363750612652
"1901"	"YJR148W"	0.0902407001384605
"1902"	"YJR149W"	-0.317045334934576
"1903"	"YJR150C"	0.4981000564521
"1904"	"YJR152W"	-0.191193595408335
"1905"	"YJR154W"	0.182939510226269
"1906"	"YKL001C"	0.000890029171088051
"1907"	"YKL005C"	0.566477567210169
"1908"	"YKL006W"	0.673088262946393
"1909"	"YKL007W"	-0.189489524164228
"1910"	"YKL008C"	0.840187332791091
"1911"	"YKL010C"	-0.0650668092658128
"1912"	"YKL015W"	0.0884350533690651
"1913"	"YKL017C"	-0.200241341396565
"1914"	"YKL020C"	-0.237489893543686
"1915"	"YKL023W"	-0.0101938685870227
"1916"	"YKL027W"	-0.354949837645293
"1917"	"YKL029C"	0.199802464827219
"1918"	"YKL030W"	0.33525438620828
"1919"	"YKL032C"	0.0464883256536587
"1920"	"YKL033W-A"	0.553381020976608
"1921"	"YKL038W"	-0.252373815407252
"1922"	"YKL039W"	0.238675506361077
"1923"	"YKL040C"	0.0374067897181388
"1924"	"YKL044W"	0.640324721506035
"1925"	"YKL046C"	-0.512482210190617
"1926"	"YKL047W"	-0.291152079468493
"1927"	"YKL048C"	0.39957409352319
"1928"	"YKL050C"	-1.67707708785898
"1929"	"YKL051W"	0.176362041699512
"1930"	"YKL053C-A"	0.239685365663606
"1931"	"YKL053W"	0.290642347664653
"1932"	"YKL055C"	0.387707985370633
"1933"	"YKL057C"	-0.0194672387560128
"1934"	"YKL061W"	-0.153201015433716
"1935"	"YKL062W"	-0.250040599884446
"1936"	"YKL063C"	-0.15936913037807
"1937"	"YKL064W"	0.217231139917853
"1938"	"YKL065C"	-0.0182115483892086
"1939"	"YKL066W"	0.0166642494161218
"1940"	"YKL067W"	-0.165156400792589
"1941"	"YKL068W"	0.488402787418453
"1942"	"YKL070W"	0.074554109146716
"1943"	"YKL071W"	-0.440048414960317
"1944"	"YKL072W"	-0.243260155094527
"1945"	"YKL074C"	0.103471194587489
"1946"	"YKL075C"	0.0945877873620828
"1947"	"YKL076C"	-0.00756758779626224
"1948"	"YKL077W"	-0.679706834309598
"1949"	"YKL079W"	0.0188945064034528
"1950"	"YKL081W"	0.0471592616405096
"1951"	"YKL085W"	-0.269463195709586
"1952"	"YKL086W"	0.0865443576383553
"1953"	"YKL090W"	0.612966504386082
"1954"	"YKL091C"	0.218082459988519
"1955"	"YKL092C"	0.400065037026353
"1956"	"YKL093W"	0.699674264660132
"1957"	"YKL094W"	-0.171327756828551
"1958"	"YKL096W-A"	0.060340253688441
"1959"	"YKL096W"	-0.231260247079394
"1960"	"YKL098W"	0.537897066255166
"1961"	"YKL100C"	-0.104265580449081
"1962"	"YKL101W"	-0.396736866118437
"1963"	"YKL102C"	-0.00163042075971563
"1964"	"YKL103C"	0.610556291091309
"1965"	"YKL105C"	-0.119542569825887
"1966"	"YKL106W"	-0.189849821288641
"1967"	"YKL107W"	1.11752578653973
"1968"	"YKL109W"	0.855038340513444
"1969"	"YKL110C"	0.576966588102149
"1970"	"YKL113C"	-0.826287615000879
"1971"	"YKL114C"	-0.0164356745247047
"1972"	"YKL116C"	-0.0532089138459945
"1973"	"YKL117W"	-0.114289689957826
"1974"	"YKL120W"	-0.052313339025815
"1975"	"YKL121W"	0.393243188834236
"1976"	"YKL123W"	0.379886046162282
"1977"	"YKL124W"	0.643209914580068
"1978"	"YKL127W"	0.427632045743463
"1979"	"YKL130C"	-0.20652373987484
