"gene"	"Acetovanillone"
"674"	"YDR233C"	0.406960439633469
"675"	"YDR239C"	0.243832529784559
"676"	"YDR241W"	-0.0748341387709128
"677"	"YDR242W"	-0.135022435937204
"678"	"YDR244W"	-0.251108943572354
"679"	"YDR245W"	1.21134604577486
"680"	"YDR247W"	-0.329001187736261
"681"	"YDR248C"	0.0737401349298617
"682"	"YDR249C"	-0.153987939312734
"683"	"YDR250C"	0.131504552710134
"684"	"YDR251W"	0.0249120950337567
"685"	"YDR252W"	0.173806887478939
"686"	"YDR253C"	-0.276691334680951
"687"	"YDR254W"	-0.68041445212541
"688"	"YDR255C"	0.124271097164789
"689"	"YDR256C"	0.06559639107256
"690"	"YDR257C"	0.200792523614095
"691"	"YDR258C"	-0.0769425938850586
"692"	"YDR259C"	-0.307862551253227
"693"	"YDR260C"	0.328146702447673
"694"	"YDR261C"	-0.0763937950709288
"695"	"YDR262W"	0.0222513279901111
"696"	"YDR263C"	0.053355091949039
"697"	"YDR265W"	-0.122638160242381
"698"	"YDR266C"	2.13441651742906
"699"	"YDR269C"	-0.392817886883074
"700"	"YDR272W"	-0.230264388078002
"701"	"YDR273W"	-0.567472052220732
"702"	"YDR275W"	0.0827768317987238
"703"	"YDR276C"	1.17929616033357
"704"	"YDR277C"	-0.29474690664089
"705"	"YDR278C"	0.336486817438526
"706"	"YDR281C"	-0.3383529282345
"707"	"YDR285W"	0.352264581556801
"708"	"YDR289C"	1.11591502125621
"709"	"YDR290W"	0.266499390356965
"710"	"YDR291W"	0.0779440525595347
"711"	"YDR293C"	-0.499086652905999
"712"	"YDR294C"	0.331605302603007
"713"	"YDR297W"	0.0361707735074623
"714"	"YDR304C"	-0.616924724861786
"715"	"YDR305C"	-0.159703473907812
"716"	"YDR306C"	-0.260392571905892
"717"	"YDR307W"	-0.105633550767154
"718"	"YDR309C"	0.639320217065035
"719"	"YDR310C"	0.20025933249464
"720"	"YDR312W"	-0.213568018207176
"721"	"YDR313C"	-0.111007027818222
"722"	"YDR314C"	0.357550722729963
"723"	"YDR316W"	0.131022916930274
"724"	"YDR317W"	-0.237241154010142
"725"	"YDR319C"	-0.119968795964077
"726"	"YDR320C"	0.49467261957712
"727"	"YDR321W"	0.112733635120439
"728"	"YDR326C"	0.451668880184817
"729"	"YDR329C"	0.0751318720616894
"730"	"YDR330W"	-0.133824119327237
"731"	"YDR333C"	-0.423071404186904
"732"	"YDR334W"	-4.51054972066938
"733"	"YDR335W"	0.133851821220149
"734"	"YDR336W"	0.85722738390779
"735"	"YDR338C"	0.116269255948784
"736"	"YDR340W"	0.810171393107763
"737"	"YDR344C"	-0.992069940587293
"738"	"YDR345C"	0.0477207197196983
"739"	"YDR346C"	1.63095968833317
"740"	"YDR349C"	0.0867761542805075
"741"	"YDR351W"	-0.112071261725016
"742"	"YDR352W"	-0.550072526714992
"743"	"YDR354W"	0.186248724206956
"744"	"YDR357C"	0.786392346949482
"745"	"YDR358W"	1.0838707754034
"746"	"YDR359C"	-1.64111370362783
"747"	"YDR360W"	-0.340644098928226
"748"	"YDR363W"	0.0736527347778786
"749"	"YDR368W"	0.0151292953099651
"750"	"YDR370C"	-0.200212551862036
"751"	"YDR371W"	0.300420737804503
"752"	"YDR372C"	-0.156755948873469
"753"	"YDR375C"	0.0899872711986332
"754"	"YDR378C"	-1.20819973649382
"755"	"YDR383C"	0.494066640670452
"756"	"YDR385W"	0.600244790841916
"757"	"YDR386W"	0.0935459302527255
"758"	"YDR388W"	0.526244975945486
"759"	"YDR389W"	1.80011022620604
"760"	"YDR393W"	1.50314781912046
"761"	"YDR395W"	0.593880839557295
"762"	"YDR400W"	0.144141895945376
"763"	"YDR402C"	-0.299198082654204
"764"	"YDR403W"	-0.0403420022991404
"765"	"YDR406W"	0.213915324186137
"766"	"YDR408C"	3.36068678935803
"767"	"YDR409W"	0.32799932766522
"768"	"YDR411C"	-0.314653280441875
"769"	"YDR414C"	0.102166281423382
"770"	"YDR415C"	-0.115026006088277
"771"	"YDR421W"	0.122404106899611
"772"	"YDR423C"	-0.355337833427691
"773"	"YDR424C"	-0.19329806605505
"774"	"YDR425W"	0.511837982534135
"775"	"YDR426C"	-0.18466206861704
"776"	"YDR428C"	-0.557978159060605
"777"	"YDR430C"	-0.11140636173665
"778"	"YDR431W"	0.250474967163788
"779"	"YDR435C"	0.699284754748691
"780"	"YDR436W"	-0.118197857431849
"781"	"YDR440W"	0.590062116709122
"782"	"YDR441C"	-0.12196869545134
"783"	"YDR445C"	-0.154640318184349
"784"	"YDR451C"	0.558887037715854
"785"	"YDR452W"	-1.03055961475425
"786"	"YDR455C"	-1.26037841225257
"787"	"YDR458C"	1.79244059299026
"788"	"YDR459C"	-0.0314558658988975
"789"	"YDR461W"	-0.148060228267131
"790"	"YDR463W"	0.479406537199434
"791"	"YDR465C"	0.0235752585162404
"792"	"YDR466W"	-1.19267396700974
"793"	"YDR474C"	-0.0960335837186814
"794"	"YDR475C"	-0.426885165569748
"795"	"YDR476C"	-0.0770536552023178
"796"	"YDR477W"	1.62643078912894
"797"	"YDR479C"	-1.16520494399004
"798"	"YDR480W"	-0.31684705872418
"799"	"YDR481C"	-0.403722644930006
"800"	"YDR482C"	-0.404760386373966
"801"	"YDR483W"	0.0898120526191757
"802"	"YDR485C"	-5.06535191600069
"803"	"YDR486C"	0.145859844499316
"804"	"YDR488C"	-0.0753084268103234
"805"	"YDR490C"	0.656501440397832
"806"	"YDR491C"	-0.330968760565325
"807"	"YDR492W"	-0.164774776823841
"808"	"YDR493W"	0.106446795662478
"809"	"YDR497C"	-0.225247340084148
"810"	"YDR501W"	-0.109027284281643
"811"	"YDR502C"	0.273931645708468
"812"	"YDR503C"	-0.981945808299671
"813"	"YDR504C"	0.00985276879151622
"814"	"YDR505C"	-0.230412605006875
"815"	"YDR508C"	0.170358735503241
"816"	"YDR509W"	-0.126547388193195
"817"	"YDR511W"	0.316886922785897
"818"	"YDR512C"	0.00403393390022922
"819"	"YDR513W"	0.269276752278447
"820"	"YDR515W"	0.0279723398531564
"821"	"YDR516C"	-0.172763850161585
"822"	"YDR517W"	-0.602361564851794
"823"	"YDR519W"	0.0476574340006494
"824"	"YDR520C"	0.225654053702622
"825"	"YDR522C"	-0.334044737618002
"826"	"YDR524C"	0.521241586819998
"827"	"YDR525W-A"	0.0358475620300104
"828"	"YDR525W"	-0.326906231673681
"829"	"YDR528W"	-0.348878294435013
"830"	"YDR530C"	-0.663816204010456
"831"	"YDR533C"	-0.601487706962996
"832"	"YDR534C"	-0.00511034360252056
"833"	"YDR535C"	0.347223712098866
"834"	"YDR536W"	-0.118069288879221
"835"	"YDR537C"	0.0297509089634496
"836"	"YDR538W"	-0.248848960755745
"837"	"YDR539W"	-0.723466609036514
"838"	"YDR540C"	0.252009359627851
"839"	"YDR541C"	0.21824362883686
"840"	"YEL001C"	-0.00746804697608114
"841"	"YEL003W"	-0.304964842835847
"842"	"YEL004W"	-0.397008478930517
"843"	"YEL005C"	-0.101155550325203
"844"	"YEL006W"	0.375078796289407
"845"	"YEL007W"	0.84590250610107
"846"	"YEL008W"	0.403087736157242
"847"	"YEL010W"	0.958411664232566
"848"	"YEL011W"	-0.727210875672932
"849"	"YEL012W"	0.0339928116533411
"850"	"YEL013W"	-0.21470749083967
"851"	"YEL014C"	-0.0868401490861536
"852"	"YEL015W"	0.710709623654818
"853"	"YEL016C"	0.214955206649135
"854"	"YEL017C-A"	0.0510342823334377
"855"	"YEL017W"	-0.42159180289709
"856"	"YEL020C"	-0.145768323852995
"857"	"YEL023C"	-0.351121783704305
"858"	"YEL025C"	-0.0821101772011464
"859"	"YEL028W"	-0.141050806802804
"860"	"YEL031W"	2.26659406925344
"861"	"YEL033W"	0.50356894533247
"862"	"YEL037C"	-1.42199887134177
"863"	"YEL038W"	-0.0269272581959871
"864"	"YEL039C"	-0.168361327003986
"865"	"YEL042W"	0.165641383857932
"866"	"YEL043W"	-0.51418488405671
"867"	"YEL047C"	-0.730813826711574
"868"	"YEL048C"	-0.0758535415696819
"869"	"YEL049W"	-0.149613944362821
"870"	"YEL052W"	-0.0919667886643656
"871"	"YEL053C"	-0.110154057841844
"872"	"YEL056W"	-0.0629140600094806
"873"	"YEL059W"	-0.0193836058894199
"874"	"YEL061C"	-0.00449149133949052
"875"	"YEL063C"	1.62706516119207
"876"	"YEL065W"	0.264519064881824
"877"	"YEL066W"	-0.0953905133311149
"878"	"YEL067C"	0.17565074176581
"879"	"YEL068C"	-0.534265632023929
"880"	"YEL071W"	0.434287868050856
"881"	"YER001W"	0.489622589206942
"882"	"YER005W"	-0.0733222995105634
"883"	"YER007C-A"	-0.396079995094926
"884"	"YER007W"	-0.100781305303794
"885"	"YER010C"	0.0875913578902719
"886"	"YER011W"	0.743147216722704
"887"	"YER016W"	-0.307994727385939
"888"	"YER019C-A"	0.128065585662013
"889"	"YER019W"	0.167654530980629
"890"	"YER020W"	0.594718941074277
"891"	"YER024W"	0.199002151561297
"892"	"YER027C"	0.257687553795127
"893"	"YER028C"	0.0983451854880282
"894"	"YER030W"	0.0240500528950975
"895"	"YER032W"	0.0750463724149566
"896"	"YER033C"	0.970385447226331
"897"	"YER034W"	0.259276210377475
"898"	"YER035W"	0.142468879241276
"899"	"YER038W-A"	0.0651713868690337
"900"	"YER039C-A"	-0.224548112446789
"901"	"YER041W"	0.541221915425691
"902"	"YER042W"	0.24757460511134
"903"	"YER045C"	0.0778720920312905
"904"	"YER046W-A"	1.6065721453432
"905"	"YER046W"	-0.600500927042192
"906"	"YER047C"	1.11841476793027
"907"	"YER048C"	-0.000785115911390193
"908"	"YER052C"	-0.844394480354574
"909"	"YER053C"	0.253693700190544
"910"	"YER054C"	-0.084189911298678
"911"	"YER056C-A"	-1.25816938992667
"912"	"YER056C"	0.577203600164
"913"	"YER057C"	0.240595695932008
"914"	"YER059W"	-0.188884909830553
"915"	"YER060W-A"	-0.220019684491651
"916"	"YER060W"	-0.161661114208726
"917"	"YER062C"	-0.522624591969514
"918"	"YER063W"	-0.761675307090385
"919"	"YER064C"	-0.0849981894919101
"920"	"YER065C"	0.58450616550399
"921"	"YER066C-A"	1.7908336624035
"922"	"YER066W"	0.867878388626312
"923"	"YER067C-A"	0.307278010727956
"924"	"YER067W"	0.0909678187053774
"925"	"YER071C"	0.214336074531893
"926"	"YER072W"	-0.0881856118912955
"927"	"YER073W"	0.0603780523637324
"928"	"YER074W"	-0.352971154060436
"929"	"YER075C"	-0.425892137204106
"930"	"YER078C"	0.0367395489978814
"931"	"YER079W"	-0.363658962571289
"932"	"YER080W"	0.0349932908029585
"933"	"YER081W"	0.0021344686952601
"934"	"YER083C"	-0.0570651500818649
"935"	"YER084W"	-0.501314303045972
"936"	"YER085C"	0.0828001223502246
"937"	"YER087C-A"	-0.38446899559841
"938"	"YER088C"	0.284690372648299
"939"	"YER089C"	-0.0476404924421895
"940"	"YER090W"	0.467774073034662
"941"	"YER091C-A"	-0.249354603465069
"942"	"YER091C"	-0.0400793974643638
"943"	"YER092W"	1.73565951151081
"944"	"YER093C-A"	-0.24361168833493
"945"	"YER095W"	0.809168837059211
"946"	"YER096W"	0.190908913200414
"947"	"YER097W"	0.437712465662742
"948"	"YER098W"	0.217276996584337
"949"	"YER106W"	0.103547014082116
"950"	"YER108C"	0.70403695437529
"951"	"YER109C"	-0.639274475652088
"952"	"YER111C"	-0.186771982146699
"953"	"YER113C"	-0.645778006135547
"954"	"YER114C"	0.0160680784048963
"955"	"YER115C"	-0.0833550794202136
"956"	"YER116C"	0.348949939794437
"957"	"YER118C"	-0.432628172240707
"958"	"YER119C-A"	1.02501102443411
"959"	"YER119C"	-0.450844798079829
"960"	"YER120W"	0.885002042024976
"961"	"YER121W"	-0.0433072626597165
"962"	"YER123W"	0.58666474767074
"963"	"YER124C"	-0.106611515013433
"964"	"YER128W"	0.0456852032268865
"965"	"YER129W"	0.781728558002541
"966"	"YER130C"	0.643220460107235
"967"	"YER131W"	-0.0844639938132046
"968"	"YER132C"	-0.738994481071348
"969"	"YER134C"	-0.228003301471829
"970"	"YER135C"	0.13031695231783
"971"	"YER137C"	0.119538715083845
"972"	"YER139C"	-0.00536428519646808
"973"	"YER140W"	-0.253210105624135
"974"	"YER142C"	-0.065952952493118
"975"	"YER143W"	-0.0218079000494863
"976"	"YER144C"	-0.49334172389812
"977"	"YER145C"	0.212696989725114
"978"	"YER149C"	0.249590413403004
"979"	"YER150W"	-0.37032571168885
"980"	"YER151C"	0.967416310772685
"981"	"YER152C"	0.190225808388666
"982"	"YER153C"	-0.0265006139208495
"983"	"YER155C"	-0.632900546584401
"984"	"YER156C"	1.2571981254896
"985"	"YER158C"	-0.497991640654338
"986"	"YER161C"	2.50560008760671
"987"	"YER162C"	0.0693817182965226
"988"	"YER163C"	-0.602178215716046
"989"	"YER164W"	-1.25659024845432
"990"	"YER166W"	-0.262724734119257
"991"	"YER167W"	0.0342087526782406
"992"	"YER170W"	-0.650433783894973
"993"	"YER173W"	0.435023259280108
"994"	"YER174C"	-0.287341302261607
"995"	"YER175C"	-0.497291162385279
"996"	"YER176W"	-0.500815598352841
"997"	"YER177W"	0.0682533999837507
"998"	"YER178W"	-0.0403607245165836
"999"	"YER179W"	-0.954955393897676
"1000"	"YER180C"	-0.117609412397976
"1001"	"YER181C"	-0.190628970788313
"1002"	"YER182W"	-0.253534963019791
"1003"	"YER183C"	-0.429051671362981
"1004"	"YER184C"	-0.184639407375738
"1005"	"YER185W"	0.0398730821172268
"1006"	"YER186C"	0.158567469936891
"1007"	"YER187W"	-0.10365190777063
"1008"	"YER188W"	-0.359010382476838
"1009"	"YFL001W"	-0.698980089084383
"1010"	"YFL003C"	0.0968926901229661
"1011"	"YFL004W"	-0.258979751887024
"1012"	"YFL006W"	0.343554663697805
"1013"	"YFL007W"	0.162172177146254
"1014"	"YFL010C"	-0.129029608218357
"1015"	"YFL010W-A"	0.467191437746222
"1016"	"YFL011W"	-0.45133716922851
"1017"	"YFL012W"	-0.1741138833557
"1018"	"YFL013C"	1.04193063631196
"1019"	"YFL013W-A"	0.759024468886935
"1020"	"YFL014W"	-0.299486240105534
"1021"	"YFL015C"	0.0132520709160427
"1022"	"YFL018C"	-0.0391148152703019
"1023"	"YFL019C"	-0.483710484713037
"1024"	"YFL021W"	-0.483699824469486
"1025"	"YFL025C"	0.524871049254761
"1026"	"YFL027C"	-0.417949829051458
"1027"	"YFL028C"	0.628299072999369
"1028"	"YFL030W"	-0.118407759255742
"1029"	"YFL031W"	-0.667643977924072
"1030"	"YFL032W"	-0.0238807563080297
"1031"	"YFL033C"	-0.66249982083747
"1032"	"YFL034W"	-0.378561786840809
"1033"	"YFL035C-B"	0.628204510514356
"1034"	"YFL040W"	0.0261541735832076
"1035"	"YFL041W"	-0.299346461018538
"1036"	"YFL042C"	-0.611157769580404
"1037"	"YFL043C"	0.119847451278767
"1038"	"YFL044C"	-0.192879361521636
"1039"	"YFL046W"	0.118977949245565
"1040"	"YFL047W"	-0.698286725373141
"1041"	"YFL048C"	-0.235097722211987
"1042"	"YFL049W"	-0.713661870053196
"1043"	"YFL050C"	-0.0064344150348064
"1044"	"YFL051C"	-0.867270442409499
"1045"	"YFL052W"	-0.398937746315732
"1046"	"YFL053W"	-0.419897209045588
"1047"	"YFL054C"	0.254054529953142
"1048"	"YFL055W"	-0.151314407830062
"1049"	"YFL056C"	-0.194085436847514
"1050"	"YFL063W"	0.144151747677343
"1051"	"YFR006W"	-0.570658116896076
"1052"	"YFR007W"	-0.406236745388885
"1053"	"YFR008W"	0.479375327504701
"1054"	"YFR009W"	-0.154344434947699
"1055"	"YFR010W"	0.675246509790983
"1056"	"YFR011C"	-2.00809787779877
"1057"	"YFR012W"	-0.021911250740592
"1058"	"YFR013W"	0.166304684236828
"1059"	"YFR014C"	-0.139019336638466
"1060"	"YFR016C"	-0.088726727233656
"1061"	"YFR017C"	-0.147374223047881
"1062"	"YFR018C"	0.0901237464676234
"1063"	"YFR021W"	-0.0312030069676769
"1064"	"YFR022W"	-0.303481597651496
"1065"	"YFR023W"	0.0992714901328686
"1066"	"YFR024C-A"	-0.287284352861155
"1067"	"YFR024C"	-0.241186992116115
"1068"	"YFR026C"	-0.521045306394926
"1069"	"YFR031C-A"	0.329824824001865
"1070"	"YFR032C-A"	-0.131409498618717
"1071"	"YFR032C"	-0.0232687006805344
"1072"	"YFR033C"	0.300235113902425
"1073"	"YFR034C"	1.22125062394068
"1074"	"YFR038W"	-0.0686975637312503
"1075"	"YFR039C"	-0.215917788573644
"1076"	"YFR040W"	0.664895277340005
"1077"	"YFR041C"	-0.971368224197573
"1078"	"YFR044C"	-0.751184834718375
"1079"	"YFR045W"	0.102025149073712
"1080"	"YFR046C"	0.404938426208805
"1081"	"YFR047C"	-0.00704575671126036
"1082"	"YFR048W"	0.530844161407291
"1083"	"YFR053C"	-0.330681216497488
"1084"	"YFR054C"	-0.0300752628709075
"1085"	"YFR056C"	-0.367140017019327
"1086"	"YGL002W"	0.546424883054912
"1087"	"YGL004C"	0.998270183297084
"1088"	"YGL005C"	1.50338544780306
"1089"	"YGL006W"	-0.860916163187911
"1090"	"YGL007W"	1.32728197728996
"1091"	"YGL009C"	1.3744756038812
"1092"	"YGL010W"	1.30518189851417
"1093"	"YGL015C"	1.03843128753684
"1094"	"YGL016W"	2.35761014856671
"1095"	"YGL017W"	1.46685690619414
"1096"	"YGL019W"	-2.62495022330699
"1097"	"YGL020C"	-0.0228073767165559
"1098"	"YGL021W"	0.26989250791914
"1099"	"YGL023C"	-0.265206427768123
"1100"	"YGL027C"	0.853667347639758
"1101"	"YGL028C"	0.269430851400449
"1102"	"YGL029W"	0.551880584128679
"1103"	"YGL031C"	-0.040042156091375
"1104"	"YGL032C"	0.15405106292067
"1105"	"YGL035C"	0.216962937777068
"1106"	"YGL036W"	0.493126897514479
"1107"	"YGL037C"	0.405184078503766
"1108"	"YGL039W"	-0.49886256503211
"1109"	"YGL043W"	-0.774760240845329
"1110"	"YGL045W"	0.145522291040296
"1111"	"YGL046W"	0.114171664044654
"1112"	"YGL049C"	0.245924741754232
"1113"	"YGL050W"	-0.164803629551187
"1114"	"YGL051W"	0.264258782599611
"1115"	"YGL053W"	-0.112550354939894
"1116"	"YGL054C"	-1.2205070017554
"1117"	"YGL056C"	0.135047248766189
"1118"	"YGL057C"	-0.145244761054902
"1119"	"YGL059W"	0.131253571886796
"1120"	"YGL060W"	0.135492225121133
"1121"	"YGL062W"	-0.569316526094366
"1122"	"YGL063W"	-0.0484601450441332
"1123"	"YGL066W"	1.03768655286614
"1124"	"YGL067W"	0.447810137497008
"1125"	"YGL077C"	0.133100191489172
"1126"	"YGL078C"	-0.623036891368114
"1127"	"YGL079W"	-0.470278544950366
"1128"	"YGL080W"	-0.488724237541092
"1129"	"YGL081W"	0.422534433768538
"1130"	"YGL082W"	0.304350169080343
"1131"	"YGL083W"	-0.110887367204449
"1132"	"YGL084C"	0.500852602252875
"1133"	"YGL085W"	-0.503774108219849
"1134"	"YGL086W"	-0.944013832700181
"1135"	"YGL087C"	0.100245459788708
"1136"	"YGL089C"	0.218609014416326
"1137"	"YGL090W"	-0.813568245947416
"1138"	"YGL094C"	0.403202862250367
"1139"	"YGL096W"	0.130669985491119
"1140"	"YGL101W"	0.964150869367726
"1141"	"YGL104C"	2.23183510462181
"1142"	"YGL105W"	1.61194308651553
"1143"	"YGL108C"	0.224618924166262
"1144"	"YGL109W"	0.542358467791751
"1145"	"YGL110C"	1.24782801117815
"1146"	"YGL114W"	0.113496618154141
"1147"	"YGL115W"	1.98972456023362
"1148"	"YGL117W"	0.124040879098888
"1149"	"YGL121C"	-0.119587178328675
"1150"	"YGL124C"	0.392394891852359
"1151"	"YGL125W"	-2.80186220846358
"1152"	"YGL126W"	0.395911586948964
"1153"	"YGL131C"	0.195985084939803
"1154"	"YGL132W"	0.451560880963478
"1155"	"YGL136C"	1.34751446049393
"1156"	"YGL138C"	1.26513884287996
"1157"	"YGL139W"	0.365297213846023
"1158"	"YGL140C"	-0.390814443086843
"1159"	"YGL141W"	0.0563768545773743
"1160"	"YGL144C"	0.0805956078540541
"1161"	"YGL146C"	1.00154364854424
"1162"	"YGL147C"	0.831000972973412
"1163"	"YGL148W"	1.33297013575303
"1164"	"YGL149W"	0.993274856197548
"1165"	"YGL151W"	-0.497951137788179
"1166"	"YGL152C"	0.249999315817358
"1167"	"YGL153W"	-0.0740542979605212
"1168"	"YGL154C"	1.31566973572738
"1169"	"YGL156W"	0.234268050892667
"1170"	"YGL157W"	-0.0034073001077886
"1171"	"YGL158W"	0.283612342559646
"1172"	"YGL159W"	-0.562501710628642
"1173"	"YGL160W"	0.109911035485745
"1174"	"YGL161C"	0.131449712285347
"1175"	"YGL162W"	0.0434372303748157
"1176"	"YGL163C"	0.0852655961085723
"1177"	"YGL164C"	-0.400164762704868
"1178"	"YGL165C"	0.216612285557558
"1179"	"YGL166W"	0.0619778015752531
"1180"	"YGL167C"	2.92816229221525
"1181"	"YGL170C"	-0.0752559771497825
"1182"	"YGL173C"	0.825477648555881
"1183"	"YGL174W"	-1.19267396700974
"1184"	"YGL175C"	-0.422051160020367
"1185"	"YGL177W"	0.589652992600459
"1186"	"YGL179C"	0.0873863052501456
"1187"	"YGL180W"	0.164187386898413
"1188"	"YGL181W"	-0.121543921438591
"1189"	"YGL194C"	0.417825653056705
"1190"	"YGL195W"	0.640789500212718
"1191"	"YGL196W"	0.189630850455387
"1192"	"YGL197W"	-0.0831685107951423
"1193"	"YGL198W"	0.921178263977922
"1194"	"YGL199C"	0.0454325461441965
"1195"	"YGL202W"	0.123829389780639
"1196"	"YGL205W"	-0.371094679624172
"1197"	"YGL208W"	-0.618442787844201
"1198"	"YGL209W"	0.151723973627409
"1199"	"YGL210W"	-0.241654563825931
"1200"	"YGL211W"	-0.129691934767018
"1201"	"YGL212W"	1.25451913015393
"1202"	"YGL213C"	-0.331762431302964
"1203"	"YGL214W"	0.287001679670406
"1204"	"YGL215W"	-0.00592109217808845
"1205"	"YGL216W"	-0.155365022815969
"1206"	"YGL217C"	-0.0239744148195406
"1207"	"YGL219C"	-0.346071346323776
"1208"	"YGL221C"	-0.401786606233036
"1209"	"YGL222C"	-0.343742539634055
"1210"	"YGL224C"	-0.26363951806502
"1211"	"YGL226C-A"	0.407602592688256
"1212"	"YGL228W"	0.246922845184261
"1213"	"YGL230C"	-0.482519940543268
"1214"	"YGL231C"	0.335638542818643
"1215"	"YGL232W"	0.187062395893507
"1216"	"YGL234W"	0.0802095224757082
"1217"	"YGL235W"	0.623646572438279
"1218"	"YGL237C"	-0.0543171271069718
"1219"	"YGL241W"	-0.226879067330081
"1220"	"YGL242C"	-0.127834508004258
"1221"	"YGL243W"	0.000411591505337977
"1222"	"YGL244W"	-0.454509063060882
"1223"	"YGL248W"	0.000894785074430839
"1224"	"YGL249W"	-0.0283423328059761
"1225"	"YGL250W"	1.10933492330492
"1226"	"YGL251C"	0.129510636099087
"1227"	"YGL252C"	0.313683250588666
"1228"	"YGL253W"	-0.183142696676649
"1229"	"YGL254W"	-0.480124263073179
"1230"	"YGL255W"	0.593663100570118
"1231"	"YGL256W"	-0.293770497221004
"1232"	"YGL257C"	-0.866559997463242
"1233"	"YGL258W"	0.199336212432012
"1234"	"YGL259W"	-0.247860537087111
"1235"	"YGL260W"	0.559001136139136
"1236"	"YGL261C"	0.198194629113133
"1237"	"YGL262W"	-0.0182207988553396
"1238"	"YGL263W"	-0.891042965449601
"1239"	"YGR001C"	0.214245440174837
"1240"	"YGR003W"	-0.778243245669597
"1241"	"YGR004W"	0.906518703435259
"1242"	"YGR007W"	-2.31867037972171
"1243"	"YGR008C"	-0.254527721025501
"1244"	"YGR010W"	0.273148127631185
"1245"	"YGR011W"	-0.525899976719679
"1246"	"YGR012W"	0.613960892091468
"1247"	"YGR014W"	1.33614893621305
"1248"	"YGR015C"	0.74305323228251
"1249"	"YGR016W"	0.434603940453625
"1250"	"YGR017W"	-0.255083796077605
"1251"	"YGR018C"	0.259863677717045
"1252"	"YGR019W"	0.789230947528982
"1253"	"YGR021W"	-0.0328208693809552
"1254"	"YGR022C"	1.3237158359811
"1255"	"YGR023W"	0.528830157956124
"1256"	"YGR025W"	-0.618183487704884
"1257"	"YGR026W"	0.173666784183022
"1258"	"YGR028W"	-0.35081601499764
"1259"	"YGR031W"	0.230495224673458
"1260"	"YGR032W"	1.45718352670077
"1261"	"YGR033C"	0.163171582653573
"1262"	"YGR034W"	0.141633980740698
"1263"	"YGR035C"	0.27734885132153
"1264"	"YGR037C"	0.626327366627784
"1265"	"YGR038W"	-0.276177661680012
"1266"	"YGR040W"	-0.119783208703954
"1267"	"YGR042W"	0.901280814824381
"1268"	"YGR043C"	1.11253988776427
"1269"	"YGR044C"	0.468323380328862
"1270"	"YGR045C"	-0.356769883220311
"1271"	"YGR049W"	0.134598273412882
"1272"	"YGR050C"	-0.24964270971969
"1273"	"YGR051C"	0.0245168224507539
"1274"	"YGR053C"	-0.126110251701434
"1275"	"YGR055W"	1.50821653170846
"1276"	"YGR058W"	-1.11300551245993
"1277"	"YGR059W"	-2.62553165776907
"1278"	"YGR061C"	0.724989021129564
"1279"	"YGR066C"	0.165244494651612
"1280"	"YGR067C"	0.161347160871606
"1281"	"YGR068C"	0.289619984509344
"1282"	"YGR069W"	0.957759319085133
"1283"	"YGR070W"	1.23253413587117
"1284"	"YGR071C"	-0.250104939041056
"1285"	"YGR072W"	0.259247202762246
"1286"	"YGR077C"	0.217587649345511
"1287"	"YGR078C"	-1.15326143802949
"1288"	"YGR079W"	-0.0808484020173777
"1289"	"YGR080W"	-0.348301244271852
"1290"	"YGR084C"	0.260478094841939
"1291"	"YGR085C"	-0.224167850220932
"1292"	"YGR086C"	-0.108519856562953
"1293"	"YGR087C"	1.14535263749338
"1294"	"YGR088W"	0.291201428451582
"1295"	"YGR089W"	1.15548158970818
"1296"	"YGR092W"	-3.1461959401985
"1297"	"YGR093W"	0.847833897994081
"1298"	"YGR096W"	0.333276805325028
"1299"	"YGR097W"	0.612901410788591
"1300"	"YGR100W"	0.261223446804622
"1301"	"YGR101W"	1.0136373452078
"1302"	"YGR105W"	1.95387940854559
"1303"	"YGR106C"	0.824454028485902
"1304"	"YGR107W"	0.0983233078845909
"1305"	"YGR108W"	0.114959001779895
"1306"	"YGR109C"	-0.384322826161243
"1307"	"YGR111W"	-0.0487912321911769
"1308"	"YGR117C"	0.00900874718181538
"1309"	"YGR118W"	-0.315983487293421
"1310"	"YGR121C"	0.0570880206210023
"1311"	"YGR122C-A"	0.47424088798282
"1312"	"YGR122W"	2.50587439767962
"1313"	"YGR123C"	0.674554346255169
"1314"	"YGR125W"	0.158735895324998
"1315"	"YGR126W"	-0.0696123039546368
"1316"	"YGR127W"	0.0265002235630228
"1317"	"YGR129W"	0.0714420362288334
"1318"	"YGR130C"	-0.450733931366449
"1319"	"YGR131W"	0.253528017924424
"1320"	"YGR133W"	0.471555091885901
"1321"	"YGR134W"	-0.654519741670749
"1322"	"YGR136W"	0.530935638442617
"1323"	"YGR137W"	-0.00139752099906312
"1324"	"YGR141W"	-0.190520341057431
"1325"	"YGR142W"	-0.241910051432399
"1326"	"YGR143W"	-0.0644333330253852
"1327"	"YGR144W"	-0.107401478352801
"1328"	"YGR146C"	-0.130179334641425
"1329"	"YGR148C"	0.50474856645722
"1330"	"YGR149W"	1.03131301123181
"1331"	"YGR151C"	0.0420369404787852
"1332"	"YGR152C"	-0.113888838076126
"1333"	"YGR153W"	1.02579261370124
"1334"	"YGR157W"	0.3386388198082
"1335"	"YGR163W"	-0.526248656481833
"1336"	"YGR164W"	-0.014787523558377
"1337"	"YGR168C"	-0.314906755993614
