"gene"	"AcetoSyringone"
"1340"	"YGR164W"	-2.43140977745118
"1341"	"YGR168C"	-0.333748952188502
"1342"	"YGR169C"	0.202856566421365
"1343"	"YGR170W"	1.27447106113646
"1344"	"YGR174C"	0.292207245166773
"1345"	"YGR177C"	-0.0543303905427118
"1346"	"YGR178C"	0.162692608473182
"1347"	"YGR181W"	0.705133730922149
"1348"	"YGR182C"	0.979702617586173
"1349"	"YGR183C"	1.02908115982666
"1350"	"YGR184C"	2.72199091895396
"1351"	"YGR187C"	0.0131083033397583
"1352"	"YGR188C"	0.0992429048424754
"1353"	"YGR189C"	0.428793751596964
"1354"	"YGR192C"	0.348727127677255
"1355"	"YGR193C"	-0.612498418016421
"1356"	"YGR194C"	-0.242458121152245
"1357"	"YGR197C"	-0.128636633049722
"1358"	"YGR199W"	-0.104345702390998
"1359"	"YGR200C"	0.49312640433998
"1360"	"YGR201C"	-0.0246175252285164
"1361"	"YGR202C"	-0.0393085407267225
"1362"	"YGR203W"	-0.475488508216142
"1363"	"YGR205W"	-0.134660107737825
"1364"	"YGR206W"	-0.791444619095212
"1365"	"YGR207C"	-0.0142543443588483
"1366"	"YGR208W"	1.71889095696257
"1367"	"YGR209C"	-0.448584935903223
"1368"	"YGR210C"	-0.571842380739557
"1369"	"YGR212W"	0.278322102852378
"1370"	"YGR213C"	-0.802072259924367
"1371"	"YGR214W"	0.230398502530558
"1372"	"YGR221C"	-0.254330534296439
"1373"	"YGR223C"	-0.170765339518926
"1374"	"YGR224W"	-1.01325074062637
"1375"	"YGR225W"	-0.445217240577887
"1376"	"YGR226C"	0.0817599836614665
"1377"	"YGR227W"	1.18489022242013
"1378"	"YGR228W"	0.36100863099411
"1379"	"YGR229C"	0.293004976338889
"1380"	"YGR230W"	0.247488217385093
"1381"	"YGR232W"	-0.547689212075083
"1382"	"YGR233C"	0.194640539437213
"1383"	"YGR235C"	-0.641896803709823
"1384"	"YGR236C"	-0.346798915078704
"1385"	"YGR237C"	0.0939087143698136
"1386"	"YGR238C"	0.199724161033911
"1387"	"YGR239C"	0.00378417089732456
"1388"	"YGR241C"	-0.00607717459132458
"1389"	"YGR242W"	-0.513285177309214
"1390"	"YGR243W"	1.69817865869673
"1391"	"YGR244C"	0.0528575591854323
"1392"	"YGR247W"	-0.140822369056221
"1393"	"YGR249W"	0.662244242143912
"1394"	"YGR250C"	-0.48101697908864
"1395"	"YGR256W"	0.0573181073830378
"1396"	"YGR259C"	-0.507217883293515
"1397"	"YGR260W"	-0.426073851060924
"1398"	"YGR263C"	0.852451948234937
"1399"	"YGR266W"	-0.0691756217290413
"1400"	"YGR268C"	-0.308013890907785
"1401"	"YGR271W"	0.00121557863067637
"1402"	"YGR273C"	-0.0621800232926058
"1403"	"YGR275W"	0.0446713652903642
"1404"	"YGR276C"	-0.135539376530388
"1405"	"YGR279C"	-0.468480481712845
"1406"	"YGR281W"	0.511121355045963
"1407"	"YGR283C"	-0.753480547242593
"1408"	"YGR284C"	0.107937460991861
"1409"	"YGR287C"	-0.00228761417755218
"1410"	"YGR288W"	-0.866756218716177
"1411"	"YGR289C"	0.350214191688653
"1412"	"YGR291C"	-0.81442949576574
"1413"	"YGR292W"	0.0339552151942862
"1414"	"YGR295C"	-0.363555100605657
"1415"	"YHL002W"	0.56876380403624
"1416"	"YHL003C"	-0.892108875529176
"1417"	"YHL005C"	-1.66483058217086
"1418"	"YHL006C"	-0.517788820394016
"1419"	"YHL008C"	-0.280844171331417
"1420"	"YHL009C"	0.465535028809976
"1421"	"YHL010C"	0.0274752107540948
"1422"	"YHL012W"	0.366901920374392
"1423"	"YHL013C"	0.190763007009521
"1424"	"YHL014C"	-0.370304356529538
"1425"	"YHL016C"	-0.116642990500332
"1426"	"YHL017W"	-0.151512222814697
"1427"	"YHL019C"	-0.228823651393248
"1428"	"YHL020C"	0.203805608267946
"1429"	"YHL021C"	-0.548282869465798
"1430"	"YHL022C"	-0.216481249218958
"1431"	"YHL024W"	-0.0299697485823429
"1432"	"YHL025W"	-2.20436759552981
"1433"	"YHL026C"	0.601400361041594
"1434"	"YHL027W"	0.25382744842824
"1435"	"YHL028W"	-0.794749834769359
"1436"	"YHL029C"	0.226706476698188
"1437"	"YHL030W"	-0.478993258742222
"1438"	"YHL031C"	-3.02891753921978
"1439"	"YHL032C"	-2.34282255992383
"1440"	"YHL033C"	2.24676740062024
"1441"	"YHL034C"	-0.280529155552989
"1442"	"YHL035C"	-0.268017293894628
"1443"	"YHL036W"	-0.519073467830343
"1444"	"YHL039W"	-0.916740346252879
"1445"	"YHL040C"	-0.671348977402033
"1446"	"YHL043W"	-1.45071579878412
"1447"	"YHL045W"	0.0322297927848033
"1448"	"YHL047C"	-0.525929307583257
"1449"	"YHR001W-A"	0.499395343947397
"1450"	"YHR003C"	0.352266634848343
"1451"	"YHR004C"	2.34842316385441
"1452"	"YHR006W"	-0.384629292288182
"1453"	"YHR009C"	-0.578243493018179
"1454"	"YHR014W"	-0.589019386450281
"1455"	"YHR016C"	0.234359374245037
"1456"	"YHR017W"	0.22359783709223
"1457"	"YHR018C"	3.33343577227712
"1458"	"YHR021C"	1.78945576596245
"1459"	"YHR021W-A"	0.0443468328179456
"1460"	"YHR022C"	-0.025770737475057
"1461"	"YHR025W"	0.583065857471551
"1462"	"YHR028C"	-0.100712632726448
"1463"	"YHR031C"	-0.52496896235973
"1464"	"YHR032W"	0.191529549198016
"1465"	"YHR033W"	-0.173947381585148
"1466"	"YHR034C"	-0.31419034873139
"1467"	"YHR035W"	0.277107363451353
"1468"	"YHR037W"	-0.0394485791171958
"1469"	"YHR039C"	0.102051668786282
"1470"	"YHR041C"	-1.8747686423008
"1471"	"YHR043C"	-0.326052886711067
"1472"	"YHR044C"	0.00899298971279561
"1473"	"YHR045W"	0.121264247879794
"1474"	"YHR047C"	0.0647690988191614
"1475"	"YHR049C-A"	0.22189022627728
"1476"	"YHR049W"	0.730945292882629
"1477"	"YHR057C"	0.401630620188766
"1478"	"YHR061C"	-0.143464496637347
"1479"	"YHR066W"	-0.18302205435761
"1480"	"YHR067W"	0.348770211088673
"1481"	"YHR073W"	0.709298395622787
"1482"	"YHR075C"	0.104550226301882
"1483"	"YHR076W"	0.913962247472604
"1484"	"YHR077C"	0.50800471777039
"1485"	"YHR078W"	-0.572049707052053
"1486"	"YHR079C-B"	0.403526584952948
"1487"	"YHR079C"	-1.08334816736989
"1488"	"YHR080C"	-0.231014863836427
"1489"	"YHR081W"	1.09394968535751
"1490"	"YHR082C"	0.487836232897075
"1491"	"YHR087W"	0.756405853693976
"1492"	"YHR092C"	0.243239170595147
"1493"	"YHR093W"	-0.257454011622329
"1494"	"YHR094C"	-0.398390860829346
"1495"	"YHR095W"	-0.423128512966016
"1496"	"YHR096C"	-0.292086509631483
"1497"	"YHR097C"	0.327783491273552
"1498"	"YHR103W"	-0.0506643389018861
"1499"	"YHR104W"	-0.200762998614066
"1500"	"YHR105W"	0.222883165041696
"1501"	"YHR106W"	0.279953821873052
"1502"	"YHR108W"	-0.576595356629834
"1503"	"YHR109W"	0.0751448429546998
"1504"	"YHR110W"	-0.148767713944806
"1505"	"YHR111W"	1.96421887657526
"1506"	"YHR112C"	-0.401876049330056
"1507"	"YHR113W"	0.0735429675536153
"1508"	"YHR114W"	-0.100965897802204
"1509"	"YHR115C"	-0.215523076495856
"1510"	"YHR116W"	0.348107205571027
"1511"	"YHR121W"	0.321202896296775
"1512"	"YHR123W"	0.00969086688397024
"1513"	"YHR124W"	-0.124582064832332
"1514"	"YHR125W"	-0.084648951826246
"1515"	"YHR126C"	0.557866554561453
"1516"	"YHR127W"	0.145233521052585
"1517"	"YHR129C"	-0.361410277701489
"1518"	"YHR130C"	0.522766581808439
"1519"	"YHR131C"	0.248256980904501
"1520"	"YHR132C"	0.267855109919074
"1521"	"YHR132W-A"	0.230915148171422
"1522"	"YHR133C"	0.00504237086921615
"1523"	"YHR134W"	0.657591634491729
"1524"	"YHR135C"	0.187807095841191
"1525"	"YHR136C"	-0.0473875290545434
"1526"	"YHR137W"	0.175627990238936
"1527"	"YHR138C"	0.26359888166807
"1528"	"YHR139C-A"	0.541354679701738
"1529"	"YHR139C"	-0.035865776854331
"1530"	"YHR140W"	0.480366520378454
"1531"	"YHR142W"	0.522757992963863
"1532"	"YHR143W"	0.0119413411875916
"1533"	"YHR150W"	-0.228223559994153
"1534"	"YHR151C"	-0.183567269810126
"1535"	"YHR153C"	-0.00447367147626926
"1536"	"YHR155W"	-0.387602067017656
"1537"	"YHR156C"	0.0365355487301726
"1538"	"YHR157W"	1.020397017166
"1539"	"YHR158C"	0.854487394918535
"1540"	"YHR161C"	-0.495408727998404
"1541"	"YHR162W"	-0.105686909147287
"1542"	"YHR163W"	0.216427668513929
"1543"	"YHR167W"	-0.837076519892201
"1544"	"YHR171W"	0.157493812730207
"1545"	"YHR178W"	-0.694059315060325
"1546"	"YHR179W"	0.315885305006207
"1547"	"YHR180W"	-0.635168027245075
"1548"	"YHR181W"	-0.0720807516872942
"1549"	"YHR182W"	-0.228360226374167
"1550"	"YHR184W"	-0.208360684626837
"1551"	"YHR185C"	-0.207365066535843
"1552"	"YHR189W"	0.304054740673264
"1553"	"YHR191C"	-0.969104491415111
"1554"	"YHR193C"	0.119726472329889
"1555"	"YHR195W"	-0.13261637321273
"1556"	"YHR198C"	-0.250136909589017
"1557"	"YHR199C"	-0.625869623165643
"1558"	"YHR200W"	0.0841588811741557
"1559"	"YHR202W"	-0.424900728693578
"1560"	"YHR206W"	0.0491606036169341
"1561"	"YHR207C"	-0.0568309805957761
"1562"	"YHR209W"	-0.294204551732339
"1563"	"YHR210C"	-0.234867033434347
"1564"	"YIL001W"	-0.091775478176006
"1565"	"YIL005W"	-0.287045494066718
"1566"	"YIL006W"	0.0782745213130078
"1567"	"YIL007C"	-0.72093577339268
"1568"	"YIL008W"	-0.131347595276902
"1569"	"YIL009C-A"	1.28900077766796
"1570"	"YIL009W"	0.148105097192898
"1571"	"YIL010W"	-0.318845673051725
"1572"	"YIL012W"	0.569481116641898
"1573"	"YIL013C"	0.0705938428451197
"1574"	"YIL014W"	1.89696375332768
"1575"	"YIL015C-A"	0.0383715514183973
"1576"	"YIL016W"	-0.387957380460591
"1577"	"YIL020C"	3.00297812844642
"1578"	"YIL023C"	-0.0137538725611942
"1579"	"YIL024C"	0.34075185222396
"1580"	"YIL025C"	0.532635202252397
"1581"	"YIL027C"	0.27463052795379
"1582"	"YIL028W"	0.0641634841394417
"1583"	"YIL030C"	0.516507375951331
"1584"	"YIL035C"	1.89696375332768
"1585"	"YIL036W"	0.0102243578034465
"1586"	"YIL037C"	0.43159758866529
"1587"	"YIL039W"	0.457550510867875
"1588"	"YIL040W"	-0.0298911528842938
"1589"	"YIL041W"	-0.704846033544361
"1590"	"YIL042C"	-0.339026787967748
"1591"	"YIL043C"	0.028347897688958
"1592"	"YIL044C"	-0.237643458567234
"1593"	"YIL045W"	0.498311375277454
"1594"	"YIL050W"	0.165148685727224
"1595"	"YIL053W"	0.925272238005496
"1596"	"YIL054W"	0.87848604065754
"1597"	"YIL055C"	-0.120893920580382
"1598"	"YIL056W"	0.189787189048963
"1599"	"YIL057C"	-0.0580488296068511
"1600"	"YIL058W"	-0.267836362516456
"1601"	"YIL059C"	0.257509180903022
"1602"	"YIL060W"	0.227944085384707
"1603"	"YIL064W"	0.285896527139435
"1604"	"YIL065C"	0.270638232894559
"1605"	"YIL066C"	-0.28441271547072
"1606"	"YIL067C"	0.468758433431981
"1607"	"YIL072W"	0.0922241805399702
"1608"	"YIL073C"	0.288657709704775
"1609"	"YIL074C"	-0.236603176470389
"1610"	"YIL076W"	0.0948182799673702
"1611"	"YIL079C"	0.331138879777482
"1612"	"YIL085C"	0.192215048226731
"1613"	"YIL086C"	0.142972481075079
"1614"	"YIL087C"	0.112079150655001
"1615"	"YIL088C"	-0.00408748709651413
"1616"	"YIL089W"	0.942974353642157
"1617"	"YIL090W"	0.622303490898825
"1618"	"YIL092W"	-0.303158362105059
"1619"	"YIL094C"	2.96295476996721
"1620"	"YIL095W"	0.419973852939153
"1621"	"YIL096C"	0.390228771892396
"1622"	"YIL097W"	-0.589970218893302
"1623"	"YIL098C"	0.448338471212423
"1624"	"YIL099W"	0.166556140183411
"1625"	"YIL100W"	0.304292817893471
"1626"	"YIL101C"	-0.18563987243597
"1627"	"YIL102C"	0.19933117958792
"1628"	"YIL103W"	0.597258168052292
"1629"	"YIL105C"	0.509038019362275
"1630"	"YIL107C"	0.20063253528205
"1631"	"YIL108W"	0.0455687577241476
"1632"	"YIL110W"	0.921632764032856
"1633"	"YIL111W"	0.344839158930649
"1634"	"YIL112W"	0.8515760169566
"1635"	"YIL113W"	-0.545923096787126
"1636"	"YIL114C"	0.271411930026396
"1637"	"YIL117C"	-0.579211302814823
"1638"	"YIL119C"	-0.0217691511107204
"1639"	"YIL120W"	0.32765127499974
"1640"	"YIL122W"	0.0357894949611603
"1641"	"YIL123W"	0.0524088165178639
"1642"	"YIL124W"	-0.120809864593936
"1643"	"YIL128W"	-1.9877324527767
"1644"	"YIL130W"	0.213639796110442
"1645"	"YIL131C"	0.329768118631766
"1646"	"YIL133C"	0.582732060618572
"1647"	"YIL134W"	-0.817659145517844
"1648"	"YIL135C"	0.765361629809569
"1649"	"YIL136W"	-0.0656793982010813
"1650"	"YIL137C"	0.4132593669923
"1651"	"YIL139C"	-0.186366072462202
"1652"	"YIL140W"	-0.121181307581965
"1653"	"YIL141W"	0.237576599912183
"1654"	"YIL145C"	-0.493119911569105
"1655"	"YIL146C"	-0.277732269181289
"1656"	"YIL148W"	1.33164409457613
"1657"	"YIL149C"	-0.251688043883055
"1658"	"YIL152W"	-2.89704147116811
"1659"	"YIL153W"	-0.773522679806813
"1660"	"YIL155C"	-0.589537553309316
"1661"	"YIL156W"	0.440669477883217
"1662"	"YIL158W"	0.158218789543566
"1663"	"YIL159W"	-0.111207040906866
"1664"	"YIL160C"	-1.79818916126262
"1665"	"YIL161W"	-0.420812962287784
"1666"	"YIL162W"	-0.0549298766044975
"1667"	"YIL164C"	-0.102536214809386
"1668"	"YIL165C"	-0.0956883023010858
"1669"	"YIL167W"	-0.336865701356902
"1670"	"YIL168W"	-0.305378817069413
"1671"	"YIL170W"	0.0928151230809698
"1672"	"YIL173W"	-0.0157096618448763
"1673"	"YIR001C"	-0.348526983834942
"1674"	"YIR002C"	-0.339881224947332
"1675"	"YIR003W"	-0.241261009946856
"1676"	"YIR005W"	0.499844804911615
"1677"	"YIR007W"	0.278089275760831
"1678"	"YIR013C"	0.0491099614318045
"1679"	"YIR014W"	-0.287448487957391
"1680"	"YIR016W"	-0.0818501785202757
"1681"	"YIR018W"	-0.948129365260339
"1682"	"YIR019C"	0.0575111626137742
"1683"	"YIR020C"	-0.0848269447545492
"1684"	"YIR020W-B"	0.272644899667288
"1685"	"YIR024C"	-0.415059716733563
"1686"	"YIR025W"	0.379685804830015
"1687"	"YIR027C"	-0.74326818433242
"1688"	"YIR028W"	0.235580071144293
"1689"	"YIR029W"	0.00818269199733146
"1690"	"YIR030C"	-0.0613872083803315
"1691"	"YIR031C"	-0.211985953043052
"1692"	"YIR032C"	-0.342278653467625
"1693"	"YIR033W"	1.44494465708053
"1694"	"YIR035C"	-0.180377877501854
"1695"	"YIR036C"	0.251787474561823
"1696"	"YIR037W"	0.0409830019663233
"1697"	"YIR038C"	-0.520615265914626
"1698"	"YIR039C"	0.0913117192391189
"1699"	"YIR043C"	-0.198449524897814
"1700"	"YIR044C"	0.131237408348484
"1701"	"YJL004C"	-1.08281439175554
"1702"	"YJL007C"	-0.538362564794876
"1703"	"YJL013C"	0.711991336102238
"1704"	"YJL016W"	0.170507272626215
"1705"	"YJL020C"	-0.432470305260802
"1706"	"YJL021C"	0.274248528353454
"1707"	"YJL024C"	0.0414486876012928
"1708"	"YJL028W"	-1.53420773109365
"1709"	"YJL030W"	0.531832403990363
"1710"	"YJL036W"	0.90048016222327
"1711"	"YJL037W"	0.0207296845182899
"1712"	"YJL038C"	0.165977420045143
"1713"	"YJL042W"	-0.124056502011122
"1714"	"YJL043W"	-0.394956059687571
"1715"	"YJL044C"	0.130001737379393
"1716"	"YJL045W"	0.172609666888251
"1717"	"YJL046W"	2.39781028794554
"1718"	"YJL047C"	0.2503288831262
"1719"	"YJL048C"	0.304508219644987
"1720"	"YJL049W"	-0.0138629289725479
"1721"	"YJL051W"	0.00550370509090851
"1722"	"YJL055W"	-0.109295737556735
"1723"	"YJL057C"	-0.210173945037545
"1724"	"YJL058C"	0.373274660459761
"1725"	"YJL060W"	0.141524515819699
"1726"	"YJL062W"	0.596908820779681
"1727"	"YJL065C"	-1.39272323138543
"1728"	"YJL067W"	0.161261429903805
"1729"	"YJL068C"	0.0982040353251991
"1730"	"YJL070C"	0.0287675070512855
"1731"	"YJL071W"	3.19537979808294
"1732"	"YJL073W"	-1.1301120947488
"1733"	"YJL077C"	-0.712937708173047
"1734"	"YJL079C"	0.151551011636337
"1735"	"YJL082W"	0.0289780995303564
"1736"	"YJL083W"	0.204692406629387
"1737"	"YJL084C"	-0.0915718511750388
"1738"	"YJL089W"	0.194106731052138
"1739"	"YJL092W"	0.452039042322405
"1740"	"YJL093C"	-0.0431120919978563
"1741"	"YJL094C"	-0.298332093225256
"1742"	"YJL095W"	-0.584960088745581
"1743"	"YJL098W"	-0.48323474918255
"1744"	"YJL099W"	-0.45611975121841
"1745"	"YJL100W"	0.0767599268256703
"1746"	"YJL101C"	0.408501284430323
"1747"	"YJL103C"	0.177020427346951
"1748"	"YJL105W"	-0.489537002013881
"1749"	"YJL106W"	-0.0845781416337825
"1750"	"YJL107C"	0.188454716075812
"1751"	"YJL108C"	-0.0916792885654501
"1752"	"YJL110C"	-0.886988975789984
"1753"	"YJL112W"	0.200661383120346
"1754"	"YJL115W"	-0.286362349494853
"1755"	"YJL116C"	8.54477790599634e-05
"1756"	"YJL117W"	-0.0377956662731194
"1757"	"YJL119C"	0.623222481865254
"1758"	"YJL120W"	2.96198220547505
"1759"	"YJL122W"	-0.451154221653848
"1760"	"YJL123C"	-0.458194273719765
"1761"	"YJL124C"	-0.240712880067677
"1762"	"YJL128C"	0.85851584576002
"1763"	"YJL130C"	1.39646997765707
"1764"	"YJL132W"	0.422888673613843
"1765"	"YJL133W"	-0.268067289530507
"1766"	"YJL134W"	-0.267186939906832
"1767"	"YJL135W"	-0.32707257112583
"1768"	"YJL136C"	2.34177029175869
"1769"	"YJL137C"	0.0223258951776529
"1770"	"YJL138C"	-0.452848268801891
"1771"	"YJL141C"	0.99764466230589
"1772"	"YJL142C"	0.095669094012264
"1773"	"YJL144W"	-0.622062051002331
"1774"	"YJL145W"	-0.0474133184193566
"1775"	"YJL146W"	-0.275312477992158
"1776"	"YJL148W"	0.188627797677123
"1777"	"YJL149W"	0.0559586974450074
"1778"	"YJL150W"	-0.602068398976381
"1779"	"YJL151C"	0.737149362334198
"1780"	"YJL152W"	-0.0883576506344742
"1781"	"YJL153C"	-0.505443191565462
"1782"	"YJL154C"	-0.213497648012421
"1783"	"YJL155C"	0.0586845983058492
"1784"	"YJL157C"	-0.289362249455377
"1785"	"YJL158C"	-0.255374640468231
"1786"	"YJL160C"	-0.312604375577023
"1787"	"YJL161W"	-0.678811206299369
"1788"	"YJL162C"	-0.27962252246955
"1789"	"YJL163C"	-0.80262446056436
"1790"	"YJL164C"	-0.264219445944863
"1791"	"YJL165C"	0.265671630755669
"1792"	"YJL168C"	-0.456583183428579
"1793"	"YJL169W"	-0.409442521978299
"1794"	"YJL170C"	0.0339376663213755
"1795"	"YJL171C"	0.0807226342375957
"1796"	"YJL172W"	0.200923358282954
"1797"	"YJL175W"	-0.670086980612429
"1798"	"YJL177W"	0.633059449655759
"1799"	"YJL178C"	0.167736411944527
"1800"	"YJL181W"	0.167480639873698
"1801"	"YJL182C"	0.224219507545044
"1802"	"YJL185C"	-0.24422332947022
"1803"	"YJL186W"	0.0235576425156709
"1804"	"YJL187C"	0.190088429085859
"1805"	"YJL190C"	0.091694260699801
"1806"	"YJL192C"	-0.311733056510749
"1807"	"YJL193W"	-0.526161211868976
"1808"	"YJL196C"	0.160218028817743
"1809"	"YJL197W"	-0.0869902332967697
"1810"	"YJL198W"	-0.167859463762417
"1811"	"YJL199C"	0.0239097794004017
"1812"	"YJL201W"	-0.316746960392882
"1813"	"YJL204C"	2.89310383918482
"1814"	"YJL206C-A"	-0.244614423021638
"1815"	"YJL206C"	-0.242592009203595
"1816"	"YJL207C"	-1.27769488289565
"1817"	"YJL208C"	-0.9889574599835
"1818"	"YJL210W"	-0.923671673744492
"1819"	"YJL211C"	-0.362275979126403
"1820"	"YJL212C"	-0.00172675328145148
"1821"	"YJL213W"	-0.0131986584112502
"1822"	"YJL214W"	-0.565450713608392
"1823"	"YJL215C"	-0.571074172066906
"1824"	"YJL216C"	-0.574245779588708
"1825"	"YJL217W"	-0.290290435501083
"1826"	"YJL218W"	-0.331445334848096
"1827"	"YJR001W"	-0.194198151281273
"1828"	"YJR003C"	1.14039757942027
"1829"	"YJR005W"	0.299287826824499
"1830"	"YJR008W"	0.212139936142075
"1831"	"YJR009C"	0.1813674272697
"1832"	"YJR010W"	-0.193544788744654
"1833"	"YJR014W"	-1.2960112296006
"1834"	"YJR015W"	-0.240354905405343
"1835"	"YJR019C"	0.0238662973395964
"1836"	"YJR020W"	1.84534614747102
"1837"	"YJR026W"	-0.164027006630732
"1838"	"YJR031C"	0.136385064940668
"1839"	"YJR033C"	0.650883093999723
"1840"	"YJR036C"	-1.47920866189656
"1841"	"YJR037W"	0.334898489780523
"1842"	"YJR038C"	0.299031496192688
"1843"	"YJR039W"	-0.111684481260983
"1844"	"YJR040W"	-0.979656106466419
"1845"	"YJR043C"	-0.769156918037836
"1846"	"YJR044C"	0.424326340907191
"1847"	"YJR047C"	0.44365300379359
"1848"	"YJR050W"	-1.59809859383942
"1849"	"YJR051W"	0.531609872440894
"1850"	"YJR052W"	0.0872097040406781
"1851"	"YJR053W"	0.437682504095553
"1852"	"YJR054W"	0.596844013090286
"1853"	"YJR058C"	-0.184064699958998
"1854"	"YJR059W"	1.15184313887931
"1855"	"YJR060W"	-0.0130836631846457
"1856"	"YJR061W"	-0.213701165988548
"1857"	"YJR062C"	-0.44281222912166
"1858"	"YJR066W"	0.624337820003784
"1859"	"YJR069C"	-0.0210773123569045
"1860"	"YJR073C"	0.0654398539745185
"1861"	"YJR075W"	-0.0607221325458065
"1862"	"YJR077C"	0.94381325874124
"1863"	"YJR080C"	-0.244883175129416
"1864"	"YJR083C"	-0.142614136637331
"1865"	"YJR087W"	-0.757422606519755
"1866"	"YJR088C"	0.0609488160898623
"1867"	"YJR090C"	0.32332849401326
"1868"	"YJR091C"	-0.348649053946541
"1869"	"YJR092W"	-0.609201400561067
"1870"	"YJR094C"	-0.348519605694514
"1871"	"YJR094W-A"	-0.199522814073392
"1872"	"YJR096W"	-0.164377922287177
"1873"	"YJR097W"	0.222436731549569
"1874"	"YJR098C"	-0.643584825642182
"1875"	"YJR099W"	-0.5351899361572
"1876"	"YJR100C"	-0.653522319992495
"1877"	"YJR103W"	0.0986712364747514
"1878"	"YJR106W"	0.171324527409155
"1879"	"YJR108W"	-0.0620393048586868
"1880"	"YJR109C"	2.07299374246976
"1881"	"YJR110W"	0.00829205965156438
"1882"	"YJR111C"	0.271366072595589
"1883"	"YJR115W"	0.065706526069791
"1884"	"YJR116W"	-0.505248053320266
"1885"	"YJR117W"	0.514564682151568
"1886"	"YJR118C"	1.5738690816027
"1887"	"YJR119C"	-0.209409401762458
"1888"	"YJR120W"	-1.02490438771483
"1889"	"YJR126C"	-0.17106599229154
"1890"	"YJR127C"	0.251983151067694
"1891"	"YJR128W"	-0.632939575674092
"1892"	"YJR129C"	-0.0131385781610893
"1893"	"YJR130C"	-0.227048971196799
"1894"	"YJR131W"	-0.188293572012479
"1895"	"YJR133W"	-0.642219725793302
"1896"	"YJR134C"	0.29327857515951
"1897"	"YJR135C"	-1.21311357382277
"1898"	"YJR137C"	-0.408623122654093
"1899"	"YJR139C"	-0.0977874644799607
"1900"	"YJR140C"	-2.9784551511838
"1901"	"YJR142W"	-0.125060677277811
"1902"	"YJR145C"	-0.531969881617433
"1903"	"YJR146W"	-0.290449169171593
"1904"	"YJR147W"	-0.116782412408272
"1905"	"YJR148W"	-0.198595493845088
"1906"	"YJR149W"	-0.00117045759754371
"1907"	"YJR150C"	-0.607972724814279
"1908"	"YJR152W"	-0.119422678609051
"1909"	"YJR154W"	0.10769031549269
"1910"	"YKL001C"	0.578083084222816
"1911"	"YKL005C"	0.892387337572114
"1912"	"YKL006W"	-0.838320687765566
"1913"	"YKL007W"	0.102083769609725
"1914"	"YKL008C"	-0.206576215629978
"1915"	"YKL010C"	0.419765393785761
"1916"	"YKL015W"	-0.0232015876703738
"1917"	"YKL017C"	0.0984822734860802
"1918"	"YKL020C"	0.280814315858024
"1919"	"YKL023W"	0.957833892974421
"1920"	"YKL027W"	0.432116704180969
"1921"	"YKL029C"	-0.293363182892266
"1922"	"YKL030W"	-0.381760091738525
"1923"	"YKL032C"	0.188894597415534
"1924"	"YKL033W-A"	0.0218704247212492
"1925"	"YKL038W"	0.227840456452837
"1926"	"YKL039W"	-0.573029738087436
"1927"	"YKL040C"	0.804462424173285
"1928"	"YKL044W"	-0.237498407233984
"1929"	"YKL046C"	1.4741206312909
"1930"	"YKL047W"	-0.914584158613053
"1931"	"YKL048C"	1.24031925997807
"1932"	"YKL050C"	1.14492415748142
"1933"	"YKL051W"	-0.418813543362334
"1934"	"YKL053C-A"	1.12910959366347
"1935"	"YKL053W"	0.181366871297109
"1936"	"YKL055C"	-0.00462277279112248
"1937"	"YKL057C"	1.70675692923376
"1938"	"YKL061W"	0.305318748213454
"1939"	"YKL062W"	0.353671462800054
"1940"	"YKL063C"	0.34085102334176
"1941"	"YKL064W"	-0.0484443944140984
"1942"	"YKL065C"	0.43527802509403
"1943"	"YKL066W"	0.189604103158441
"1944"	"YKL067W"	0.10251845854731
"1945"	"YKL068W"	-0.470580758610715
"1946"	"YKL070W"	0.14028079566316
"1947"	"YKL071W"	-0.0975417263547585
"1948"	"YKL072W"	0.08368727790585
"1949"	"YKL074C"	0.776219804422008
"1950"	"YKL075C"	-0.809965464123098
"1951"	"YKL076C"	-0.054280566510834
"1952"	"YKL077W"	-0.226895864218307
"1953"	"YKL079W"	0.805969385421681
"1954"	"YKL081W"	1.26213721899402
"1955"	"YKL085W"	0.425222318864193
"1956"	"YKL086W"	0.366842614545367
"1957"	"YKL090W"	-0.486829569413729
"1958"	"YKL091C"	0.625605380905261
"1959"	"YKL092C"	-1.19654968417849
"1960"	"YKL093W"	-0.616524704374833
"1961"	"YKL094W"	0.43418332015732
"1962"	"YKL096W-A"	-0.185812154294643
"1963"	"YKL096W"	0.327143273171074
"1964"	"YKL098W"	-0.0279221095033751
"1965"	"YKL100C"	0.644671595077072
"1966"	"YKL101W"	-0.164460458224535
"1967"	"YKL102C"	0.152933633179353
"1968"	"YKL103C"	0.515756591363657
"1969"	"YKL105C"	0.186260886811535
"1970"	"YKL106W"	0.0664009220764446
"1971"	"YKL107W"	0.180389572954246
"1972"	"YKL109W"	-0.68344037759619
"1973"	"YKL110C"	0.35143893197268
"1974"	"YKL113C"	-1.81119698267876
"1975"	"YKL114C"	0.405392791985273
"1976"	"YKL116C"	0.0796032215714351
"1977"	"YKL117W"	0.345071404639589
"1978"	"YKL120W"	0.660528541852041
"1979"	"YKL121W"	0.200584605831175
"1980"	"YKL123W"	-0.271691787312538
"1981"	"YKL124W"	2.86401531971782
"1982"	"YKL127W"	1.45992546777878
"1983"	"YKL130C"	0.411227821949015
