"Deletion"	"Inhibitor"	"logFC"	"max_logFC"	"min_logFC"	"largest_logFC_change"	"numb_sig_conditions"
"9719"	"YJL071W"	"4OHAcetophenone"	1.04636795968127	9.07115479259516	-4.31257257167298	13.3837273642681	22
"9720"	"YJL071W"	"AcetoSyringone"	3.19537979808675	9.07115479259516	-4.31257257167298	13.3837273642681	22
"9721"	"YJL071W"	"EMIMCl"	-3.12954138371416	9.07115479259516	-4.31257257167298	13.3837273642681	22
"9722"	"YJL071W"	"CoumaroylAmide"	2.16684857881114	9.07115479259516	-4.31257257167298	13.3837273642681	22
"9723"	"YJL071W"	"VanillicAcid"	1.51985274499423	9.07115479259516	-4.31257257167298	13.3837273642681	22
"9724"	"YJL071W"	"Vanillin"	1.84238831928664	9.07115479259516	-4.31257257167298	13.3837273642681	22
"9725"	"YJL071W"	"4OHBenzaldehyde"	0.766583181052219	9.07115479259516	-4.31257257167298	13.3837273642681	22
"9726"	"YJL071W"	"FeruloylAmide"	3.0298944652994	9.07115479259516	-4.31257257167298	13.3837273642681	22
"9727"	"YJL071W"	"BMIMCl"	-2.52971485650763	9.07115479259516	-4.31257257167298	13.3837273642681	22
"9728"	"YJL071W"	"22Dipyridyl"	-4.31257257167298	9.07115479259516	-4.31257257167298	13.3837273642681	22
"9729"	"YJL071W"	"NAO"	1.95238052089752	9.07115479259516	-4.31257257167298	13.3837273642681	22
"9730"	"YJL071W"	"CinnamicAcid"	0.623012164657991	9.07115479259516	-4.31257257167298	13.3837273642681	22
"9731"	"YJL071W"	"EtOH"	1.19715670813515	9.07115479259516	-4.31257257167298	13.3837273642681	22
"9732"	"YJL071W"	"CV"	9.07115479259516	9.07115479259516	-4.31257257167298	13.3837273642681	22
"9733"	"YJL073W"	"EtOH"	0.531372603671488	0.554927423373461	-1.13011209474664	1.6850395181201	10
"9734"	"YJL073W"	"26Dimethylpyrazine"	0.554927423373461	0.554927423373461	-1.13011209474664	1.6850395181201	10
"9735"	"YJL073W"	"CoumaricAcid"	-0.529022431537002	0.554927423373461	-1.13011209474664	1.6850395181201	10
"9736"	"YJL073W"	"EMIMCl"	-0.439545312184334	0.554927423373461	-1.13011209474664	1.6850395181201	10
"9737"	"YJL073W"	"FerulicAcid"	-0.966882746185214	0.554927423373461	-1.13011209474664	1.6850395181201	10
"9738"	"YJL073W"	"Acetovanillone"	-0.89522271055274	0.554927423373461	-1.13011209474664	1.6850395181201	10
"9739"	"YJL073W"	"AcetoSyringone"	-1.13011209474664	0.554927423373461	-1.13011209474664	1.6850395181201	10
"9740"	"YJL073W"	"MBO"	-0.742385547433303	0.554927423373461	-1.13011209474664	1.6850395181201	10
"9741"	"YJL073W"	"4OHAcetophenone"	-0.871433564494598	0.554927423373461	-1.13011209474664	1.6850395181201	10
"9742"	"YJL073W"	"Syringaldehyde"	0.317737939416087	0.554927423373461	-1.13011209474664	1.6850395181201	10
"9743"	"YJL077C"	"Acetovanillone"	-0.638019273333704	1.25842564926279	-0.866003390243385	2.12442903950618	8
"9744"	"YJL077C"	"EtOH"	1.25842564926279	1.25842564926279	-0.866003390243385	2.12442903950618	8
"9745"	"YJL077C"	"AzelaicAcid"	-0.606095101950553	1.25842564926279	-0.866003390243385	2.12442903950618	8
"9746"	"YJL077C"	"FerulicAcid"	-0.866003390243385	1.25842564926279	-0.866003390243385	2.12442903950618	8
"9747"	"YJL077C"	"AcetoSyringone"	-0.712937708173004	1.25842564926279	-0.866003390243385	2.12442903950618	8
"9748"	"YJL077C"	"Syringaldehyde"	0.694040642665092	1.25842564926279	-0.866003390243385	2.12442903950618	8
"9749"	"YJL077C"	"SyringicAcid"	0.58357744807023	1.25842564926279	-0.866003390243385	2.12442903950618	8
"9750"	"YJL077C"	"EMIMCl"	-0.771340943146561	1.25842564926279	-0.866003390243385	2.12442903950618	8
"9751"	"YJL079C"	"EtOH"	-0.430050746445316	0.376641717509703	-0.526734876994809	0.903376594504512	3
"9752"	"YJL079C"	"MBO"	0.376641717509703	0.376641717509703	-0.526734876994809	0.903376594504512	3
"9753"	"YJL079C"	"26Dimethylpyrazine"	-0.526734876994809	0.376641717509703	-0.526734876994809	0.903376594504512	3
"9754"	"YJL082W"	"NAO"	-1.10202284228533	0.827151320496383	-2.65453992031692	3.4816912408133	9
"9755"	"YJL082W"	"CoumaroylAmide"	0.399022536651341	0.827151320496383	-2.65453992031692	3.4816912408133	9
"9756"	"YJL082W"	"Vanillin"	0.32452138508619	0.827151320496383	-2.65453992031692	3.4816912408133	9
"9757"	"YJL082W"	"EMIMCl"	-0.472363817576756	0.827151320496383	-2.65453992031692	3.4816912408133	9
"9758"	"YJL082W"	"CV"	-2.65453992031692	0.827151320496383	-2.65453992031692	3.4816912408133	9
"9759"	"YJL082W"	"EtOH"	0.827151320496383	0.827151320496383	-2.65453992031692	3.4816912408133	9
"9760"	"YJL082W"	"FerulicAcid"	-0.353784873835938	0.827151320496383	-2.65453992031692	3.4816912408133	9
"9761"	"YJL082W"	"GVL"	0.73423408064283	0.827151320496383	-2.65453992031692	3.4816912408133	9
"9762"	"YJL082W"	"AzelaicAcid"	-0.381821107235639	0.827151320496383	-2.65453992031692	3.4816912408133	9
"9763"	"YJL083W"	"MBO"	0.410129960626656	0.410129960626656	-0.601634249772382	1.01176421039904	7
"9764"	"YJL083W"	"26Dimethylpyrazine"	-0.568805394544378	0.410129960626656	-0.601634249772382	1.01176421039904	7
"9765"	"YJL083W"	"Syringaldehyde"	-0.390981932007299	0.410129960626656	-0.601634249772382	1.01176421039904	7
"9766"	"YJL083W"	"CoumaroylAmide"	-0.375457106770264	0.410129960626656	-0.601634249772382	1.01176421039904	7
"9767"	"YJL083W"	"Furfural"	-0.40802177485715	0.410129960626656	-0.601634249772382	1.01176421039904	7
"9768"	"YJL083W"	"EtOH"	-0.601634249772382	0.410129960626656	-0.601634249772382	1.01176421039904	7
"9769"	"YJL083W"	"FeruloylAmide"	-0.536408254112779	0.410129960626656	-0.601634249772382	1.01176421039904	7
"9770"	"YJL089W"	"26Dimethylpyrazine"	-0.481819495396932	-0.481819495396932	-0.481819495396932	0	1
"9771"	"YJL092W"	"AcetoSyringone"	0.452039042322423	1.02169958928202	-0.988540789959275	2.01024037924129	5
"9772"	"YJL092W"	"CinnamicAcid"	-0.927943657827376	1.02169958928202	-0.988540789959275	2.01024037924129	5
"9773"	"YJL092W"	"CV"	1.02169958928202	1.02169958928202	-0.988540789959275	2.01024037924129	5
"9774"	"YJL092W"	"Methylglyoxal"	-0.988540789959275	1.02169958928202	-0.988540789959275	2.01024037924129	5
"9775"	"YJL092W"	"EtOH"	-0.537505200108746	1.02169958928202	-0.988540789959275	2.01024037924129	5
"9776"	"YJL093C"	"FerulicAcid"	-0.393125294800924	-0.393125294800924	-0.393125294800924	0	1
"9777"	"YJL094C"	"FerulicAcid"	-0.446067441809528	1.00831243550336	-0.446067441809528	1.45437987731289	2
"9778"	"YJL094C"	"CV"	1.00831243550336	1.00831243550336	-0.446067441809528	1.45437987731289	2
"9779"	"YJL095W"	"Acetovanillone"	-0.406606822946973	0.479169288259608	-0.983652200002693	1.4628214882623	6
"9780"	"YJL095W"	"26Dimethylpyrazine"	0.422416417042208	0.479169288259608	-0.983652200002693	1.4628214882623	6
"9781"	"YJL095W"	"AcetoSyringone"	-0.584960088744751	0.479169288259608	-0.983652200002693	1.4628214882623	6
"9782"	"YJL095W"	"FeruloylAmide"	-0.617372116592461	0.479169288259608	-0.983652200002693	1.4628214882623	6
"9783"	"YJL095W"	"FerulicAcid"	-0.983652200002693	0.479169288259608	-0.983652200002693	1.4628214882623	6
"9784"	"YJL095W"	"EtOH"	0.479169288259608	0.479169288259608	-0.983652200002693	1.4628214882623	6
"9785"	"YJL098W"	"Acetovanillone"	-0.739633758144535	0.742938872980926	-1.00015742372968	1.74309629671061	9
"9786"	"YJL098W"	"FerulicAcid"	-0.639031210158171	0.742938872980926	-1.00015742372968	1.74309629671061	9
"9787"	"YJL098W"	"26Dimethylpyrazine"	0.56264850101405	0.742938872980926	-1.00015742372968	1.74309629671061	9
"9788"	"YJL098W"	"AzelaicAcid"	-0.721555585227996	0.742938872980926	-1.00015742372968	1.74309629671061	9
"9789"	"YJL098W"	"SyringicAcid"	0.4634010101893	0.742938872980926	-1.00015742372968	1.74309629671061	9
"9790"	"YJL098W"	"AcetoSyringone"	-0.483234749182598	0.742938872980926	-1.00015742372968	1.74309629671061	9
"9791"	"YJL098W"	"EtOH"	0.742938872980926	0.742938872980926	-1.00015742372968	1.74309629671061	9
"9792"	"YJL098W"	"Syringaldehyde"	0.672262795115322	0.742938872980926	-1.00015742372968	1.74309629671061	9
"9793"	"YJL098W"	"EMIMCl"	-1.00015742372968	0.742938872980926	-1.00015742372968	1.74309629671061	9
"9794"	"YJL101C"	"MBO"	-1.80015571806057	1.68053248180538	-5.74216331396033	7.42269579576571	11
"9795"	"YJL101C"	"FeruloylAmide"	1.53471889440485	1.68053248180538	-5.74216331396033	7.42269579576571	11
"9796"	"YJL101C"	"VanillicAcid"	-1.25808675354228	1.68053248180538	-5.74216331396033	7.42269579576571	11
"9797"	"YJL101C"	"NAO"	1.17752854059277	1.68053248180538	-5.74216331396033	7.42269579576571	11
"9798"	"YJL101C"	"22Dipyridyl"	0.833925185327027	1.68053248180538	-5.74216331396033	7.42269579576571	11
"9799"	"YJL101C"	"Methylglyoxal"	-5.74216331396033	1.68053248180538	-5.74216331396033	7.42269579576571	11
"9800"	"YJL101C"	"BMIMCl"	1.00517362446179	1.68053248180538	-5.74216331396033	7.42269579576571	11
"9801"	"YJL101C"	"GVL"	-2.48281709671277	1.68053248180538	-5.74216331396033	7.42269579576571	11
"9802"	"YJL101C"	"AzelaicAcid"	1.68053248180538	1.68053248180538	-5.74216331396033	7.42269579576571	11
"9803"	"YJL101C"	"Furfural"	0.734009212867704	1.68053248180538	-5.74216331396033	7.42269579576571	11
"9804"	"YJL101C"	"Syringaldehyde"	-1.5110672211114	1.68053248180538	-5.74216331396033	7.42269579576571	11
"9805"	"YJL105W"	"EMIMCl"	0.496295713267815	0.839479749278176	-0.489537002013773	1.32901675129195	4
"9806"	"YJL105W"	"FerulicAcid"	0.839479749278176	0.839479749278176	-0.489537002013773	1.32901675129195	4
"9807"	"YJL105W"	"EtOH"	-0.413100455621306	0.839479749278176	-0.489537002013773	1.32901675129195	4
"9808"	"YJL105W"	"AcetoSyringone"	-0.489537002013773	0.839479749278176	-0.489537002013773	1.32901675129195	4
"9809"	"YJL106W"	"FerulicAcid"	-0.577396398039974	0.906971702992624	-0.577396398039974	1.4843681010326	6
"9810"	"YJL106W"	"CV"	0.899706916615194	0.906971702992624	-0.577396398039974	1.4843681010326	6
"9811"	"YJL106W"	"NAO"	0.456071530020099	0.906971702992624	-0.577396398039974	1.4843681010326	6
"9812"	"YJL106W"	"GVL"	0.455891620089117	0.906971702992624	-0.577396398039974	1.4843681010326	6
"9813"	"YJL106W"	"EtOH"	0.906971702992624	0.906971702992624	-0.577396398039974	1.4843681010326	6
"9814"	"YJL106W"	"26Dimethylpyrazine"	0.641828923730034	0.906971702992624	-0.577396398039974	1.4843681010326	6
"9815"	"YJL107C"	"CV"	0.567049886208828	0.567049886208828	-0.469037005266096	1.03608689147492	2
"9816"	"YJL107C"	"FeruloylAmide"	-0.469037005266096	0.567049886208828	-0.469037005266096	1.03608689147492	2
"9817"	"YJL108C"	"Methylglyoxal"	0.451152769139745	0.451152769139745	0.451152769139745	0	1
"9818"	"YJL112W"	"AzelaicAcid"	0.482608774929315	0.573380233644362	0.482608774929315	0.090771458715047	2
"9819"	"YJL112W"	"NAO"	0.573380233644362	0.573380233644362	0.482608774929315	0.090771458715047	2
"9820"	"YJL115W"	"FerulicAcid"	1.34957755971453	1.34957755971453	1.34957755971453	0	1
"9821"	"YJL117W"	"CV"	0.794228652164256	0.794228652164256	-0.649631409099876	1.44386006126413	5
"9822"	"YJL117W"	"GVL"	-0.36098698865201	0.794228652164256	-0.649631409099876	1.44386006126413	5
"9823"	"YJL117W"	"26Dimethylpyrazine"	-0.437486944034959	0.794228652164256	-0.649631409099876	1.44386006126413	5
"9824"	"YJL117W"	"CoumaroylAmide"	-0.649631409099876	0.794228652164256	-0.649631409099876	1.44386006126413	5
"9825"	"YJL117W"	"EtOH"	-0.408477525773706	0.794228652164256	-0.649631409099876	1.44386006126413	5
"9826"	"YJL119C"	"AcetoSyringone"	0.623222481862914	0.794596409498826	-0.700187373016541	1.49478378251537	9
"9827"	"YJL119C"	"FerulicAcid"	-0.700187373016541	0.794596409498826	-0.700187373016541	1.49478378251537	9
"9828"	"YJL119C"	"EMIMCl"	0.385763413471655	0.794596409498826	-0.700187373016541	1.49478378251537	9
"9829"	"YJL119C"	"4OHAcetophenone"	0.533914335896839	0.794596409498826	-0.700187373016541	1.49478378251537	9
"9830"	"YJL119C"	"Acetovanillone"	0.44033843487817	0.794596409498826	-0.700187373016541	1.49478378251537	9
"9831"	"YJL119C"	"Furfural"	-0.423488953294142	0.794596409498826	-0.700187373016541	1.49478378251537	9
"9832"	"YJL119C"	"CinnamicAcid"	-0.547872303661091	0.794596409498826	-0.700187373016541	1.49478378251537	9
"9833"	"YJL119C"	"GVL"	-0.572839542347185	0.794596409498826	-0.700187373016541	1.49478378251537	9
"9834"	"YJL119C"	"DMSO"	0.794596409498826	0.794596409498826	-0.700187373016541	1.49478378251537	9
"9835"	"YJL120W"	"CV"	3.31813403895592	4.33825756167108	2.10066926464934	2.23758829702174	16
"9836"	"YJL120W"	"Acetovanillone"	3.06859013535292	4.33825756167108	2.10066926464934	2.23758829702174	16
"9837"	"YJL120W"	"EMIMCl"	2.10066926464934	4.33825756167108	2.10066926464934	2.23758829702174	16
"9838"	"YJL120W"	"4OHAcetophenone"	2.74057922624139	4.33825756167108	2.10066926464934	2.23758829702174	16
"9839"	"YJL120W"	"AcetoSyringone"	2.961982205476	4.33825756167108	2.10066926464934	2.23758829702174	16
"9840"	"YJL120W"	"NAO"	3.2507831570911	4.33825756167108	2.10066926464934	2.23758829702174	16
"9841"	"YJL120W"	"4OHBenzaldehyde"	3.29605468778962	4.33825756167108	2.10066926464934	2.23758829702174	16
"9842"	"YJL120W"	"5HMF"	2.98984722119846	4.33825756167108	2.10066926464934	2.23758829702174	16
"9843"	"YJL120W"	"Methylglyoxal"	2.45937726697529	4.33825756167108	2.10066926464934	2.23758829702174	16
"9844"	"YJL120W"	"GVL"	3.52353984477781	4.33825756167108	2.10066926464934	2.23758829702174	16
"9845"	"YJL120W"	"Syringaldehyde"	4.33825756167108	4.33825756167108	2.10066926464934	2.23758829702174	16
"9846"	"YJL120W"	"SodiumAcetate"	3.40576392702294	4.33825756167108	2.10066926464934	2.23758829702174	16
"9847"	"YJL120W"	"Vanillin"	3.56293081947604	4.33825756167108	2.10066926464934	2.23758829702174	16
"9848"	"YJL120W"	"MBO"	2.4575468404072	4.33825756167108	2.10066926464934	2.23758829702174	16
"9849"	"YJL120W"	"Isobutanol"	2.80483558284442	4.33825756167108	2.10066926464934	2.23758829702174	16
"9850"	"YJL120W"	"Furfural"	2.5525559557041	4.33825756167108	2.10066926464934	2.23758829702174	16
"9851"	"YJL122W"	"Acetovanillone"	-0.43390194983139	0.80252982883637	-0.494339945657651	1.29686977449402	4
"9852"	"YJL122W"	"CV"	0.80252982883637	0.80252982883637	-0.494339945657651	1.29686977449402	4
"9853"	"YJL122W"	"AcetoSyringone"	-0.451154221652928	0.80252982883637	-0.494339945657651	1.29686977449402	4
"9854"	"YJL122W"	"CoumaricAcid"	-0.494339945657651	0.80252982883637	-0.494339945657651	1.29686977449402	4
"9855"	"YJL123C"	"26Dimethylpyrazine"	-0.437338200754549	1.39546268768367	-0.628611009342515	2.02407369702618	8
"9856"	"YJL123C"	"GVL"	-0.425148717151099	1.39546268768367	-0.628611009342515	2.02407369702618	8
"9857"	"YJL123C"	"EtOH"	-0.628611009342515	1.39546268768367	-0.628611009342515	2.02407369702618	8
"9858"	"YJL123C"	"AcetoSyringone"	-0.458194273719957	1.39546268768367	-0.628611009342515	2.02407369702618	8
"9859"	"YJL123C"	"NAO"	0.765097621114849	1.39546268768367	-0.628611009342515	2.02407369702618	8
"9860"	"YJL123C"	"CV"	1.39546268768367	1.39546268768367	-0.628611009342515	2.02407369702618	8
"9861"	"YJL123C"	"4OHAcetophenone"	-0.517753073799985	1.39546268768367	-0.628611009342515	2.02407369702618	8
"9862"	"YJL123C"	"Acetovanillone"	-0.600679599575955	1.39546268768367	-0.628611009342515	2.02407369702618	8
"9863"	"YJL124C"	"CV"	-4.48840427589466	-1.31451408528903	-4.48840427589466	3.17389019060563	5
"9864"	"YJL124C"	"GVL"	-2.45014532923816	-1.31451408528903	-4.48840427589466	3.17389019060563	5
"9865"	"YJL124C"	"FeruloylAmide"	-1.33023042455621	-1.31451408528903	-4.48840427589466	3.17389019060563	5
"9866"	"YJL124C"	"26Dimethylpyrazine"	-1.31451408528903	-1.31451408528903	-4.48840427589466	3.17389019060563	5
"9867"	"YJL124C"	"4OHAcetophenone"	-1.47019026187017	-1.31451408528903	-4.48840427589466	3.17389019060563	5
"9868"	"YJL128C"	"Vanillin"	2.63556410192582	3.66841302609377	-7.92879288700025	11.597205913094	8
"9869"	"YJL128C"	"FerulicAcid"	3.66841302609377	3.66841302609377	-7.92879288700025	11.597205913094	8
"9870"	"YJL128C"	"Furfural"	-1.49350131228993	3.66841302609377	-7.92879288700025	11.597205913094	8
"9871"	"YJL128C"	"CV"	-7.92879288700025	3.66841302609377	-7.92879288700025	11.597205913094	8
"9872"	"YJL128C"	"EMIMCl"	-1.93948146883214	3.66841302609377	-7.92879288700025	11.597205913094	8
"9873"	"YJL128C"	"CinnamicAcid"	2.84558876742122	3.66841302609377	-7.92879288700025	11.597205913094	8
"9874"	"YJL128C"	"MBO"	-3.64094241861378	3.66841302609377	-7.92879288700025	11.597205913094	8
"9875"	"YJL128C"	"GVL"	1.7363309304041	3.66841302609377	-7.92879288700025	11.597205913094	8
"9876"	"YJL130C"	"FerulicAcid"	1.30521119255988	8.23058078333206	-0.842930135637196	9.07351091896926	11
"9877"	"YJL130C"	"GVL"	-0.842930135637196	8.23058078333206	-0.842930135637196	9.07351091896926	11
"9878"	"YJL130C"	"NAO"	4.57206093128657	8.23058078333206	-0.842930135637196	9.07351091896926	11
"9879"	"YJL130C"	"EMIMCl"	0.461631420818731	8.23058078333206	-0.842930135637196	9.07351091896926	11
"9880"	"YJL130C"	"CV"	8.23058078333206	8.23058078333206	-0.842930135637196	9.07351091896926	11
"9881"	"YJL130C"	"CinnamicAcid"	-0.401344939637903	8.23058078333206	-0.842930135637196	9.07351091896926	11
"9882"	"YJL130C"	"Furfural"	-0.449892699824047	8.23058078333206	-0.842930135637196	9.07351091896926	11
"9883"	"YJL130C"	"26Dimethylpyrazine"	-0.499659182416929	8.23058078333206	-0.842930135637196	9.07351091896926	11
"9884"	"YJL130C"	"FeruloylAmide"	0.718327268910538	8.23058078333206	-0.842930135637196	9.07351091896926	11
"9885"	"YJL130C"	"CoumaroylAmide"	1.14061665407127	8.23058078333206	-0.842930135637196	9.07351091896926	11
"9886"	"YJL130C"	"AcetoSyringone"	1.39646997765587	8.23058078333206	-0.842930135637196	9.07351091896926	11
"9887"	"YJL132W"	"EtOH"	-0.513363080190785	0.522180878984805	-0.513363080190785	1.03554395917559	8
"9888"	"YJL132W"	"AcetoSyringone"	0.422888673614331	0.522180878984805	-0.513363080190785	1.03554395917559	8
"9889"	"YJL132W"	"FeruloylAmide"	-0.496612013007872	0.522180878984805	-0.513363080190785	1.03554395917559	8
"9890"	"YJL132W"	"EMIMCl"	0.350959307570968	0.522180878984805	-0.513363080190785	1.03554395917559	8
"9891"	"YJL132W"	"MBO"	0.362981368597736	0.522180878984805	-0.513363080190785	1.03554395917559	8
"9892"	"YJL132W"	"Acetovanillone"	0.368923730569197	0.522180878984805	-0.513363080190785	1.03554395917559	8
"9893"	"YJL132W"	"26Dimethylpyrazine"	-0.415598158355758	0.522180878984805	-0.513363080190785	1.03554395917559	8
"9894"	"YJL132W"	"AzelaicAcid"	0.522180878984805	0.522180878984805	-0.513363080190785	1.03554395917559	8
"9895"	"YJL133W"	"Acetovanillone"	-0.348915537298481	0.654494975719874	-0.891090970968822	1.5455859466887	7
"9896"	"YJL133W"	"EtOH"	0.654494975719874	0.654494975719874	-0.891090970968822	1.5455859466887	7
"9897"	"YJL133W"	"FerulicAcid"	-0.632794558547227	0.654494975719874	-0.891090970968822	1.5455859466887	7
"9898"	"YJL133W"	"Syringaldehyde"	-0.891090970968822	0.654494975719874	-0.891090970968822	1.5455859466887	7
"9899"	"YJL133W"	"VanillicAcid"	-0.443278456248421	0.654494975719874	-0.891090970968822	1.5455859466887	7
"9900"	"YJL133W"	"Vanillin"	-0.620536373450146	0.654494975719874	-0.891090970968822	1.5455859466887	7
"9901"	"YJL133W"	"SyringicAcid"	-0.599244651947156	0.654494975719874	-0.891090970968822	1.5455859466887	7
"9902"	"YJL134W"	"EtOH"	-0.522704091765061	0.903610811097117	-0.993010522742739	1.89662133383986	8
"9903"	"YJL134W"	"FerulicAcid"	0.903610811097117	0.903610811097117	-0.993010522742739	1.89662133383986	8
"9904"	"YJL134W"	"Vanillin"	-0.649323396903297	0.903610811097117	-0.993010522742739	1.89662133383986	8
"9905"	"YJL134W"	"EMIMCl"	0.602238997796916	0.903610811097117	-0.993010522742739	1.89662133383986	8
"9906"	"YJL134W"	"CinnamicAcid"	0.710528749961194	0.903610811097117	-0.993010522742739	1.89662133383986	8
"9907"	"YJL134W"	"MBO"	-0.677119100394108	0.903610811097117	-0.993010522742739	1.89662133383986	8
"9908"	"YJL134W"	"NAO"	-0.993010522742739	0.903610811097117	-0.993010522742739	1.89662133383986	8
"9909"	"YJL134W"	"Syringaldehyde"	-0.554665956572714	0.903610811097117	-0.993010522742739	1.89662133383986	8
"9910"	"YJL135W"	"CinnamicAcid"	0.524867931277146	0.591857865989492	-0.748303903589651	1.34016176957914	7
"9911"	"YJL135W"	"NAO"	-0.688215936326579	0.591857865989492	-0.748303903589651	1.34016176957914	7
"9912"	"YJL135W"	"EMIMCl"	0.476654396757552	0.591857865989492	-0.748303903589651	1.34016176957914	7
"9913"	"YJL135W"	"FerulicAcid"	0.535269249643987	0.591857865989492	-0.748303903589651	1.34016176957914	7
"9914"	"YJL135W"	"4OHBenzaldehyde"	-0.748303903589651	0.591857865989492	-0.748303903589651	1.34016176957914	7
"9915"	"YJL135W"	"Vanillin"	-0.570127181363508	0.591857865989492	-0.748303903589651	1.34016176957914	7
"9916"	"YJL135W"	"26Dimethylpyrazine"	0.591857865989492	0.591857865989492	-0.748303903589651	1.34016176957914	7
"9917"	"YJL138C"	"FerulicAcid"	-0.43095429651294	0.428582593662236	-0.603666780964183	1.03224937462642	7
"9918"	"YJL138C"	"CV"	-0.603666780964183	0.428582593662236	-0.603666780964183	1.03224937462642	7
"9919"	"YJL138C"	"CoumaroylAmide"	0.374847042706742	0.428582593662236	-0.603666780964183	1.03224937462642	7
"9920"	"YJL138C"	"CinnamicAcid"	-0.570075359793807	0.428582593662236	-0.603666780964183	1.03224937462642	7
"9921"	"YJL138C"	"EtOH"	0.428582593662236	0.428582593662236	-0.603666780964183	1.03224937462642	7
"9922"	"YJL138C"	"Methylglyoxal"	-0.576803525714828	0.428582593662236	-0.603666780964183	1.03224937462642	7
"9923"	"YJL138C"	"AcetoSyringone"	-0.452848268802923	0.428582593662236	-0.603666780964183	1.03224937462642	7
"9924"	"YJL141C"	"Methylglyoxal"	0.554807051235216	0.997644662306469	-1.09924958155181	2.09689424385828	11
"9925"	"YJL141C"	"EMIMCl"	0.600217970585349	0.997644662306469	-1.09924958155181	2.09689424385828	11
"9926"	"YJL141C"	"BMIMCl"	0.581969354409227	0.997644662306469	-1.09924958155181	2.09689424385828	11
"9927"	"YJL141C"	"CoumaroylAmide"	-0.503148342625396	0.997644662306469	-1.09924958155181	2.09689424385828	11
"9928"	"YJL141C"	"FeruloylAmide"	-0.510840480185713	0.997644662306469	-1.09924958155181	2.09689424385828	11
"9929"	"YJL141C"	"CV"	-1.09924958155181	0.997644662306469	-1.09924958155181	2.09689424385828	11
"9930"	"YJL141C"	"Acetovanillone"	0.511329833821134	0.997644662306469	-1.09924958155181	2.09689424385828	11
"9931"	"YJL141C"	"AcetoSyringone"	0.997644662306469	0.997644662306469	-1.09924958155181	2.09689424385828	11
"9932"	"YJL141C"	"EtOH"	0.491493497079167	0.997644662306469	-1.09924958155181	2.09689424385828	11
"9933"	"YJL141C"	"NAO"	0.649336760364912	0.997644662306469	-1.09924958155181	2.09689424385828	11
"9934"	"YJL141C"	"Syringaldehyde"	0.383250153262093	0.997644662306469	-1.09924958155181	2.09689424385828	11
"9935"	"YJL142C"	"EMIMCl"	0.481552176905363	0.481552176905363	-0.393129269738008	0.874681446643371	3
"9936"	"YJL142C"	"CoumaroylAmide"	-0.393129269738008	0.481552176905363	-0.393129269738008	0.874681446643371	3
"9937"	"YJL142C"	"MBO"	0.365227848280421	0.481552176905363	-0.393129269738008	0.874681446643371	3
"9938"	"YJL144W"	"FerulicAcid"	-0.339004551409872	0.877757888679722	-0.622062051002151	1.49981993968187	7
"9939"	"YJL144W"	"Syringaldehyde"	0.397256482984363	0.877757888679722	-0.622062051002151	1.49981993968187	7
"9940"	"YJL144W"	"GVL"	0.427008089394119	0.877757888679722	-0.622062051002151	1.49981993968187	7
"9941"	"YJL144W"	"AcetoSyringone"	-0.622062051002151	0.877757888679722	-0.622062051002151	1.49981993968187	7
"9942"	"YJL144W"	"EtOH"	0.877757888679722	0.877757888679722	-0.622062051002151	1.49981993968187	7
"9943"	"YJL144W"	"SyringicAcid"	0.535500942448888	0.877757888679722	-0.622062051002151	1.49981993968187	7
"9944"	"YJL144W"	"26Dimethylpyrazine"	0.731846461967595	0.877757888679722	-0.622062051002151	1.49981993968187	7
"9945"	"YJL145W"	"MBO"	0.548029712721373	0.548029712721373	-0.4112663988088	0.959296111530173	2
"9946"	"YJL145W"	"Syringaldehyde"	-0.4112663988088	0.548029712721373	-0.4112663988088	0.959296111530173	2
"9947"	"YJL146W"	"Methylglyoxal"	0.353703462053246	0.353703462053246	-0.549714334970866	0.903417797024112	2
"9948"	"YJL146W"	"FeruloylAmide"	-0.549714334970866	0.353703462053246	-0.549714334970866	0.903417797024112	2
"9949"	"YJL148W"	"CV"	-0.641377125881716	0.801103213387572	-1.25626990673553	2.0573731201231	10
"9950"	"YJL148W"	"NAO"	0.801103213387572	0.801103213387572	-1.25626990673553	2.0573731201231	10
"9951"	"YJL148W"	"Methylglyoxal"	0.507538631596364	0.801103213387572	-1.25626990673553	2.0573731201231	10
"9952"	"YJL148W"	"EMIMCl"	0.550151377178446	0.801103213387572	-1.25626990673553	2.0573731201231	10
"9953"	"YJL148W"	"Furfural"	0.421731114251923	0.801103213387572	-1.25626990673553	2.0573731201231	10
"9954"	"YJL148W"	"CoumaroylAmide"	0.363098537642214	0.801103213387572	-1.25626990673553	2.0573731201231	10
"9955"	"YJL148W"	"EtOH"	-1.25626990673553	0.801103213387572	-1.25626990673553	2.0573731201231	10
"9956"	"YJL148W"	"Isobutanol"	-0.842767245304425	0.801103213387572	-1.25626990673553	2.0573731201231	10
"9957"	"YJL148W"	"26Dimethylpyrazine"	0.789195063904675	0.801103213387572	-1.25626990673553	2.0573731201231	10
"9958"	"YJL148W"	"MBO"	-0.6215920081789	0.801103213387572	-1.25626990673553	2.0573731201231	10
"9959"	"YJL149W"	"CinnamicAcid"	0.854454243524209	1.36962520475663	-0.83855194426354	2.20817714902017	4
"9960"	"YJL149W"	"FerulicAcid"	1.36962520475663	1.36962520475663	-0.83855194426354	2.20817714902017	4
