Inhibitor	Direction	Deletion
2158	BenzoicAcid	up	YGR040W
2159	BenzoicAcid	up	YOR189W
2160	BenzoicAcid	up	YGL085W
2161	BenzoicAcid	up	YHR151C
2162	BenzoicAcid	up	YOR111W
2163	BenzoicAcid	up	YMR138W
2164	BenzoicAcid	up	YER084W
2165	BenzoicAcid	up	YDR352W
2166	BenzoicAcid	up	YHR080C
2167	BenzoicAcid	up	YMR100W
2168	BenzoicAcid	up	YDR058C
2169	BenzoicAcid	up	YHR014W
2170	BenzoicAcid	up	YDR202C
2171	BenzoicAcid	up	YMR025W
2172	BenzoicAcid	up	YLR154C
2173	BenzoicAcid	up	YJR150C
2174	BenzoicAcid	up	YKL096W-A
2175	BenzoicAcid	up	YOR367W
2176	BenzoicAcid	up	YOR153W
2177	BenzoicAcid	up	YHR156C
2178	BenzoicAcid	up	YBR010W
2179	BenzoicAcid	up	YHR140W
2180	BenzoicAcid	up	YKL032C
2181	BenzoicAcid	up	YGL164C
2182	BenzoicAcid	up	YPL162C
2183	BenzoicAcid	up	YKL139W
2184	BenzoicAcid	up	YMR137C
2185	BenzoicAcid	up	YDR174W
2186	BenzoicAcid	up	YGR078C
2187	BenzoicAcid	up	YBR048W
2188	BenzoicAcid	up	YML068W
2189	BenzoicAcid	up	YBR275C
2190	BenzoicAcid	up	YMR099C
2191	BenzoicAcid	up	YBR263W
2192	BenzoicAcid	up	YER139C
2193	BenzoicAcid	up	YLR134W
2194	BenzoicAcid	up	YNL300W
2195	BenzoicAcid	up	YKR097W
2196	BenzoicAcid	up	YNL141W
2197	BenzoicAcid	up	YER175C
2198	BenzoicAcid	up	YGR097W
2199	BenzoicAcid	up	YOL075C
2200	BenzoicAcid	up	YDL083C
2201	BenzoicAcid	up	YEL037C
2202	BenzoicAcid	up	YHR207C
2203	BenzoicAcid	up	YOR005C
2204	BenzoicAcid	up	YJR116W
2205	BenzoicAcid	up	YER090W
2206	BenzoicAcid	up	YGL023C
2207	BenzoicAcid	up	YBR104W
2208	BenzoicAcid	up	YGL039W
2209	BenzoicAcid	up	YKL033W-A
2210	BenzoicAcid	up	YDR441C
2211	BenzoicAcid	up	YCR086W
2212	BenzoicAcid	up	YOR245C
2213	BenzoicAcid	up	YHR032W
2214	BenzoicAcid	up	YNL120C
2215	BenzoicAcid	up	YNL278W
2216	BenzoicAcid	up	YOR234C
2217	BenzoicAcid	up	YNR058W
2218	BenzoicAcid	up	YBR164C
2219	BenzoicAcid	up	YLR217W
2220	BenzoicAcid	up	YML016C
2221	BenzoicAcid	up	YLR404W
2222	BenzoicAcid	up	YIL101C
2223	BenzoicAcid	up	YGR085C
2224	BenzoicAcid	up	YJL042W
2225	BenzoicAcid	up	YGR182C
2226	BenzoicAcid	up	YDR244W
2227	BenzoicAcid	up	YDR378C
2228	BenzoicAcid	up	YOR101W
2229	BenzoicAcid	up	YLR360W
2230	BenzoicAcid	up	YDR383C
2231	BenzoicAcid	up	YNL041C
2232	BenzoicAcid	up	YLR392C
2233	BenzoicAcid	up	YDR146C
2234	BenzoicAcid	up	YEL011W
2235	BenzoicAcid	up	YNL194C
2236	BenzoicAcid	up	YLR110C
2237	BenzoicAcid	up	YBR258C
2238	BenzoicAcid	up	YBR090C
2239	BenzoicAcid	up	YBR071W
2240	BenzoicAcid	up	YIL059C
2241	BenzoicAcid	up	YLR448W
2242	BenzoicAcid	up	YGL159W
2243	BenzoicAcid	up	YDR120C
2244	BenzoicAcid	up	YOL045W
2245	BenzoicAcid	up	YLR216C
2246	BenzoicAcid	up	YGR001C
2247	BenzoicAcid	up	YKR041W
2248	BenzoicAcid	up	YOR094W
2249	BenzoicAcid	up	YER155C
2250	BenzoicAcid	up	YBR210W
2251	CV	up	YDR005C
2252	CV	up	YNL192W
2253	CV	up	YOL108C
2254	CV	up	YOL029C
2255	CV	up	YDL002C
2256	CV	up	YOL009C
2257	CV	up	YBR113W
2258	CV	up	YML071C
2259	CV	up	YDR455C
2260	CV	up	YHL031C
2261	CV	up	YOL129W
2262	CV	up	YBL007C
2263	CV	up	YOR125C
2264	CV	up	YMR216C
2265	CV	up	YDR395W
2266	CV	up	YJR059W
2267	CV	up	YBR082C
2268	CV	up	YGL004C
2269	CV	up	YPL120W
2270	CV	up	YLR407W
2271	CV	up	YML001W
2272	CV	up	YDR019C
2273	CV	up	YBR164C
2274	CV	up	YDL001W
2275	CV	up	YJL204C
2276	CV	up	YPL074W
2277	CV	up	YLR207W
2278	CV	up	YGL010W
2279	CV	up	YBL005W
2280	CV	up	YBR200W
2281	CV	up	YGL017W
2282	CV	up	YBR248C
2283	CV	up	YBR162W-A
2284	CV	up	YDR276C
2285	CV	up	YDL006W
2286	CV	up	YGR032W
2287	CV	up	YNL297C
2288	CV	up	YNL003C
2289	CV	up	YOR221C
2290	CV	up	YDR004W
2291	CV	up	YJL046W
2292	CV	up	YDL012C
2293	CV	up	YGR101W
2294	CV	up	YCR028C-A
2295	CV	up	YGL136C
2296	CV	up	YNL081C
2297	CV	up	YDR126W
2298	CV	up	YDR011W
2299	CV	up	YGL009C
2300	CV	up	YPL178W
2301	CV	up	YGR022C
2302	CV	up	YDR033W
2303	CV	up	YJR090C
2304	CV	up	YDR393W
2305	CV	up	YML097C
2306	CV	up	YDR007W
2307	CV	up	YDL077C
2308	CV	up	YDR006C
2309	CV	up	YBR009C
2310	CV	up	YPL161C
2311	CV	up	YLR350W
2312	CV	up	YIL094C
2313	CV	up	YER108C
2314	CV	up	YGL005C
2315	CV	up	YDR026C
2316	CV	up	YLR239C
2317	CV	up	YGL167C
2318	CV	up	YLR056W
2319	CV	up	YOL095C
2320	CV	up	YIL020C
2321	CV	up	YBR266C
2322	CV	up	YHR018C
2323	CV	up	YOR069W
2324	CV	up	YGR023W
2325	CV	up	YOR309C
2326	CV	up	YGL154C
2327	CV	up	YKL124W
2328	CV	up	YDL013W
2329	CV	up	YBL003C
2330	CV	up	YOR068C
2331	CV	up	YBL009W
2332	CV	up	YPR123C
2333	CV	up	YJL071W
2334	CV	up	YBR036C
2335	CV	up	YPL172C
2336	CV	up	YNR041C
2337	CV	up	YDR024W
2338	CV	up	YNL299W
2339	CV	up	YBR005W
2340	CV	up	YPR173C
2341	CV	up	YPL095C
2342	CV	up	YLR420W
2343	CV	up	YPR191W
2344	CV	up	YNL273W
2345	CV	up	YCR071C
2346	CV	up	YGR089W
2347	CV	up	YLL040C
2348	CV	up	YMR143W
2349	CV	up	YBR115C
2350	CV	up	YMR256C
2351	CV	up	YER091C
2352	CV	up	YLR360W
2353	CV	up	YGL105W
2354	CV	up	YML121W
2355	CV	up	YJL038C
2356	CV	up	YBL017C
2357	CV	up	YOL089C
2358	CV	up	YDR293C
2359	CV	up	YOR247W
2360	CV	up	YJL130C
2361	CV	up	YDR049W
2362	CV	up	YOR131C
2363	CV	up	YOR363C
2364	CV	up	YDR252W
2365	CV	up	YBR001C
2366	CV	up	YEL065W
2367	CV	up	YBR007C
2368	CV	up	YFL013C
2369	CV	up	YBR151W
2370	CV	up	YBR095C
2371	CV	up	YCR034W
2372	CV	up	YGL007W
2373	CV	up	YOR163W
2374	CV	up	YER092W
2375	CV	up	YDR222W
2376	CV	up	YOR061W
2377	CV	up	YJL004C
2378	CV	up	YBL089W
2379	CV	up	YLR261C
2380	CV	up	YPR097W
2381	CV	up	YDR108W
2382	CV	up	YLR039C
2383	CV	up	YPL112C
2384	CV	up	YDL020C
2385	CV	up	YOL035C
2386	CV	up	YDR022C
2387	CV	up	YDR503C
2388	CV	up	YEL043W
2389	CV	up	YKL077W
2390	CV	up	YHR134W
2391	CV	up	YDR297W
2392	CV	up	YOR216C
2393	CV	up	YIL076W
2394	CV	up	YOR089C
2395	CV	up	YBL027W
2396	CV	up	YPL051W
2397	CV	up	YKL106W
2398	CV	up	YLR048W
2399	CV	up	YDL078C
2400	CV	up	YKL001C
2401	CV	up	YMR162C
2402	CV	up	YLR357W
2403	CV	up	YPL057C
2404	CV	up	YER019W
2405	CV	up	YHR081W
2406	CV	up	YEL063C
2407	CV	up	YGL087C
2408	CV	up	YFR024C-A
2409	CV	up	YGR266W
2410	CV	up	YML012W
2411	CV	up	YOL112W
2412	CV	up	YCR009C
2413	CV	up	YMR205C
2414	CV	up	YNL092W
2415	CV	up	YDR001C
2416	CV	up	YKL216W
2417	CV	up	YLL025W
2418	CV	up	YNL296W
2419	CV	up	YGL124C
2420	CV	up	YLR238W
2421	CV	up	YBR016W
2422	CV	up	YMR029C
2423	CV	up	YOR307C
2424	CV	up	YOL092W
2425	CV	up	YLR278C
2426	CV	up	YBL072C
2427	CV	up	YDL155W
2428	CV	up	YMR140W
2429	CV	up	YOR293W
2430	CV	up	YCR088W
2431	CV	up	YKR105C
2432	CV	up	YLR049C
2433	CV	up	YLR047C
2434	CV	up	YOL083W
2435	CV	up	YBL054W
2436	CV	up	YPL090C
2437	CV	up	YBR294W
2438	CV	up	YKL110C
2439	CV	up	YOR047C
2440	CV	up	YER083C
2441	CV	up	YDR083W
2442	CV	up	YML051W
2443	CV	up	YGL117W
2444	CV	up	YMR193C-A
2445	CV	up	YGR016W
2446	CV	up	YGR224W
2447	CV	up	YBR059C
2448	CV	up	YDL011C
2449	CV	up	YIL056W
2450	CV	up	YMR167W
2451	CV	up	YGR058W
2452	CV	up	YLR337C
2453	CV	up	YNL279W
2454	CV	up	YLR338W
2455	CV	up	YBR258C
2456	CV	up	YIL010W
2457	CV	up	YCR043C
2458	CV	up	YDR486C
2459	CV	up	YHR095W
2460	CV	up	YDL051W
2461	CaffeicAcid	up	YJR116W
2462	CaffeicAcid	up	YMR006C
2463	CaffeicAcid	up	YER056C-A
2464	CaffeicAcid	up	YPR114W
2465	CaffeicAcid	up	YOL045W
2466	CaffeicAcid	up	YBR128C
2467	CaffeicAcid	up	YHR045W
2468	CaffeicAcid	up	YML016C
2469	CaffeicAcid	up	YOL117W
2470	CaffeicAcid	up	YBR104W
2471	CaffeicAcid	up	YNL089C
2472	CaffeicAcid	up	YBR006W
2473	CaffeicAcid	up	YGR134W
2474	CaffeicAcid	up	YBL027W
2475	CaffeicAcid	up	YBR034C
2476	CaffeicAcid	up	YJL055W
2477	CaffeicAcid	up	YNL183C
2478	CaffeicAcid	up	YKL039W
2479	CaffeicAcid	up	YJR060W
2480	CaffeicAcid	up	YNL031C
2481	CaffeicAcid	up	YIL119C
2482	CaffeicAcid	up	YBR022W
2483	CaffeicAcid	up	YOR325W
2484	CaffeicAcid	up	YKL033W-A
2485	CaffeicAcid	up	YGR040W
2486	CaffeicAcid	up	YKR021W
2487	CaffeicAcid	up	YNL077W
2488	CaffeicAcid	up	YHR151C
2489	CaffeicAcid	up	YMR173W
2490	CaffeicAcid	up	YKL123W
2491	CaffeicAcid	up	YPL023C
2492	CaffeicAcid	up	YPL036W
2493	CaffeicAcid	up	YJL150W
2494	CaffeicAcid	up	YBR225W
2495	CaffeicAcid	up	YGR178C
2496	CaffeicAcid	up	YOR364W
2497	CaffeicAcid	up	YOR166C
2498	CaffeicAcid	up	YHR006W
2499	CaffeicAcid	up	YER056C
2500	CaffeicAcid	up	YHR115C
2501	CaffeicAcid	up	YLR361C
2502	CaffeicAcid	up	YJL051W
2503	CaffeicAcid	up	YKR030W
2504	CaffeicAcid	up	YHR014W
2505	CaffeicAcid	up	YIL037C
2506	CaffeicAcid	up	YOR001W
2507	CaffeicAcid	up	YEL003W
2508	CaffeicAcid	up	YML060W
2509	CaffeicAcid	up	YJR010W
2510	CaffeicAcid	up	YBR043C
2511	CaffeicAcid	up	YHR104W
2512	CaffeicAcid	up	YNL130C
2513	CaffeicAcid	up	YKL008C
2514	CaffeicAcid	up	YDR205W
2515	CaffeicAcid	up	YIL055C
2516	CaffeicAcid	up	YPL144W
2517	CaffeicAcid	up	YMR162C
2518	CaffeicAcid	up	YMR163C
2519	CaffeicAcid	up	YOR007C
2520	CaffeicAcid	up	YBR048W
2521	CaffeicAcid	up	YMR177W
2522	CaffeicAcid	up	YJL007C
2523	CaffeicAcid	up	YGL063W
2524	CaffeicAcid	up	YNL120C
2525	CaffeicAcid	up	YOR189W
2526	CaffeicAcid	up	YER109C
2527	CaffeicAcid	up	YOL052C
2528	CaffeicAcid	up	YDR253C
2529	CaffeicAcid	up	YPL089C
2530	CaffeicAcid	up	YJR087W
2531	CaffeicAcid	up	YDR411C
2532	CaffeicAcid	up	YKL121W
2533	CaffeicAcid	up	YDR024W
2534	CaffeicAcid	up	YER132C
2535	CaffeicAcid	up	YER090W
2536	CaffeicAcid	up	YNL128W
2537	CaffeicAcid	up	YPR155C
2538	CaffeicAcid	up	YOL075C
2539	CaffeicAcid	up	YOL013C
2540	CaffeicAcid	up	YLR030W
2541	CaffeicAcid	up	YPR106W
2542	CaffeicAcid	up	YHR108W
2543	CaffeicAcid	up	YOL043C
2544	CaffeicAcid	up	YKL184W
2545	CaffeicAcid	up	YMR029C
2546	CaffeicAcid	up	YBR083W
2547	CaffeicAcid	up	YMR282C
2548	CaffeicAcid	up	YKR036C
2549	CaffeicAcid	up	YOR018W
2550	CaffeicAcid	up	YMR196W
2551	CaffeicAcid	up	YOR101W
2552	CaffeicAcid	up	YGR203W
2553	CaffeicAcid	up	YIL108W
2554	CaffeicAcid	up	YBR197C
2555	CaffeicAcid	up	YBR074W
2556	CaffeicAcid	up	YHR150W
2557	CaffeicAcid	up	YIL117C
2558	CaffeicAcid	up	YGR050C
2559	CaffeicAcid	up	YNR007C
2560	CaffeicAcid	up	YJR061W
2561	CaffeicAcid	up	YLR388W
2562	CaffeicAcid	up	YMR137C
2563	CaffeicAcid	up	YBR218C
2564	CaffeicAcid	up	YHR156C
2565	CaffeicAcid	up	YOR043W
2566	CaffeicAcid	up	YCR016W
2567	CaffeicAcid	up	YNL044W
2568	CaffeicAcid	up	YGL175C
2569	CaffeicAcid	up	YNL241C
2570	CaffeicAcid	up	YDR482C
2571	CaffeicAcid	up	YBR226C
2572	CaffeicAcid	up	YJL190C
2573	CaffeicAcid	up	YBR071W
2574	CaffeicAcid	up	YLR089C
2575	CaffeicAcid	up	YDR378C
2576	CaffeicAcid	up	YLR406C
2577	CaffeicAcid	up	YDR018C
2578	CaffeicAcid	up	YHR021W-A
2579	CaffeicAcid	up	YOR299W
2580	CaffeicAcid	up	YOR124C
2581	CaffeicAcid	up	YJL164C
2582	CaffeicAcid	up	YJL162C
2583	CaffeicAcid	up	YBL051C
2584	CaffeicAcid	up	YGR213C
2585	CaffeicAcid	up	YLR122C
2586	CaffeicAcid	up	YPL166W
2587	CaffeicAcid	up	YNL115C
2588	CaffeicAcid	up	YMR174C
2589	CaffeicAcid	up	YJL098W
2590	CaffeicAcid	up	YMR264W
2591	CaffeicAcid	up	YGR085C
2592	CaffeicAcid	up	YER084W
2593	CaffeicAcid	up	YDR241W
2594	CaffeicAcid	up	YKR035W-A
2595	CaffeicAcid	up	YBR147W
2596	CaffeicAcid	up	YLR044C
2597	CaffeicAcid	up	YOL013W-A
2598	CaffeicAcid	up	YHR043C
2599	CaffeicAcid	up	YKL015W
2600	CaffeicAcid	up	YHR125W
2601	CaffeicAcid	up	YOR339C
2602	CaffeicAcid	up	YLR415C
2603	CaffeicAcid	up	YGR025W
2604	CaffeicAcid	up	YLR135W
2605	CaffeicAcid	up	YER063W
2606	CaffeicAcid	up	YJL065C
2607	CaffeicAcid	up	YOR083W
2608	CaffeicAcid	up	YDR481C
2609	CaffeicAcid	up	YMR092C
2610	CaffeicAcid	up	YGL079W
2611	CaffeicAcid	up	YNL169C
2612	CaffeicAcid	up	YBR007C
2613	CaffeicAcid	up	YGR078C
2614	CaffeicAcid	up	YDR304C
2615	CaffeicAcid	up	YNL200C
2616	CaffeicAcid	up	YKR024C
2617	CaffeicAcid	up	YGR200C
2618	CinnamicAcid	up	YLL045C
2619	CinnamicAcid	up	YJR140C
2620	CinnamicAcid	up	YMR269W
2621	CinnamicAcid	up	YCR086W
2622	CinnamicAcid	up	YLR061W
2623	CinnamicAcid	up	YLR448W
2624	CinnamicAcid	up	YNL147W
2625	CinnamicAcid	up	YAR043C
2626	CinnamicAcid	up	YBR084C-A
2627	CinnamicAcid	up	YML016C
2628	CinnamicAcid	up	YGL147C
2629	CinnamicAcid	up	YHR082C
2630	CinnamicAcid	up	YMR303C
2631	CinnamicAcid	up	YIL008W
2632	CinnamicAcid	up	YJL134W
2633	CinnamicAcid	up	YJR050W
2634	CinnamicAcid	up	YJL204C
2635	CinnamicAcid	up	YIR038C
2636	CinnamicAcid	up	YOL013C
2637	CinnamicAcid	up	YFR032C-A
2638	CinnamicAcid	up	YIL028W
2639	CinnamicAcid	up	YGR085C
2640	CinnamicAcid	up	YLR113W
2641	CinnamicAcid	up	YOR153W
2642	CinnamicAcid	up	YKL032C
2643	CinnamicAcid	up	YMR039C
2644	CinnamicAcid	up	YPL239W
2645	CinnamicAcid	up	YKL050C
2646	CinnamicAcid	up	YDL052C
2647	CinnamicAcid	up	YML010C-B
2648	CinnamicAcid	up	YGL211W
2649	CinnamicAcid	up	YGL077C
2650	CinnamicAcid	up	YBR210W
2651	CinnamicAcid	up	YDR378C
2652	CinnamicAcid	up	YNL235C
2653	CinnamicAcid	up	YLR150W
2654	CinnamicAcid	up	YKR097W
2655	CinnamicAcid	up	YML099C
2656	CinnamicAcid	up	YDL082W
2657	CinnamicAcid	up	YDL063C
2658	CinnamicAcid	up	YBR048W
2659	CinnamicAcid	up	YBR118W
2660	CinnamicAcid	up	YGL195W
2661	CinnamicAcid	up	YDL240W
2662	CinnamicAcid	up	YDL191W
2663	CinnamicAcid	up	YLL055W
2664	CinnamicAcid	up	YFR009W
2665	CinnamicAcid	up	YGR182C
2666	CinnamicAcid	up	YER066W
2667	CinnamicAcid	up	YHR061C
2668	CinnamicAcid	up	YHL028W
2669	CinnamicAcid	up	YCL027W
2670	CinnamicAcid	up	YDL130W
2671	CinnamicAcid	up	YJR053W
2672	CinnamicAcid	up	YNL123W
2673	CinnamicAcid	up	YOR338W
2674	CinnamicAcid	up	YDL162C
2675	CinnamicAcid	up	YNL223W
2676	CinnamicAcid	up	YJL149W
2677	CinnamicAcid	up	YMR030W
2678	CinnamicAcid	up	YHR034C
2679	CinnamicAcid	up	YPR172W
2680	CinnamicAcid	up	YPL079W
2681	CinnamicAcid	up	YGL258W
2682	CinnamicAcid	up	YHL035C
2683	CinnamicAcid	up	YIR039C
2684	CinnamicAcid	up	YJL128C
2685	CinnamicAcid	up	YIL057C
2686	CinnamicAcid	up	YIL020C
2687	CoumaricAcid	up	YCR028C-A
2688	CoumaricAcid	up	YDR121W
2689	CoumaricAcid	up	YML001W
2690	CoumaricAcid	up	YBR126C
2691	CoumaricAcid	up	YHR018C
2692	CoumaricAcid	up	YBR266C
2693	CoumaricAcid	up	YPR173C
2694	CoumaricAcid	up	YPL178W
2695	CoumaricAcid	up	YGR101W
2696	CoumaricAcid	up	YDR395W
2697	CoumaricAcid	up	YDR019C
2698	CoumaricAcid	up	YCL062W
2699	CoumaricAcid	up	YOL095C
2700	CoumaricAcid	up	YJL165C
2701	CoumaricAcid	up	YGL147C
2702	CoumaricAcid	up	YPR191W
2703	CoumaricAcid	up	YIL053W
2704	CoumaricAcid	up	YER177W
2705	CoumaricAcid	up	YCR071C
2706	CoumaricAcid	up	YDL006W
2707	CoumaricAcid	up	YER056C
2708	CoumaricAcid	up	YDR007W
2709	CoumaricAcid	up	YBR275C
2710	CoumaricAcid	up	YBR005W
2711	CoumaricAcid	up	YIL094C
2712	CoumaricAcid	up	YHR114W
2713	CoumaricAcid	up	YKL121W
2714	CoumaricAcid	up	YNL273W
2715	CoumaricAcid	up	YJL046W
2716	CoumaricAcid	up	YIL006W
2717	CoumaricAcid	up	YIL145C
2718	CoumaricAcid	up	YNL003C
2719	CoumaricAcid	up	YKL008C
2720	CoumaricAcid	up	YDR004W
2721	CoumaricAcid	up	YLR131C
2722	CoumaricAcid	up	YGL154C
2723	CoumaricAcid	up	YMR275C
2724	CoumaricAcid	up	YBL051C
2725	CoumaricAcid	up	YJR094W-A
2726	CoumaricAcid	up	YBR294W
2727	CoumaricAcid	up	YGR022C
2728	CoumaricAcid	up	YFR008W
2729	CoumaricAcid	up	YGR032W
2730	CoumaricAcid	up	YIR002C
2731	CoumaricAcid	up	YMR163C
2732	CoumaricAcid	up	YMR264W
2733	CoumaricAcid	up	YOR309C
2734	CoumaricAcid	up	YGL117W
2735	CoumaricAcid	up	YKL033W-A
2736	CoumaricAcid	up	YOL141W
2737	CoumaricAcid	up	YDL013W
2738	CoumaricAcid	up	YNL081C
2739	CoumaricAcid	up	YBL104C
2740	CoumaricAcid	up	YOL050C
2741	CoumaricAcid	up	YGL010W
2742	CoumaricAcid	up	YIL040W
2743	CoumaricAcid	up	YGR148C
2744	CoumaricAcid	up	YJL071W
2745	CoumaricAcid	up	YER090W
2746	CoumaricAcid	up	YMR269W
2747	CoumaricAcid	up	YKL032C
2748	CoumaricAcid	up	YJL051W
2749	CoumaricAcid	up	YMR092C
2750	CoumaricAcid	up	YHR151C
2751	CoumaricAcid	up	YHR105W
2752	CoumaricAcid	up	YOR038C
2753	CoumaricAcid	up	YLL025W
2754	CoumaricAcid	up	YOR322C
2755	CoumaricAcid	up	YMR312W
2756	CoumaricAcid	up	YML129C
2757	CoumaricAcid	up	YKR074W
2758	CoumaricAcid	up	YDL012C
2759	CoumaricAcid	up	YAL027W
2760	CoumaricAcid	up	YBL061C
2761	CoumaricAcid	up	YJL164C
2762	CoumaricAcid	up	YKL001C
2763	CoumaricAcid	up	YDR276C
2764	CoumaricAcid	up	YPL138C
2765	CoumaricAcid	up	YDR393W
2766	CoumaricAcid	up	YBR224W
2767	CoumaricAcid	up	YBR001C
2768	CoumaricAcid	up	YHL008C
2769	CoumaricAcid	up	YNR041C
2770	CoumaricAcid	up	YMR194W
2771	CoumaricAcid	up	YLR146C
2772	CoumaricAcid	up	YBR289W
2773	CoumaricAcid	up	YBR175W
2774	CoumaricAcid	up	YBR292C
2775	CoumaricAcid	up	YLR420W
2776	CoumaricAcid	up	YGL105W
2777	CoumaricAcid	up	YDR006C
2778	CoumaricAcid	up	YOR209C
2779	CoumaricAcid	up	YFR010W
2780	CoumaricAcid	up	YGR016W
2781	CoumaricAcid	up	YGL216W
2782	CoumaricAcid	up	YOL152W
2783	CoumaricAcid	up	YBR115C
2784	CoumaricAcid	up	YCR088W
2785	CoumaricAcid	up	YGL017W
2786	CoumaricAcid	up	YLR176C
2787	CoumaricAcid	up	YGR085C
2788	CoumaricAcid	up	YKR101W
2789	CoumaricAcid	up	YML013C-A
2790	CoumaricAcid	up	YOR221C
2791	CoumaricAcid	up	YIL148W
2792	CoumaricAcid	up	YLR181C
2793	CoumaricAcid	up	YPL101W
2794	CoumaricAcid	up	YJL177W
2795	CoumaricAcid	up	YLL045C
2796	CoumaricAcid	up	YML036W
2797	CoumaricAcid	up	YDR512C
2798	CoumaricAcid	up	YML128C
2799	CoumaricAcid	up	YIL030C
2800	CoumaricAcid	up	YGR223C
2801	CoumaricAcid	up	YLR182W
2802	CoumaricAcid	up	YJL193W
2803	CoumaricAcid	up	YKR093W
2804	CoumaricAcid	up	YDL001W
2805	CoumaricAcid	up	YCR016W
2806	CoumaricAcid	up	YKL061W
2807	CoumaricAcid	up	YJL196C
2808	CoumaricAcid	up	YNL119W
2809	CoumaricAcid	up	YNL105W
2810	CoumaricAcid	up	YER045C
2811	CoumaricAcid	up	YOR135C
2812	CoumaricAcid	up	YCR031C
2813	CoumaricAcid	up	YOR166C
2814	CoumaricAcid	up	YOR144C
2815	CoumaricAcid	up	YER092W
2816	CoumaricAcid	up	YDR014W
2817	CoumaricAcid	up	YML107C
2818	CoumaricAcid	up	YER108C
2819	CoumaricAcid	up	YNR010W
2820	CoumaroylAmide	up	YJL071W
2821	CoumaroylAmide	up	YBR115C
2822	CoumaroylAmide	up	YDR006C
2823	CoumaroylAmide	up	YMR143W
2824	CoumaroylAmide	up	YBR266C
2825	CoumaroylAmide	up	YGL105W
2826	CoumaroylAmide	up	YML001W
2827	CoumaroylAmide	up	YGL005C
2828	CoumaroylAmide	up	YDR393W
2829	CoumaroylAmide	up	YHR018C
2830	CoumaroylAmide	up	YOL095C
2831	CoumaroylAmide	up	YDR019C
2832	CoumaroylAmide	up	YEL063C
2833	CoumaroylAmide	up	YDR276C
2834	CoumaroylAmide	up	YPR191W
2835	CoumaroylAmide	up	YIL020C
2836	CoumaroylAmide	up	YFL047W
2837	CoumaroylAmide	up	YDL013W
2838	CoumaroylAmide	up	YGR022C
2839	CoumaroylAmide	up	YBL005W
2840	CoumaroylAmide	up	YLR182W
2841	CoumaroylAmide	up	YDL006W
2842	CoumaroylAmide	up	YGR101W
2843	CoumaroylAmide	up	YNL081C
2844	CoumaroylAmide	up	YDR007W
2845	CoumaroylAmide	up	YGR032W
2846	CoumaroylAmide	up	YLR176C
2847	CoumaroylAmide	up	YDL002C
2848	CoumaroylAmide	up	YGR089W
2849	CoumaroylAmide	up	YPR173C
2850	CoumaroylAmide	up	YKL124W
2851	CoumaroylAmide	up	YBR294W
2852	CoumaroylAmide	up	YCR071C
2853	CoumaroylAmide	up	YGL010W
2854	CoumaroylAmide	up	YIL094C
2855	CoumaroylAmide	up	YDL001W
2856	CoumaroylAmide	up	YML129C
2857	CoumaroylAmide	up	YBR005W
2858	CoumaroylAmide	up	YNL273W
2859	CoumaroylAmide	up	YDR026C
2860	CoumaroylAmide	up	YLR239C
2861	CoumaroylAmide	up	YDR004W
2862	CoumaroylAmide	up	YDR018C
2863	CoumaroylAmide	up	YDR009W
2864	CoumaroylAmide	up	YGL004C
2865	CoumaroylAmide	up	YCR028C-A
2866	CoumaroylAmide	up	YDR126W
2867	CoumaroylAmide	up	YDL012C
2868	CoumaroylAmide	up	YNR041C
2869	CoumaroylAmide	up	YDL018C
2870	CoumaroylAmide	up	YGL009C
2871	CoumaroylAmide	up	YGL154C
2872	CoumaroylAmide	up	YPL178W
2873	CoumaroylAmide	up	YOR363C
2874	CoumaroylAmide	up	YDR014W
2875	CoumaroylAmide	up	YBR248C
2876	CoumaroylAmide	up	YLR420W
2877	CoumaroylAmide	up	YPL095C
2878	CoumaroylAmide	up	YJL130C
2879	CoumaroylAmide	up	YGR017W
2880	CoumaroylAmide	up	YGL007W
2881	CoumaroylAmide	up	YDR024W
2882	CoumaroylAmide	up	YGR184C
2883	CoumaroylAmide	up	YGL136C
2884	CoumaroylAmide	up	YDL011C
2885	CoumaroylAmide	up	YDL077C
2886	CoumaroylAmide	up	YER108C
2887	CoumaroylAmide	up	YER177W
2888	CoumaroylAmide	up	YEL033W
2889	CoumaroylAmide	up	YER056C
2890	CoumaroylAmide	up	YDR001C
2891	CoumaroylAmide	up	YML121W
2892	CoumaroylAmide	up	YJL210W
2893	CoumaroylAmide	up	YBR289W
2894	CoumaroylAmide	up	YOR309C
2895	CoumaroylAmide	up	YBL009W
2896	CoumaroylAmide	up	YHR077C
2897	CoumaroylAmide	up	YLR021W
2898	CoumaroylAmide	up	YDR244W
2899	CoumaroylAmide	up	YDR022C
2900	CoumaroylAmide	up	YGL017W
2901	CoumaroylAmide	up	YBR113W
2902	CoumaroylAmide	up	YML109W
2903	CoumaroylAmide	up	YBR009C
2904	CoumaroylAmide	up	YJL046W
2905	CoumaroylAmide	up	YBR034C
2906	CoumaroylAmide	up	YHL012W
2907	CoumaroylAmide	up	YNL003C
2908	CoumaroylAmide	up	YJL151C
2909	CoumaroylAmide	up	YNL321W
2910	CoumaroylAmide	up	YJR091C
2911	CoumaroylAmide	up	YCL063W
2912	CoumaroylAmide	up	YBR074W
2913	CoumaroylAmide	up	YMR092C
2914	CoumaroylAmide	up	YMR020W
2915	CoumaroylAmide	up	YBL051C
