Inhibitor	Direction	Deletion
1526	AcetoSyringone	down	YDR485C
1534	AcetoSyringone	down	YDR033W
1544	AcetoSyringone	down	YJR135C
1554	AcetoSyringone	down	YDR334W
1564	AcetoSyringone	down	YCR088W
1574	AcetoSyringone	down	YKL092C
1584	AcetoSyringone	down	YPR119W
1594	AcetoSyringone	down	YDL071C
1604	AcetoSyringone	down	YCR099C
16110	AcetoSyringone	down	YIL152W
1626	AcetoSyringone	down	YFL051C
1634	AcetoSyringone	down	YML071C
1644	AcetoSyringone	down	YOL006C
1654	AcetoSyringone	down	YBR289W
1664	AcetoSyringone	down	YLL025W
1674	AcetoSyringone	down	YOR216C
1684	AcetoSyringone	down	YLR085C
1694	AcetoSyringone	down	YLR049C
1704	AcetoSyringone	down	YFL001W
17110	AcetoSyringone	down	YLR015W
1726	AcetoSyringone	down	YML131W
1734	AcetoSyringone	down	YBR231C
1744	AcetoSyringone	down	YGL166W
1754	AcetoSyringone	down	YOR038C
1140	Acetovanillone	up	YER092W
280	Acetovanillone	up	YOR106W
330	Acetovanillone	up	YCL063W
429	Acetovanillone	up	YIL020C
528	Acetovanillone	up	YBR266C
629	Acetovanillone	up	YHR018C
730	Acetovanillone	up	YIL148W
830	Acetovanillone	up	YKL124W
930	Acetovanillone	up	YGL007W
1030	Acetovanillone	up	YDR006C
1148	Acetovanillone	up	YGL105W
1230	Acetovanillone	up	YOR304W
1329	Acetovanillone	up	YEL063C
1427	Acetovanillone	up	YGL212W
1527	Acetovanillone	up	YMR143W
1627	Acetovanillone	up	YOL095C
1727	Acetovanillone	up	YKL057C
1825	Acetovanillone	up	YPL101W
1924	Acetovanillone	up	YDR393W
2022	Acetovanillone	up	YBR291C
2120	Acetovanillone	up	YGL005C
2220	Acetovanillone	up	YKR035W-A
2320	Acetovanillone	up	YBR082C
2416	Acetovanillone	up	YBR115C
2513	Acetovanillone	up	YIL094C
2611	Acetovanillone	up	YJL071W
2711	Acetovanillone	up	YDL013W
2811	Acetovanillone	up	YBR005W
2910	Acetovanillone	up	YPR173C
3010	Acetovanillone	up	YGR089W
3114	Acetovanillone	up	YPL095C
3211	Acetovanillone	up	YGR032W
339	Acetovanillone	up	YJL120W
349	Acetovanillone	up	YGR208W
359	Acetovanillone	up	YFL013C
368	Acetovanillone	up	YDL142C
378	Acetovanillone	up	YIR033W
388	Acetovanillone	up	YOL050C
397	Acetovanillone	up	YDR019C
407	Acetovanillone	up	YMR039C
4113	Acetovanillone	up	YJR118C
4210	Acetovanillone	up	YNL003C
436	Acetovanillone	up	YGL017W
446	Acetovanillone	up	YOR070C
456	Acetovanillone	up	YGL136C
466	Acetovanillone	up	YPL026C
476	Acetovanillone	up	YDR289C
486	Acetovanillone	up	YDR007W
496	Acetovanillone	up	YNR041C
506	Acetovanillone	up	YDL006W
5112	Acetovanillone	up	YDL002C
529	Acetovanillone	up	YNL235C
536	Acetovanillone	up	YDL096C
547	Acetovanillone	up	YGL009C
557	Acetovanillone	up	YKL212W
567	Acetovanillone	up	YDR126W
577	Acetovanillone	up	YOR221C
587	Acetovanillone	up	YDR011W
597	Acetovanillone	up	YDR477W
607	Acetovanillone	up	YGR022C
6113	Acetovanillone	up	YGL010W
6210	Acetovanillone	up	YGL154C
638	Acetovanillone	up	YGL115W
648	Acetovanillone	up	YPL178W
658	Acetovanillone	up	YDL001W
667	Acetovanillone	up	YOR233W
677	Acetovanillone	up	YGR184C
688	Acetovanillone	up	YDR276C
698	Acetovanillone	up	YHR021C
708	Acetovanillone	up	YCR028C-A
7114	Acetovanillone	up	YMR294W
7210	Acetovanillone	up	YGL015C
738	Acetovanillone	up	YDL081C
748	Acetovanillone	up	YBR248C
758	Acetovanillone	up	YOR125C
768	Acetovanillone	up	YER119C-A
778	Acetovanillone	up	YGR055W
788	Acetovanillone	up	YBR118W
798	Acetovanillone	up	YDR120C
808	Acetovanillone	up	YDR004W
8114	Acetovanillone	up	YJL046W
8210	Acetovanillone	up	YLR427W
838	Acetovanillone	up	YDR213W
848	Acetovanillone	up	YDR158W
858	Acetovanillone	up	YDR174W
868	Acetovanillone	up	YBR113W
878	Acetovanillone	up	YLR392C
888	Acetovanillone	up	YHR082C
898	Acetovanillone	up	YPL158C
908	Acetovanillone	down	YJR140C
9114	Acetovanillone	down	YIL160C
9210	Acetovanillone	down	YOL116W
938	Acetovanillone	down	YDL070W
948	Acetovanillone	down	YHL031C
958	Acetovanillone	down	YEL037C
968	Acetovanillone	down	YNL293W
979	Acetovanillone	down	YAL024C
989	Acetovanillone	down	YBR231C
999	Acetovanillone	down	YDR033W
1009	Acetovanillone	down	YAL011W
10113	Acetovanillone	down	YCL010C
10211	Acetovanillone	down	YLR085C
1038	Acetovanillone	down	YER164W
1049	Acetovanillone	down	YDR485C
1059	Acetovanillone	down	YOL006C
1069	Acetovanillone	down	YOL124C
1078	Acetovanillone	down	YLR426W
1088	Acetovanillone	down	YDR334W
1098	Acetovanillone	down	YER056C-A
11013	Acetovanillone	down	YJR087W
11113	Acetovanillone	down	YJR135C
11211	Acetovanillone	down	YLR055C
11311	Acetovanillone	down	YLL025W
1149	Acetovanillone	down	YBR164C
1158	Acetovanillone	down	YOL012C
1168	Acetovanillone	down	YPR119W
1177	Acetovanillone	down	YOR038C
1187	Acetovanillone	down	YML071C
1196	Acetovanillone	down	YKL006W
1206	Acetovanillone	down	YGL054C
12112	Acetovanillone	down	YOL081W
12210	Acetovanillone	down	YOL055C
1237	Acetovanillone	down	YCR088W
1247	Acetovanillone	down	YGR058W
1256	Acetovanillone	down	YOL129W
1150	AzelaicAcid	up	YHR018C
290	AzelaicAcid	up	YML001W
340	AzelaicAcid	up	YBR115C
430	AzelaicAcid	up	YBR266C
530	AzelaicAcid	up	YDL013W
630	AzelaicAcid	up	YDR006C
739	AzelaicAcid	up	YJL101C
839	AzelaicAcid	up	YER090W
939	AzelaicAcid	up	YOL095C
1039	AzelaicAcid	up	YGL147C
1159	AzelaicAcid	up	YKL110C
1238	AzelaicAcid	up	YNL119W
1330	AzelaicAcid	up	YDL052C
1428	AzelaicAcid	up	YEL003W
1528	AzelaicAcid	up	YER074W
1628	AzelaicAcid	up	YIL020C
1728	AzelaicAcid	up	YCR011C
1826	AzelaicAcid	up	YGR022C
1925	AzelaicAcid	up	YDL001W
2023	AzelaicAcid	up	YCR088W
2121	AzelaicAcid	up	YDL002C
2221	AzelaicAcid	up	YKL032C
2321	AzelaicAcid	up	YDR004W
2417	AzelaicAcid	up	YOR061W
2514	AzelaicAcid	up	YJL071W
2612	AzelaicAcid	up	YOR038C
2712	AzelaicAcid	up	YNL081C
2812	AzelaicAcid	up	YCL063W
2911	AzelaicAcid	up	YLR207W
3011	AzelaicAcid	up	YDR116C
3115	AzelaicAcid	up	YCR028C-A
3212	AzelaicAcid	up	YGL067W
3310	AzelaicAcid	up	YBR082C
3410	AzelaicAcid	up	YLR184W
3510	AzelaicAcid	up	YBR248C
369	AzelaicAcid	up	YDR203W
379	AzelaicAcid	up	YLR315W
389	AzelaicAcid	up	YLR286C
398	AzelaicAcid	up	YPL105C
408	AzelaicAcid	up	YGR032W
4114	AzelaicAcid	up	YLR131C
4211	AzelaicAcid	up	YDR222W
1099	AzelaicAcid	down	YLL028W
11014	AzelaicAcid	down	YEL053C
11114	AzelaicAcid	down	YDR426C
11212	AzelaicAcid	down	YGR170W
11312	AzelaicAcid	down	YLR056W
11410	AzelaicAcid	down	YJL004C
11510	AzelaicAcid	down	YJL175W
1169	AzelaicAcid	down	YGL054C
1178	AzelaicAcid	down	YHL025W
1188	AzelaicAcid	down	YBL078C
1197	AzelaicAcid	down	YIR033W
1207	AzelaicAcid	down	YAL023C
12113	AzelaicAcid	down	YMR029C
12211	AzelaicAcid	down	YHL031C
1239	AzelaicAcid	down	YBR164C
1248	AzelaicAcid	down	YGL027C
1257	AzelaicAcid	down	YDR483W
1266	AzelaicAcid	down	YLR047C
1276	AzelaicAcid	down	YOR068C
1286	AzelaicAcid	down	YIL076W
1296	AzelaicAcid	down	YML048W
1306	AzelaicAcid	down	YFL031W
13111	AzelaicAcid	down	YML013W
13210	AzelaicAcid	down	YER183C
1336	AzelaicAcid	down	YFR008W
1346	AzelaicAcid	down	YOR089C
1355	AzelaicAcid	down	YMR052W
1365	AzelaicAcid	down	YDR372C
1375	AzelaicAcid	down	YLR238W
1385	AzelaicAcid	down	YNL180C
1395	AzelaicAcid	down	YML097C
1405	AzelaicAcid	down	YOR267C
14111	AzelaicAcid	down	YMR202W
1429	AzelaicAcid	down	YPL205C
1435	AzelaicAcid	down	YHR079C
1445	AzelaicAcid	down	YMR004W
1455	AzelaicAcid	down	YNL257C
1465	AzelaicAcid	down	YMR313C
1475	AzelaicAcid	down	YER151C
1485	AzelaicAcid	down	YPL051W
1495	AzelaicAcid	down	YFL051C
1505	AzelaicAcid	down	YDL112W
15111	AzelaicAcid	down	YML013C-A
1529	AzelaicAcid	down	YML051W
1535	AzelaicAcid	down	YKR019C
1545	AzelaicAcid	down	YML019W
1555	AzelaicAcid	down	YDR425W
1565	AzelaicAcid	down	YDR213W
1575	AzelaicAcid	down	YDR074W
1585	AzelaicAcid	down	YOR132W
1595	AzelaicAcid	down	YML076C
1605	AzelaicAcid	down	YOR242C
16111	AzelaicAcid	down	YEL043W
1629	AzelaicAcid	down	YDL078C
1635	AzelaicAcid	down	YJL024C
1645	AzelaicAcid	down	YOR270C
1655	AzelaicAcid	down	YDR513W
1665	AzelaicAcid	down	YBR290W
1675	AzelaicAcid	down	YKL077W
1685	AzelaicAcid	down	YPL074W
1695	AzelaicAcid	down	YPL227C
1705	AzelaicAcid	down	YPL195W
17111	AzelaicAcid	down	YCR087C-A
1729	AzelaicAcid	down	YDR477W
1735	AzelaicAcid	down	YLR055C
1745	AzelaicAcid	down	YML071C
1755	AzelaicAcid	down	YOR246C
1764	AzelaicAcid	down	YLR039C
1774	AzelaicAcid	down	YFL025C
1784	AzelaicAcid	down	YMR092C
1794	AzelaicAcid	down	YKR051W
1804	AzelaicAcid	down	YIL012W
18110	AzelaicAcid	down	YPL058C
1827	AzelaicAcid	down	YDR071C
1833	AzelaicAcid	down	YDL119C
1843	AzelaicAcid	down	YBR225W
1853	AzelaicAcid	down	YGR209C
1863	AzelaicAcid	down	YLR015W
1873	AzelaicAcid	down	YDR186C
1883	AzelaicAcid	down	YLR350W
1893	AzelaicAcid	down	YGL151W
1903	AzelaicAcid	down	YKL001C
19110	AzelaicAcid	down	YNR032C-A
1926	AzelaicAcid	down	YDR525W-A
1932	AzelaicAcid	down	YML022W
1942	AzelaicAcid	down	YOR165W
1952	AzelaicAcid	down	YMR205C
1962	AzelaicAcid	down	YLR261C
1972	AzelaicAcid	down	YGL105W
1982	AzelaicAcid	down	YDR441C
1992	AzelaicAcid	down	YLR353W
2002	AzelaicAcid	down	YOR112W
20110	AzelaicAcid	down	YJR059W
2024	AzelaicAcid	down	YLR262C
2032	AzelaicAcid	down	YMR052C-A
2042	AzelaicAcid	down	YJL204C
2052	AzelaicAcid	down	YOR059C
2062	AzelaicAcid	down	YFL032W
2071	AzelaicAcid	down	YKL212W
2081	AzelaicAcid	down	YGL046W
2091	AzelaicAcid	down	YNL162W
2101	AzelaicAcid	down	YFR041C
21110	AzelaicAcid	down	YOR279C
2122	AzelaicAcid	down	YIL128W
2131	AzelaicAcid	down	YOR094W
2141	AzelaicAcid	down	YML067C
2151	AzelaicAcid	down	YPL067C
2161	AzelaicAcid	down	YMR294W-A
1160	BMIMCl	up	YHL031C
2100	BMIMCl	up	YAL023C
350	BMIMCl	up	YGL105W
437	BMIMCl	up	YCR034W
537	BMIMCl	up	YLR371W
639	BMIMCl	up	YIL076W
740	BMIMCl	up	YMR143W
840	BMIMCl	up	YJL004C
940	BMIMCl	up	YEL063C
1040	BMIMCl	up	YGR184C
1170	BMIMCl	up	YDR455C
1240	BMIMCl	up	YGR224W
1337	BMIMCl	up	YJL101C
1430	BMIMCl	up	YPL120W
1530	BMIMCl	up	YOR091W
1630	BMIMCl	up	YOR069W
1730	BMIMCl	up	YLR315W
1828	BMIMCl	up	YNL199C
1927	BMIMCl	up	YJL120W
2025	BMIMCl	up	YMR307W
2123	BMIMCl	up	YBR289W
2222	BMIMCl	up	YOR039W
2322	BMIMCl	up	YOL029C
2418	BMIMCl	up	YPL051W
9115	BMIMCl	down	YDR090C
9211	BMIMCl	down	YNL273W
9310	BMIMCl	down	YNL081C
949	BMIMCl	down	YLR237W
959	BMIMCl	down	YJL046W
969	BMIMCl	down	YCR071C
9710	BMIMCl	down	YCR028C-A
9810	BMIMCl	down	YBL005W
9910	BMIMCl	down	YPR191W
10010	BMIMCl	down	YLR239C
10114	BMIMCl	down	YGR101W
10212	BMIMCl	down	YBR266C
10310	BMIMCl	down	YGL154C
10410	BMIMCl	down	YOL095C
10510	BMIMCl	down	YDR393W
10610	BMIMCl	down	YML001W
1079	BMIMCl	down	YNR041C
1089	BMIMCl	down	YPR173C
10910	BMIMCl	down	YDR007W
11015	BMIMCl	down	YDR019C
11115	BMIMCl	down	YDL002C
11213	BMIMCl	down	YIL094C
11313	BMIMCl	down	YPL178W
11411	BMIMCl	down	YGR032W
11511	BMIMCl	down	YNL003C
11610	BMIMCl	down	YJL071W
1179	BMIMCl	down	YGL010W
1189	BMIMCl	down	YBR248C
1198	BMIMCl	down	YDR004W
1208	BMIMCl	down	YGL004C
12114	BMIMCl	down	YPL172C
12212	BMIMCl	down	YDR310C
12310	BMIMCl	down	YOR221C
1249	BMIMCl	down	YOL068C
1258	BMIMCl	down	YGR022C
1267	BMIMCl	down	YDL006W
1277	BMIMCl	down	YOR279C
1287	BMIMCl	down	YBR115C
1297	BMIMCl	down	YDL013W
1307	BMIMCl	down	YJR087W
13112	BMIMCl	down	YDL119C
13211	BMIMCl	down	YGR188C
1338	BMIMCl	down	YLR426W
1347	BMIMCl	down	YMR021C
1356	BMIMCl	down	YDR276C
1366	BMIMCl	down	YGL009C
1376	BMIMCl	down	YGL017W
1386	BMIMCl	down	YOR125C
1396	BMIMCl	down	YCR008W
1406	BMIMCl	down	YDL001W
14112	BMIMCl	down	YOL009C
14210	BMIMCl	down	YIL020C
1436	BMIMCl	down	YKR065C
1446	BMIMCl	down	YGL005C
1456	BMIMCl	down	YNL099C
1466	BMIMCl	down	YPR138C
1476	BMIMCl	down	YDL012C
1486	BMIMCl	down	YDR006C
1496	BMIMCl	down	YHL035C
1506	BMIMCl	down	YER011W
15112	BMIMCl	down	YCR079W
15210	BMIMCl	down	YNL291C
1536	BMIMCl	down	YKR003W
1546	BMIMCl	down	YML072C
1556	BMIMCl	down	YHR018C
1566	BMIMCl	down	YML016C
1576	BMIMCl	down	YLR328W
1586	BMIMCl	down	YKL215C
1596	BMIMCl	down	YHR134W
1606	BMIMCl	down	YPL099C
16112	BMIMCl	down	YDR005C
16210	BMIMCl	down	YML099C
1636	BMIMCl	down	YKL214C
1646	BMIMCl	down	YPR172W
1656	BMIMCl	down	YGL036W
1666	BMIMCl	down	YKR066C
1676	BMIMCl	down	YOR005C
1686	BMIMCl	down	YFL014W
1696	BMIMCl	down	YKL211C
1706	BMIMCl	down	YML027W
17112	BMIMCl	down	YCL027W
17210	BMIMCl	down	YLR053C
1736	BMIMCl	down	YDR093W
1746	BMIMCl	down	YER097W
1756	BMIMCl	down	YHL036W
1765	BMIMCl	down	YGR256W
1775	BMIMCl	down	YLR154C
1785	BMIMCl	down	YOL071W
1795	BMIMCl	down	YIR039C
1805	BMIMCl	down	YLR081W
1180	Benomyl	up	YPR141C
2102	Benomyl	up	YMR198W
360	Benomyl	up	YAL019W
438	Benomyl	up	YGL197W
538	Benomyl	up	YCR023C
640	Benomyl	up	YGR208W
749	Benomyl	up	YNL265C
849	Benomyl	up	YFR021W
950	Benomyl	up	YIL098C
1050	Benomyl	up	YLR315W
1190	Benomyl	up	YJL169W
1250	Benomyl	up	YOR039W
1339	Benomyl	up	YFR009W
1437	Benomyl	up	YLR372W
1537	Benomyl	up	YOL024W
1637	Benomyl	up	YLR234W
1737	Benomyl	up	YBR077C
1829	Benomyl	up	YAL054C
1928	Benomyl	up	YDR213W
11116	Benomyl	down	YOR349W
11214	Benomyl	down	YML124C
11314	Benomyl	down	YEL003W
11412	Benomyl	down	YER007W
11512	Benomyl	down	YGR078C
11611	Benomyl	down	YOR010C
11710	Benomyl	down	YNL153C
11810	Benomyl	down	YPL165C
1199	Benomyl	down	YPL155C
1209	Benomyl	down	YOR026W
12115	Benomyl	down	YKL211C
12213	Benomyl	down	YER156C
12311	Benomyl	down	YKL050C
12410	Benomyl	down	YER071C
1259	Benomyl	down	YGR069W
1268	Benomyl	down	YLR187W
1278	Benomyl	down	YML099C
1288	Benomyl	down	YOR121C
1298	Benomyl	down	YNL334C
1308	Benomyl	down	YGR089W
13113	Benomyl	down	YNL291C
13212	Benomyl	down	YAR003W
13310	Benomyl	down	YMR030W
1348	Benomyl	down	YGR149W
1357	Benomyl	down	YDR346C
1367	Benomyl	down	YNR041C
1377	Benomyl	down	YPR172W
1387	Benomyl	down	YMR044W
1397	Benomyl	down	YMR310C
1407	Benomyl	down	YGL017W
14113	Benomyl	down	YKL101W
14211	Benomyl	down	YGL148W
1438	Benomyl	down	YKR066C
1447	Benomyl	down	YCL029C
1457	Benomyl	down	YGL198W
1467	Benomyl	down	YCR073W-A
1477	Benomyl	down	YHL036W
1487	Benomyl	down	YOR209C
1497	Benomyl	down	YIL057C
1507	Benomyl	down	YMR307W
15113	Benomyl	down	YDR083W
15211	Benomyl	down	YLR257W
1538	Benomyl	down	YDR233C
1547	Benomyl	down	YGR137W
1557	Benomyl	down	YEL010W
1567	Benomyl	down	YMR078C
1577	Benomyl	down	YLR064W
1587	Benomyl	down	YER011W
1597	Benomyl	down	YDR214W
1607	Benomyl	down	YOR019W
16113	Benomyl	down	YMR138W
16211	Benomyl	down	YMR326C
1638	Benomyl	down	YBR114W
1647	Benomyl	down	YDR216W
1657	Benomyl	down	YCR079W
1667	Benomyl	down	YMR031W-A
1677	Benomyl	down	YDR120C
1687	Benomyl	down	YDR139C
1697	Benomyl	down	YDR266C
1707	Benomyl	down	YGL159W
17113	Benomyl	down	YPL088W
17211	Benomyl	down	YBR130C
1738	Benomyl	down	YHR096C
1747	Benomyl	down	YML027W
1757	Benomyl	down	YDL074C
1766	Benomyl	down	YDR245W
1776	Benomyl	down	YIR005W
1786	Benomyl	down	YLR448W
1796	Benomyl	down	YER097W
1806	Benomyl	down	YLR113W
18111	Benomyl	down	YGR244C
18210	Benomyl	down	YKR064W
1834	Benomyl	down	YLR018C
1844	Benomyl	down	YLR281C
1854	Benomyl	down	YDR070C
1864	Benomyl	down	YBR297W
1874	Benomyl	down	YPL062W
1884	Benomyl	down	YDL219W
1894	Benomyl	down	YBR016W
1904	Benomyl	down	YBL005W
19111	Benomyl	down	YBR283C
1929	Benomyl	down	YKL216W
1933	Benomyl	down	YNL058C
1943	Benomyl	down	YLR443W
1953	Benomyl	down	YHR061C
1963	Benomyl	down	YGR001C
1973	Benomyl	down	YJR088C
1983	Benomyl	down	YMR256C
1993	Benomyl	down	YKL107W
2003	Benomyl	down	YNL086W
20111	Benomyl	down	YDL162C
2026	Benomyl	down	YML048W-A
2033	Benomyl	down	YLR036C
2043	Benomyl	down	YDL130W
2053	Benomyl	down	YCR082W
2063	Benomyl	down	YNL194C
2072	Benomyl	down	YOR213C
2082	Benomyl	down	YGL146C
2092	Benomyl	down	YML035C
2103	Benomyl	down	YBR231C
21111	Benomyl	down	YML106W
2124	Benomyl	down	YBR113W
2132	Benomyl	down	YIL153W
2142	Benomyl	down	YGR087C
2152	Benomyl	down	YDR285W
2162	Benomyl	down	YKL098W
2171	Benomyl	down	YMR127C
2181	Benomyl	down	YHR157W
2191	Benomyl	down	YLR037C
2201	Benomyl	down	YBR042C
1200	BenzoicAcid	up	YDR156W
2104	BenzoicAcid	up	YMR289W
370	BenzoicAcid	up	YJR087W
439	BenzoicAcid	up	YJR014W
539	BenzoicAcid	up	YNL147W
649	BenzoicAcid	up	YPR115W
750	BenzoicAcid	up	YGR040W
850	BenzoicAcid	up	YOR189W
960	BenzoicAcid	up	YGL085W
1060	BenzoicAcid	up	YOR111W
11100	BenzoicAcid	up	YMR138W
1260	BenzoicAcid	up	YDR352W
1340	BenzoicAcid	up	YMR100W
1439	BenzoicAcid	up	YDR058C
1539	BenzoicAcid	up	YHR014W
1639	BenzoicAcid	up	YDR202C
1739	BenzoicAcid	up	YMR025W
1830	BenzoicAcid	up	YLR154C
1930	BenzoicAcid	up	YJR150C
2027	BenzoicAcid	up	YKL096W-A
2125	BenzoicAcid	up	YOR153W
2223	BenzoicAcid	up	YHR140W
2323	BenzoicAcid	up	YKL032C
2419	BenzoicAcid	up	YPL162C
2515	BenzoicAcid	up	YKL139W
2613	BenzoicAcid	up	YDR174W
2713	BenzoicAcid	up	YGR078C
2813	BenzoicAcid	up	YBR048W
2912	BenzoicAcid	up	YER139C
3012	BenzoicAcid	up	YKR097W
3116	BenzoicAcid	up	YGR097W
3213	BenzoicAcid	up	YGL023C
3311	BenzoicAcid	up	YNL278W
3411	BenzoicAcid	up	YML016C
3511	BenzoicAcid	up	YGR182C
3610	BenzoicAcid	up	YDR378C
3710	BenzoicAcid	up	YOR101W
3810	BenzoicAcid	up	YDR383C
399	BenzoicAcid	up	YNL041C
409	BenzoicAcid	up	YLR392C
4115	BenzoicAcid	up	YDR146C
4212	BenzoicAcid	up	YEL011W
4310	BenzoicAcid	up	YNL194C
447	BenzoicAcid	up	YLR110C
457	BenzoicAcid	up	YLR448W
467	BenzoicAcid	up	YDR120C
477	BenzoicAcid	up	YLR216C
487	BenzoicAcid	up	YGR001C
5210	BenzoicAcid	down	YDL119C
5310	BenzoicAcid	down	YML048W
548	BenzoicAcid	down	YPL058C
558	BenzoicAcid	down	YJR137C
568	BenzoicAcid	down	YHL003C
578	BenzoicAcid	down	YEL063C
588	BenzoicAcid	down	YGL253W
598	BenzoicAcid	down	YNL323W
608	BenzoicAcid	down	YPL206C
6114	BenzoicAcid	down	YAL023C
6211	BenzoicAcid	down	YBR209W
6310	BenzoicAcid	down	YOL162W
6410	BenzoicAcid	down	YIL090W
659	BenzoicAcid	down	YIR033W
668	BenzoicAcid	down	YER183C
678	BenzoicAcid	down	YIR043C
689	BenzoicAcid	down	YOL158C
699	BenzoicAcid	down	YNL309W
709	BenzoicAcid	down	YJR073C
7115	BenzoicAcid	down	YFR024C-A
7211	BenzoicAcid	down	YML121W
7310	BenzoicAcid	down	YNR015W
7410	BenzoicAcid	down	YJL083W
759	BenzoicAcid	down	YFR012W
769	BenzoicAcid	down	YOR304W
779	BenzoicAcid	down	YJR066W
789	BenzoicAcid	down	YBR126C
799	BenzoicAcid	down	YPL149W
809	BenzoicAcid	down	YPR123C
8115	BenzoicAcid	down	YKL046C
8211	BenzoicAcid	down	YBL067C
8310	BenzoicAcid	down	YMR143W
8410	BenzoicAcid	down	YDR435C
859	BenzoicAcid	down	YDL020C
869	BenzoicAcid	down	YKL027W
879	BenzoicAcid	down	YLR372W
889	BenzoicAcid	down	YNR006W
899	BenzoicAcid	down	YGR157W
909	BenzoicAcid	down	YHL025W
9116	BenzoicAcid	down	YLL002W
9212	BenzoicAcid	down	YFL001W
9311	BenzoicAcid	down	YJL169W
9410	BenzoicAcid	down	YOR089C
9510	BenzoicAcid	down	YDR024W
9610	BenzoicAcid	down	YBR171W
9711	BenzoicAcid	down	YBR289W
9811	BenzoicAcid	down	YDR213W
9911	BenzoicAcid	down	YIL112W
10011	BenzoicAcid	down	YLR412W
10115	BenzoicAcid	down	YER016W
10213	BenzoicAcid	down	YPL191C
1269	CV	up	YDR005C
2105	CV	up	YNL192W
380	CV	up	YOL108C
440	CV	up	YOL029C
540	CV	up	YDL002C
650	CV	up	YOL009C
760	CV	up	YBR113W
860	CV	up	YML071C
970	CV	up	YDR455C
1070	CV	up	YHL031C
11101	CV	up	YOL129W
1270	CV	up	YBL007C
1349	CV	up	YOR125C
1440	CV	up	YMR216C
1540	CV	up	YDR395W
1640	CV	up	YJR059W
1740	CV	up	YBR082C
1835	CV	up	YGL004C
1934	CV	up	YPL120W
2028	CV	up	YLR407W
2126	CV	up	YML001W
2224	CV	up	YDR019C
2324	CV	up	YBR164C
2420	CV	up	YDL001W
2516	CV	up	YJL204C
2614	CV	up	YPL074W
2714	CV	up	YLR207W
2814	CV	up	YGL010W
2913	CV	up	YBL005W
3013	CV	up	YBR200W
3117	CV	up	YGL017W
3214	CV	up	YBR248C
3312	CV	up	YDR276C
3412	CV	up	YDL006W
3512	CV	up	YGR032W
3611	CV	up	YNL297C
3711	CV	up	YNL003C
3811	CV	up	YOR221C
3910	CV	up	YDR004W
4010	CV	up	YJL046W
4116	CV	up	YDL012C
4213	CV	up	YGR101W
4311	CV	up	YCR028C-A
448	CV	up	YGL136C
458	CV	up	YNL081C
468	CV	up	YDR126W
478	CV	up	YDR011W
488	CV	up	YGL009C
497	CV	up	YPL178W
507	CV	up	YGR022C
5113	CV	up	YJR090C
5211	CV	up	YDR393W
5311	CV	up	YDR007W
549	CV	up	YDL077C
559	CV	up	YDR006C
569	CV	up	YBR009C
579	CV	up	YPL161C
589	CV	up	YLR350W
599	CV	up	YIL094C
609	CV	up	YER108C
6115	CV	up	YGL005C
6212	CV	up	YDR026C
6311	CV	up	YLR239C
6411	CV	up	YGL167C
6510	CV	up	YLR056W
669	CV	up	YOL095C
679	CV	up	YIL020C
6810	CV	up	YBR266C
6910	CV	up	YHR018C
7010	CV	up	YOR069W
7116	CV	up	YGR023W
7212	CV	up	YOR309C
7311	CV	up	YGL154C
7411	CV	up	YKL124W
7510	CV	up	YDL013W
7610	CV	up	YBL003C
7710	CV	up	YBL009W
7810	CV	up	YPR123C
7910	CV	up	YJL071W
8010	CV	up	YBR036C
8116	CV	up	YPL172C
8212	CV	up	YNR041C
8311	CV	up	YDR024W
8411	CV	up	YNL299W
8510	CV	up	YBR005W
8610	CV	up	YPR173C
8710	CV	up	YPL095C
8810	CV	up	YLR420W
8910	CV	up	YPR191W
9010	CV	up	YNL273W
9117	CV	up	YCR071C
9213	CV	up	YGR089W
9312	CV	up	YMR143W
9411	CV	up	YBR115C
9511	CV	up	YMR256C
9611	CV	up	YER091C
9712	CV	up	YLR360W
9812	CV	up	YGL105W
9912	CV	up	YML121W
10012	CV	up	YBL017C
10116	CV	up	YJL130C
10214	CV	up	YDR049W
10311	CV	up	YOR363C
10411	CV	up	YDR252W
10511	CV	up	YBR001C
10611	CV	up	YEL065W
10710	CV	up	YGL007W
10810	CV	up	YBL089W
10911	CV	up	YLR261C
11016	CV	up	YDR108W
11117	CV	up	YLR039C
11215	CV	up	YPL112C
11315	CV	up	YHR134W
11413	CV	up	YOR089C
11513	CV	up	YBL027W
11612	CV	up	YPL051W
11711	CV	up	YLR357W
11811	CV	up	YEL063C
11910	CV	up	YKL216W
12010	CV	up	YPL090C
12116	CV	up	YER083C
12214	CV	up	YLR337C
12312	CV	up	YLR338W
12411	CV	down	YHL021C
12510	CV	down	YJR115W
12610	CV	down	YJL192C
1279	CV	down	YNL323W
1289	CV	down	YNR002C
1299	CV	down	YOL152W
1309	CV	down	YNR066C
13114	CV	down	YFL049W
13213	CV	down	YFL031W
13311	CV	down	YHL045W
13410	CV	down	YHL019C
1358	CV	down	YCL022C
1368	CV	down	YJR128W
1378	CV	down	YOR364W
1388	CV	down	YDL144C
1398	CV	down	YML072C
1408	CV	down	YGL175C
14114	CV	down	YJL082W
14212	CV	down	YML060W
14310	CV	down	YIR037W
1448	CV	down	YCR048W
1458	CV	down	YLR030W
1468	CV	down	YNL074C
1478	CV	down	YJL175W
1488	CV	down	YLR454W
